"Sample Name"	"Common Name"	"SampleNumber"	"samBaseNum"	"Genus"	"Species"	"Coordinates"	"DNA"	"Tissue"	"Date"	"Number"	"Name collector"	"Sex"	"Split"	"Country"	"Locality"	"Comments"	"Sample"	File1	File2
"5666"	"lesser kudu"	"D2301170806"	85.16	"Tragelaphus"	"imberbis"	NA	"1473"	"skin"	"97-07-06"	NA	"David Moyer"	"M"	"+"	"Tanzania"	"Monduli"	"Box4"	"TimbTan_0806"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170806/230302_SEQ063_FP200009223_L01_SP2302150783/FP200009223_L01_342_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170806/230302_SEQ063_FP200009223_L01_SP2302150783/FP200009223_L01_342_2.fq.gz
"5667"	"lesser kudu"	"D2301170807"	70.62	"Tragelaphus"	"imberbis"	NA	"1474"	"skin"	"97-08-05"	NA	"David Moyer"	"M"	"+"	"Tanzania"	"Monduli"	"Box4"	"TimbTan_0807"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170807/230302_SEQ063_FP200009223_L01_SP2302150784/FP200009223_L01_343_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170807/230302_SEQ063_FP200009223_L01_SP2302150784/FP200009223_L01_343_2.fq.gz
"5668"	"lesser kudu"	"D2301170808"	60.72	"Tragelaphus"	"imberbis"	NA	"1475"	"skin"	"97-08-10"	NA	"David Moyer"	"M"	"+"	"Tanzania"	"Monduli"	"Box4"	"TimbTan_0808"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170808/230302_SEQ063_FP200009223_L01_SP2302150785/FP200009223_L01_344_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170808/230302_SEQ063_FP200009223_L01_SP2302150785/FP200009223_L01_344_2.fq.gz
"5672"	"lesser kudu"	"D2301170809"	83.88	"Tragelaphus"	"imberbis"	NA	"1479"	"skin"	NA	"SMP 9"	"David Moyer"	NA	"+"	"Tanzania"	"Burko"	"Box4"	"TimbTan_0809"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170809/230302_SEQ063_FP200009223_L01_SP2302150786/FP200009223_L01_345_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170809/230302_SEQ063_FP200009223_L01_SP2302150786/FP200009223_L01_345_2.fq.gz
"5673"	"lesser kudu"	"D2301170810"	74.1	"Tragelaphus"	"imberbis"	NA	"1480"	"skin"	NA	"SJH 9"	"David Moyer"	NA	"+"	"Tanzania"	"Burko"	"Box4"	"TimbTan_0810"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170810/230302_SEQ063_FP200009223_L01_SP2302150787/FP200009223_L01_346_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170810/230302_SEQ063_FP200009223_L01_SP2302150787/FP200009223_L01_346_2.fq.gz
"8900"	"lesser kudu"	"D2301170811"	69.24	"Tragelaphus"	"imberbis"	"Kor. S03 03 000 E038 43 000"	NA	NA	"99-11-04"	"1970/99"	NA	"M"	"+"	"Kenya"	"Tsavo West (Galdessa)"	"Box4"	"TimbKen_0811"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170811/230302_SEQ063_FP200009223_L01_SP2302150788/FP200009223_L01_347_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170811/230302_SEQ063_FP200009223_L01_SP2302150788/FP200009223_L01_347_2.fq.gz
"8906"	"lesser kudu"	"D2301170812"	64.42	"Tragelaphus"	"imberbis"	"Kor. S02 20 000 E038 30 000"	NA	NA	"99-11-01"	"1959/99"	NA	"M"	"+"	"Kenya"	"Tiva (Ithumba)"	"Box4"	"TimbKen_0812"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170812/230302_SEQ063_FP200009223_L01_SP2302150789/FP200009223_L01_348_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170812/230302_SEQ063_FP200009223_L01_SP2302150789/FP200009223_L01_348_2.fq.gz
"8915"	"lesser kudu"	"D2301170813"	88.26	"Tragelaphus"	"imberbis"	"Kor. S02 20 000 E038 30 000"	NA	NA	"99-09-25"	"1879/99"	NA	"M"	"+"	"Kenya"	"Ijara (Ithumba 1)"	"Box4"	"TimbKen_0813"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170813/230302_SEQ063_FP200009223_L01_SP2302150790/FP200009223_L01_349_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170813/230302_SEQ063_FP200009223_L01_SP2302150790/FP200009223_L01_349_2.fq.gz
"8921"	"lesser kudu"	"D2301170814"	65.46	"Tragelaphus"	"imberbis"	"Kor. S01 31 000 E040 37 000"	NA	NA	"99-10-02"	"1888/99"	NA	"M"	"+"	"Kenya"	"Sangole"	"Box4"	"TimbKen_0814"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170814/230302_SEQ063_FP200009223_L01_SP2302150791/FP200009223_L01_350_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170814/230302_SEQ063_FP200009223_L01_SP2302150791/FP200009223_L01_350_2.fq.gz
"8924"	"lesser kudu"	"D2301170815"	81.6	"Tragelaphus"	"imberbis"	"Kor. S02 18 000 E038 27 000"	NA	NA	"99-11-02"	"1961/99"	NA	"M"	"+"	"Kenya"	"Tiva (Ithumba 3)"	"Box4"	"TimbKen_0815"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170815/230302_SEQ063_FP200009223_L01_SP2302150792/FP200009223_L01_352_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170815/230302_SEQ063_FP200009223_L01_SP2302150792/FP200009223_L01_352_2.fq.gz
"8952"	"lesser kudu"	"D2301170816"	71.34	"Tragelaphus"	"imberbis"	"Kor. S02 22 356 E038 28 584"	NA	NA	"99-11-02"	"1960/99"	NA	"F"	"+"	"Kenya"	"Tiva (Ithumba)"	"Box4"	"TimbKen_0816"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170816/230302_SEQ063_FP200009223_L01_SP2302150793/FP200009223_L01_353_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170816/230302_SEQ063_FP200009223_L01_SP2302150793/FP200009223_L01_353_2.fq.gz
"8955"	"lesser kudu"	"D2301170817"	70.78	"Tragelaphus"	"imberbis"	"Kor. S01 29 000 E040 30 000"	NA	NA	"99-10-02"	"1893/99"	NA	"M"	"+"	"Kenya"	"Shebo"	"Box4"	"TimbKen_0817"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170817/230302_SEQ063_FP200009223_L01_SP2302150794/FP200009223_L01_354_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170817/230302_SEQ063_FP200009223_L01_SP2302150794/FP200009223_L01_354_2.fq.gz
"8982"	"lesser kudu"	"D2301170818"	79.46	"Tragelaphus"	"imberbis"	NA	NA	NA	NA	"No 114"	NA	NA	"+"	"Tanzania"	"Ugalla"	"Box4"	"TimbTan_0818"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170818/230302_SEQ063_FP200009223_L01_SP2302150795/FP200009223_L01_355_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170818/230302_SEQ063_FP200009223_L01_SP2302150795/FP200009223_L01_355_2.fq.gz
"9112"	"lesser kudu"	"D2301170860"	62.98	"Tragelaphus"	"imberbis"	"Kor. N05 09 000 E036 12 000"	NA	NA	"00-02-12"	"2167/00"	NA	"M"	NA	"Ethiopia"	"Murulle"	"Box5"	"TimbEth_0860"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170860/230302_SEQ063_FP200009223_L01_SP2302150837/FP200009223_L01_403_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170860/230302_SEQ063_FP200009223_L01_SP2302150837/FP200009223_L01_403_2.fq.gz
"9113"	"lesser kudu"	"D2301170861"	60.36	"Tragelaphus"	"imberbis"	"Kor. N05 09 000 E036 12 000"	NA	NA	"00-02-12"	"2143/00"	NA	"M"	NA	"Ethiopia"	"Murulle"	"Box5"	"TimbEth_0861"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170861/230302_SEQ063_FP200009223_L01_SP2302150838/FP200009223_L01_404_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170861/230302_SEQ063_FP200009223_L01_SP2302150838/FP200009223_L01_404_2.fq.gz
"9114"	"lesser kudu"	"D2301170862"	64.28	"Tragelaphus"	"imberbis"	NA	NA	NA	"00-02-12"	"2141/00"	NA	"M"	NA	"Ethiopia"	"Omo Murulle"	"Box5"	"TimbEth_0862"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170862/230302_SEQ063_FP200009223_L01_SP2302150839/FP200009223_L01_405_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170862/230302_SEQ063_FP200009223_L01_SP2302150839/FP200009223_L01_405_2.fq.gz
"26933"	"lesser kudu"	"D2301170989"	101.06	"Tragelaphus"	"imberbis"	NA	NA	NA	NA	NA	NA	NA	NA	"Ethiopia"	"Bale"	"Box7"	"TimbEth_0989"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170989/230225_SEQ014_FP150001083BL_L01_SP2302160455/FP150001083BL_L01_311_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170989/230225_SEQ014_FP150001083BL_L01_SP2302160455/FP150001083BL_L01_311_2.fq.gz
"26934"	"lesser kudu"	"D2301170990"	76.22	"Tragelaphus"	"imberbis"	NA	NA	NA	NA	NA	NA	NA	NA	"Ethiopia"	"Bale"	"Box7"	"TimbEth_0990"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170990/230225_SEQ014_FP150001083BL_L01_SP2302160456/FP150001083BL_L01_488_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170990/230225_SEQ014_FP150001083BL_L01_SP2302160456/FP150001083BL_L01_488_2.fq.gz
"26935"	"lesser kudu"	"D2301170991"	109.98	"Tragelaphus"	"imberbis"	NA	NA	NA	NA	NA	NA	NA	NA	"Ethiopia"	"Bale"	"Box7"	"TimbEth_0991"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170991/230225_SEQ014_FP150001083BL_L01_SP2302160457/FP150001083BL_L01_313_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170991/230225_SEQ014_FP150001083BL_L01_SP2302160457/FP150001083BL_L01_313_2.fq.gz
"26937"	"lesser kudu"	"D2301170993"	116.88	"Tragelaphus"	"imberbis"	NA	NA	NA	NA	NA	NA	NA	NA	"Ethiopia"	"Awash (Shoa?)"	"Box7"	"TimbEth_0993"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170993/230225_SEQ014_FP150001083BL_L01_SP2302160459/FP150001083BL_L01_315_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170993/230225_SEQ014_FP150001083BL_L01_SP2302160459/FP150001083BL_L01_315_2.fq.gz
"543"	"lesser kudu"	"D2301170820"	58.9	"Tragelaphus"	"imberbis"	NA	"1604"	"heart"	NA	"52"	NA	NA	NA	"Tanzania"	"Ruvu"	"Box4"	"TimbTan_0820"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170820/230302_SEQ063_FP200009223_L01_SP2302150797/FP200009223_L01_358_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170820/230302_SEQ063_FP200009223_L01_SP2302150797/FP200009223_L01_358_2.fq.gz
"9115"	"mountain nyala"	"D2301170863"	65.62	"Tragelaphus"	"buxtoni"	"Kor. N06 58 000 E039 50 000"	NA	NA	"00-02-20"	"2105/00"	NA	"F"	NA	"Ethiopia"	"Bale MNP"	"Box5"	"TbuxEth_0863"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170863/230302_SEQ063_FP200009223_L01_SP2302150840/FP200009223_L01_406_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170863/230302_SEQ063_FP200009223_L01_SP2302150840/FP200009223_L01_406_2.fq.gz
"9116"	"mountain nyala"	"D2301170864"	73.46	"Tragelaphus"	"buxtoni"	"Kor. N06 58 000 E039 50 000"	NA	NA	"00-02-20"	"2107/00"	NA	"F"	NA	"Ethiopia"	"Bale MNP"	"Box5"	"TbuxEth_0864"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170864/230302_SEQ063_FP200009223_L01_SP2302150841/FP200009223_L01_407_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170864/230302_SEQ063_FP200009223_L01_SP2302150841/FP200009223_L01_407_2.fq.gz
"9117"	"mountain nyala"	"D2301170865"	83.28	"Tragelaphus"	"buxtoni"	"Kor. N06 58 000 E039 50 000"	NA	NA	"00-02-20"	"2104/00"	NA	"M"	NA	"Ethiopia"	"Bale MNP"	"Box5"	"TbuxEth_0865"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170865/230302_SEQ063_FP200009223_L01_SP2302150842/FP200009223_L01_408_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170865/230302_SEQ063_FP200009223_L01_SP2302150842/FP200009223_L01_408_2.fq.gz
"9118"	"mountain nyala"	"D2301170866"	66.28	"Tragelaphus"	"buxtoni"	"Kor. N06 58 000 E039 50 000"	NA	NA	"00-02-20"	"2106/00"	NA	"F"	NA	"Ethiopia"	"Bale MNP"	"Box5"	"TbuxEth_0866"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170866/230302_SEQ063_FP200009223_L01_SP2302150843/FP200009223_L01_410_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170866/230302_SEQ063_FP200009223_L01_SP2302150843/FP200009223_L01_410_2.fq.gz
"81014"	"mountain nyala"	"D2301170996"	89.44	"Tragelaphus"	"buxtoni"	NA	NA	NA	NA	NA	NA	NA	NA	"Ethiopia"	"Mount Kaka, Arussi"	"Box7"	"TbuxEth_0996"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170996/230225_SEQ014_FP150001083BL_L01_SP2302160461/FP150001083BL_L01_317_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301170996/230225_SEQ014_FP150001083BL_L01_SP2302160461/FP150001083BL_L01_317_2.fq.gz
"220"	"nyala"	"D2301171009"	90.56	"Syncerus"	"caffer"	NA	"739"	"+"	"88-12-??"	"3"	NA	NA	"+"	"Kenya"	"Laikipia"	"Box7"	"ScafKen_1009"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171009/230311_SEQ022_FP150000987BL_L01_SP2302160474/FP150000987BL_L01_234_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171009/230311_SEQ022_FP150000987BL_L01_SP2302160474/FP150000987BL_L01_234_2.fq.gz
"220"	"nyala"	"D2301171009"	90.56	"Syncerus"	"caffer"	NA	"739"	"+"	"88-12-??"	"3"	NA	NA	"+"	"Kenya"	"Laikipia"	"Box7"	"ScafKen_1009"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171009/230225_SEQ014_FP150001083BL_L01_SP2302160474/FP150001083BL_L01_234_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171009/230225_SEQ014_FP150001083BL_L01_SP2302160474/FP150001083BL_L01_234_2.fq.gz
"227"	"nyala"	"D2301171010"	114.14	"Syncerus"	"caffer"	NA	"645"	"-"	NA	"A 04"	NA	NA	NA	"Kenya"	"Masai Mara"	"Box7"	"ScafKen_1010"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171010/230311_SEQ023_FP150000989BL_L01_SP2302160475/FP150000989BL_L01_235_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171010/230311_SEQ023_FP150000989BL_L01_SP2302160475/FP150000989BL_L01_235_2.fq.gz
"247"	"nyala"	"D2301171003"	91.82	"Syncerus"	"caffer"	NA	NA	NA	NA	NA	NA	NA	NA	"-"	"-"	"Box7"	"ScafNA-_1003"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171003/230225_SEQ014_FP150001083BL_L01_SP2302160468/FP150001083BL_L01_324_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171003/230225_SEQ014_FP150001083BL_L01_SP2302160468/FP150001083BL_L01_324_2.fq.gz
"256"	"nyala"	"D2301171004"	89.4	"Syncerus"	"caffer"	NA	NA	NA	NA	NA	NA	NA	NA	"-"	"-"	"Box7"	"ScafNA-_1004"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171004/230225_SEQ014_FP150001083BL_L01_SP2302160469/FP150001083BL_L01_325_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171004/230225_SEQ014_FP150001083BL_L01_SP2302160469/FP150001083BL_L01_325_2.fq.gz
"54078"	"nyala"	"D2301171006"	124.8	"Syncerus"	"caffer"	NA	NA	NA	NA	NA	NA	NA	NA	"RSA"	"PEA, LM, Matope, Usutur (?)"	"Box7"	"ScafRSA_1006"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171006/230306_SEQ061_DP8450009208TR_L01_SP2302160471/DP8450009208TR_L01_494_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171006/230306_SEQ061_DP8450009208TR_L01_SP2302160471/DP8450009208TR_L01_494_2.fq.gz
"54078"	"nyala"	"D2301171006"	124.8	"Syncerus"	"caffer"	NA	NA	NA	NA	NA	NA	NA	NA	"RSA"	"PEA, LM, Matope, Usutur (?)"	"Box7"	"ScafRSA_1006"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171006/230225_SEQ013_FP150001006TL_L01_SP2302160471/FP150001006TL_L01_494_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171006/230225_SEQ013_FP150001006TL_L01_SP2302160471/FP150001006TL_L01_494_2.fq.gz
"1923"	"sitatunga"	"D2301170867"	64.16	"Tragelaphus"	"spekei"	NA	"1740"	"skin"	"94-06-??"	"8"	NA	"M"	"+"	"Sitatunga"	"Okavango"	"Box5"	"TspeBot_0867"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170867/230302_SEQ063_FP200009223_L01_SP2302150844/FP200009223_L01_413_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170867/230302_SEQ063_FP200009223_L01_SP2302150844/FP200009223_L01_413_2.fq.gz
"1952"	"sitatunga"	"D2301170868"	76.5	"Tragelaphus"	"spekei"	NA	"1739"	"skin"	"94-06-??"	"17"	NA	"M"	"+"	"Botswana"	"Okavango"	"Box5"	"TspeBot_0868"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170868/230302_SEQ063_FP200009223_L01_SP2302150845/FP200009223_L01_414_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170868/230302_SEQ063_FP200009223_L01_SP2302150845/FP200009223_L01_414_2.fq.gz
"1964"	"sitatunga"	"D2301170869"	69.64	"Tragelaphus"	"spekei"	NA	"1738"	"skin"	"94-06-??"	"4"	NA	"M"	"+"	"Botswana"	"Okavango"	"Box5"	"TspeBot_0869"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170869/230302_SEQ063_FP200009223_L01_SP2302150846/FP200009223_L01_415_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170869/230302_SEQ063_FP200009223_L01_SP2302150846/FP200009223_L01_415_2.fq.gz
"1976"	"sitatunga"	"D2301170870"	65.26	"Tragelaphus"	"spekei"	NA	"1737"	"skin"	"94-06-??"	"13"	NA	"M"	NA	"Botswana"	"Okavango"	"Box5"	"TspeBot_0870"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170870/230302_SEQ063_FP200009223_L01_SP2302150847/FP200009223_L01_416_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170870/230302_SEQ063_FP200009223_L01_SP2302150847/FP200009223_L01_416_2.fq.gz
"2548"	"sitatunga"	"D2301170871"	86.1	"Tragelaphus"	"spekei"	NA	"1733"	"dried skin"	"95-08-08"	"PA08"	"P. Arctander"	NA	NA	"Zambia"	"Bangweulu"	"Box5"	"TspeZam_0871"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170871/230302_SEQ063_FP200009223_L01_SP2302150848/FP200009223_L01_417_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170871/230302_SEQ063_FP200009223_L01_SP2302150848/FP200009223_L01_417_2.fq.gz
"3341"	"sitatunga"	"D2301170872"	89.52	"Tragelaphus"	"spekei"	NA	NA	"dried skin"	"95-08-31"	"BOA35"	"David Moyer"	NA	"+"	"Tanzania"	"Niensi"	"Box5"	"TspeTan_0872"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170872/230302_SEQ063_FP200009223_L01_SP2302150849/FP200009223_L01_418_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170872/230302_SEQ063_FP200009223_L01_SP2302150849/FP200009223_L01_418_2.fq.gz
"3344"	"sitatunga"	"D2301170873"	81.56	"Tragelaphus"	"spekei"	NA	NA	"dried skin"	"95-08-10"	NA	"David Moyer"	"M"	"+"	"Tanzania"	"Kigosi"	"Box5"	"TspeTan_0873"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170873/230302_SEQ063_FP200009223_L01_SP2302150850/FP200009223_L01_419_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170873/230302_SEQ063_FP200009223_L01_SP2302150850/FP200009223_L01_419_2.fq.gz
"3346"	"sitatunga"	"D2301170874"	74.48	"Tragelaphus"	"spekei"	NA	NA	"dried skin"	"95-08-23"	NA	"David Moyer"	"M"	"+"	"Tanzania"	"Kigosi"	"Box5"	"TspeTan_0874"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170874/230302_SEQ063_FP200009223_L01_SP2302150851/FP200009223_L01_420_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170874/230302_SEQ063_FP200009223_L01_SP2302150851/FP200009223_L01_420_2.fq.gz
"4288"	"sitatunga"	"D2301170875"	64.82	"Tragelaphus"	"spekei"	NA	"1736"	"skin"	"96-07-11"	NA	"David Moyer"	"M"	"+"	"Tanzania"	"Kigosi"	"Box5"	"TspeTan_0875"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170875/230302_SEQ063_FP200009223_L01_SP2302150852/FP200009223_L01_421_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170875/230302_SEQ063_FP200009223_L01_SP2302150852/FP200009223_L01_421_2.fq.gz
"4289"	"sitatunga"	"D2301170876"	67.8	"Tragelaphus"	"spekei"	NA	NA	"skin"	NA	"BJO12"	"David Moyer"	NA	"+"	"Tanzania"	"Luganzo"	"Box5"	"TspeTan_0876"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170876/230302_SEQ063_FP200009223_L01_SP2302150853/FP200009223_L01_423_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170876/230302_SEQ063_FP200009223_L01_SP2302150853/FP200009223_L01_423_2.fq.gz
"4290"	"sitatunga"	"D2301170877"	65.02	"Tragelaphus"	"spekei"	NA	NA	"skin"	NA	"BST15"	"David Moyer"	NA	"+"	"Tanzania"	"Niensi"	"Box5"	"TspeTan_0877"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170877/230302_SEQ063_FP200009223_L01_SP2302150854/FP200009223_L01_424_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170877/230302_SEQ063_FP200009223_L01_SP2302150854/FP200009223_L01_424_2.fq.gz
"4291"	"sitatunga"	"D2301170878"	75.98	"Tragelaphus"	"spekei"	NA	NA	"skin"	NA	"CLO26"	"David Moyer"	NA	"+"	"Tanzania"	"Niensi"	"Box5"	"TspeTan_0878"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170878/230302_SEQ062_FP200009146_L01_SP2302150855/FP200009146_L01_425_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170878/230302_SEQ062_FP200009146_L01_SP2302150855/FP200009146_L01_425_2.fq.gz
