-0.000376	-0.002874	-0.003436	0.010098	-0.002583	0.003221	0.002494	0.002181	0.007878	-0.001433	-0.004572	0.000979	-0.006772	-0.006301	0.001859	0.000994	-0.001159	0.020865	NA	-0.026846	-0.036983	0.044597	0.015627	-0.006664	-0.016546	0.019386	-0.004648	-0.012951	0.021304	0.004228	
0.004351	0.001883	0.006233	-0.026334	0.004043	-0.002372	-0.004791	0.002423	-0.001391	-0.000014	-0.002230	0.003181	-0.000111	-0.004028	0.008616	0.001834	-0.001087	-0.271914	-0.026846	NA	0.014612	-0.010981	-0.001231	-0.007618	0.020500	-0.003207	0.026879	0.011488	-0.008162	-0.001629	
0.005852	-0.000626	0.008032	-0.022850	0.000496	0.002223	-0.002989	-0.000534	0.003200	-0.003010	-0.000827	-0.003138	0.007214	0.000050	-0.001017	-0.004064	0.003641	0.019905	-0.036983	0.014612	NA	-0.009037	-0.011204	-0.009371	0.051740	-0.013353	0.019302	0.016296	-0.024002	-0.002812	
-0.001242	0.003737	-0.007953	0.003573	0.003324	0.003919	0.000078	-0.006828	-0.001893	-0.001703	-0.000153	0.000129	-0.004230	0.001212	0.002202	0.006504	-0.002445	0.021687	0.044597	-0.010981	-0.009037	NA	0.001140	0.012976	-0.014884	0.009169	-0.005817	-0.003176	0.015973	0.001658	
0.003508	-0.000342	-0.012423	0.014016	-0.001317	-0.003152	0.004470	-0.000057	0.004413	-0.004048	0.000544	0.001062	0.002848	-0.002657	-0.000851	-0.003857	0.001642	0.017032	0.015627	-0.001231	-0.011204	0.001140	NA	0.014154	0.002695	0.014965	-0.011737	-0.015827	0.022814	-0.000206	
-0.010244	0.002513	0.000401	0.018422	0.003845	0.002045	0.005138	-0.002785	-0.003790	-0.004564	0.004270	0.003238	0.000966	0.005764	-0.009932	-0.002447	-0.004634	0.013340	-0.006664	-0.007618	-0.009371	0.012976	0.014154	NA	0.002052	0.018130	-0.002784	-0.004483	0.000673	0.001479	
0.003973	0.001085	0.006663	-0.010259	-0.005255	-0.009578	-0.002183	0.007853	-0.012014	0.009331	0.009261	0.001920	-0.001132	0.003912	0.002828	-0.003192	0.003773	0.021019	-0.016546	0.020500	0.051740	-0.014884	0.002695	0.002052	NA	-0.018260	0.014649	0.024925	-0.036113	-0.003854	
-0.005239	-0.004334	0.003918	0.001969	-0.000725	0.001494	-0.004187	-0.001326	0.002940	0.004969	-0.007042	-0.003754	0.000979	-0.000724	0.000408	0.004829	-0.000884	0.016693	0.019386	-0.003207	-0.013353	0.009169	0.014965	0.018130	-0.018260	NA	-0.012425	-0.003663	0.021059	0.002558	
0.001480	0.007740	0.000190	-0.006798	-0.003110	0.003977	0.003826	-0.003059	-0.002027	0.000313	0.004122	0.007893	-0.002078	-0.000366	-0.003684	-0.001990	-0.002772	0.041285	-0.004648	0.026879	0.019302	-0.005817	-0.011737	-0.002784	0.014649	-0.012425	NA	0.008460	0.041196	0.002977	
-0.001289	0.004895	0.003614	0.017635	0.008049	-0.004378	0.009846	0.002663	-0.004738	0.000208	-0.002474	-0.004537	-0.003669	0.001517	0.001939	0.008916	-0.003559	0.052216	-0.012951	0.011488	0.016296	-0.003176	-0.015827	-0.004483	0.024925	-0.003663	0.008460	NA	-0.015121	-0.003533	
0.002659	-0.004495	-0.006751	0.005870	-0.004728	0.004810	-0.012703	-0.001866	0.001971	0.002188	0.001420	-0.006050	0.013454	-0.002165	-0.003256	-0.002514	0.004591	0.046117	0.021304	-0.008162	-0.024002	0.015973	0.022814	0.000673	-0.036113	0.021059	0.041196	-0.015121	NA	0.005608	
0.003130	-0.004618	0.000375	0.006048	0.007290	-0.044009	-0.010400	0.006585	-0.006708	0.007322	-0.018206	0.004463	-0.005743	-0.032550	-0.011290	-0.031014	-0.034891	-0.056832	0.004228	-0.001629	-0.002812	0.001658	-0.000206	0.001479	-0.003854	0.002558	0.002977	-0.003533	0.005608	NA	
