0.89429,0.889724,0.899306,0.904226,0.901227,0.904029,0.902543,0.893036,0.903409,0.898608,0.908881,0.89885,0.9014,0.90048,0.89622,0.902748,0.899933,0.901676,0.900119,0.898387	0.222605,0.219791,0.207811,0.197073,0.209472,0.220139,0.202415,0.20924,0.189543,0.195879,0.196672,0.198102,0.187629,0.205965,0.191657,0.210276,0.201062,0.195804,0.183192,0.19661	0.838636,0.832787,0.850428,0.860491,0.852736,0.853809,0.856623,0.840931,0.861361,0.852846,0.867227,0.852558,0.859063,0.852655,0.850682,0.85472,0.853262,0.857215,0.858486,0.852325
0.894179,0.891826,0.901637,0.906075,0.902921,0.907245,0.905706,0.894621,0.904671,0.900226,0.911865,0.899966,0.903327,0.904177,0.896053,0.904422,0.901405,0.903643,0.903668,0.899387	0.223722,0.222185,0.209993,0.200159,0.21129,0.223808,0.205314,0.211545,0.191927,0.198505,0.200034,0.200256,0.190504,0.209086,0.192837,0.211741,0.203534,0.198431,0.186363,0.198257	0.83812,0.83512,0.853183,0.862302,0.854687,0.857564,0.860384,0.842527,0.862501,0.854402,0.870639,0.853538,0.860988,0.857132,0.850108,0.856752,0.854675,0.859292,0.862571,0.853278
0.897868,0.893274,0.903627,0.908508,0.903275,0.909523,0.906668,0.897143,0.905584,0.902878,0.912205,0.90094,0.903435,0.904667,0.898665,0.905902,0.901406,0.903854,0.903612,0.900889	0.22526,0.223083,0.210628,0.200247,0.211313,0.22404,0.205341,0.212476,0.191738,0.199386,0.199441,0.200249,0.189257,0.208512,0.193299,0.213121,0.202355,0.198046,0.186121,0.198851	0.843136,0.83698,0.855903,0.865766,0.855197,0.860911,0.861767,0.845917,0.863838,0.857939,0.871277,0.854932,0.861474,0.858003,0.853655,0.858536,0.855008,0.859698,0.862557,0.85525
0.896059,0.891922,0.900714,0.905583,0.901644,0.906569,0.903437,0.893966,0.90312,0.900693,0.909334,0.899515,0.90261,0.902,0.896715,0.903652,0.899027,0.902014,0.901701,0.897908	0.225008,0.222721,0.210042,0.200367,0.211207,0.224197,0.205183,0.211937,0.19107,0.199446,0.19927,0.201099,0.190088,0.209262,0.194202,0.212741,0.203502,0.198712,0.186373,0.198767	0.840516,0.835092,0.851827,0.861542,0.852848,0.856445,0.857143,0.841455,0.860545,0.854804,0.867204,0.852654,0.860093,0.853918,0.850649,0.855345,0.851268,0.856893,0.859823,0.851028
0.895793,0.891942,0.900889,0.906392,0.902151,0.908008,0.903792,0.894746,0.903883,0.901449,0.910309,0.899959,0.902479,0.902698,0.896771,0.905071,0.900268,0.902451,0.902102,0.898842	0.223394,0.220912,0.207768,0.198288,0.209212,0.22167,0.202685,0.210173,0.189412,0.197235,0.197118,0.198225,0.188125,0.206833,0.192283,0.21127,0.201519,0.196378,0.184125,0.196421	0.840619,0.835696,0.852731,0.863253,0.854152,0.859295,0.858342,0.843124,0.862061,0.856496,0.86915,0.8541,0.860438,0.855614,0.851277,0.857831,0.853613,0.858157,0.860986,0.853024
0.915905,0.91204,0.917119,0.920077,0.921233,0.915177,0.917334,0.914089,0.920141,0.916431,0.922635,0.920342,0.91975,0.919191,0.918175,0.919762,0.919627,0.921176,0.917244,0.91866	0.929784,0.928359,0.932386,0.936412,0.935933,0.932255,0.933606,0.929467,0.935502,0.932533,0.939332,0.933885,0.935685,0.934794,0.933396,0.935473,0.932219,0.935361,0.935405,0.934468	-0.0935176,-0.106453,-0.105371,-0.118,-0.106684,-0.116322,-0.113334,-0.102257,-0.110348,-0.110746,-0.125221,-0.0963883,-0.114306,-0.110857,-0.106452,-0.112556,-0.0882381,-0.102518,-0.127894,-0.111682
0.916914,0.913313,0.91916,0.921437,0.922165,0.918193,0.920351,0.916745,0.920336,0.917266,0.924781,0.921347,0.921012,0.921808,0.91814,0.92175,0.919902,0.922384,0.919489,0.92076	0.932711,0.931055,0.934631,0.94017,0.937847,0.936743,0.936949,0.933388,0.937894,0.934811,0.943027,0.936941,0.939105,0.937807,0.935493,0.937937,0.934217,0.938215,0.938803,0.937789	-0.109108,-0.118548,-0.109784,-0.140121,-0.116038,-0.132605,-0.120553,-0.115318,-0.128328,-0.123097,-0.142652,-0.114031,-0.133947,-0.118058,-0.122992,-0.119504,-0.101804,-0.117608,-0.141208,-0.124737
0.920526,0.91698,0.921745,0.925336,0.924107,0.922083,0.922183,0.919179,0.923559,0.921398,0.926871,0.923111,0.923709,0.923994,0.92105,0.924319,0.922827,0.925018,0.921074,0.921043	0.933108,0.932835,0.935056,0.940167,0.938054,0.936896,0.936766,0.933417,0.938581,0.936125,0.942629,0.937074,0.938827,0.937287,0.935389,0.939338,0.934757,0.938739,0.938461,0.936579	-0.0892033,-0.109637,-0.0963759,-0.11406,-0.104754,-0.108839,-0.107124,-0.100252,-0.112812,-0.107144,-0.124757,-0.103449,-0.11384,-0.099233,-0.103564,-0.113993,-0.0868368,-0.104218,-0.128214,-0.113097
0.918366,0.91545,0.919742,0.922545,0.923152,0.919194,0.920084,0.917056,0.920846,0.918856,0.924343,0.921329,0.922249,0.920867,0.918875,0.922156,0.921067,0.92295,0.918816,0.918759	0.933231,0.932847,0.935723,0.941174,0.939089,0.937925,0.93835,0.934439,0.93851,0.93672,0.943344,0.938408,0.939802,0.93863,0.936663,0.939376,0.937601,0.939908,0.939183,0.937627	-0.103987,-0.119143,-0.114664,-0.141424,-0.119759,-0.135868,-0.13368,-0.121502,-0.130096,-0.128247,-0.148416,-0.126123,-0.131713,-0.130953,-0.127674,-0.128751,-0.12121,-0.127973,-0.148593,-0.136189
0.91822,0.915282,0.920098,0.923283,0.923184,0.920474,0.92019,0.917193,0.921891,0.919445,0.925069,0.921879,0.921782,0.922068,0.919724,0.922623,0.921188,0.92351,0.91968,0.919939	0.931331,0.930445,0.93361,0.938734,0.936518,0.934762,0.935429,0.931898,0.936928,0.933971,0.940614,0.934735,0.937324,0.936292,0.93538,0.936984,0.934047,0.937451,0.936908,0.93511	-0.0905241,-0.102188,-0.0958345,-0.115925,-0.0984633,-0.102365,-0.10946,-0.101225,-0.110361,-0.102829,-0.119703,-0.0929647,-0.11428,-0.104071,-0.112067,-0.105975,-0.0921352,-0.10384,-0.12453,-0.108547
0.935752,0.934719,0.939573,0.942638,0.94293,0.939762,0.942118,0.935937,0.941897,0.938508,0.94589,0.941149,0.943435,0.942568,0.939823,0.943711,0.940211,0.942554,0.941636,0.942011	0.937664,0.936126,0.939778,0.94503,0.943907,0.941223,0.942444,0.937197,0.944085,0.939953,0.947426,0.943192,0.945581,0.942959,0.941944,0.944185,0.941931,0.944191,0.94277,0.943226	-0.0155982,-0.0112613,-0.00175802,-0.021908,-0.00888324,-0.0126549,-0.00291307,-0.0102609,-0.0197527,-0.0122669,-0.0147905,-0.0181978,-0.0198877,-0.00351515,-0.0184913,-0.00434994,-0.0150345,-0.0148674,-0.0100965,-0.0109047
0.935483,0.932677,0.937617,0.942083,0.940388,0.938549,0.940022,0.935032,0.9403,0.93773,0.944326,0.938424,0.940952,0.940509,0.938014,0.940939,0.937925,0.940468,0.939347,0.939986	0.934211,0.932236,0.935684,0.940606,0.939661,0.936312,0.93836,0.933913,0.939984,0.936384,0.94341,0.93885,0.940145,0.938228,0.937148,0.940268,0.937276,0.940022,0.938592,0.93973	0.0100944,0.0033766,0.0157532,0.0129697,0.00625349,0.0184557,0.0140906,0.00882221,0.00272219,0.0110379,0.00839802,-0.00358225,0.00699178,0.0193976,0.00716056,0.00582748,0.00536907,0.00384915,0.00637962,0.0021942
0.933434,0.93112,0.934607,0.939493,0.939065,0.93579,0.937107,0.932634,0.937941,0.93521,0.941697,0.936834,0.939564,0.937514,0.93648,0.938686,0.93536,0.938571,0.937673,0.937534	0.934433,0.932217,0.935337,0.941806,0.94032,0.937465,0.939124,0.934649,0.940245,0.936984,0.944022,0.94037,0.941185,0.939693,0.939047,0.940216,0.939302,0.941349,0.939887,0.940606	-0.0078184,-0.00830843,-0.00580167,-0.0200762,-0.0107243,-0.0136482,-0.0168174,-0.0157014,-0.0195126,-0.0143406,-0.0209427,-0.0297099,-0.0140073,-0.018303,-0.0212894,-0.0130296,-0.0324662,-0.0238518,-0.0186537,-0.0260006
0.933764,0.93117,0.935321,0.94017,0.939665,0.93744,0.937878,0.933183,0.938818,0.93629,0.942297,0.937686,0.939663,0.938795,0.936617,0.939375,0.936332,0.93957,0.938263,0.938416	0.933003,0.930021,0.933566,0.939287,0.938304,0.934655,0.936849,0.93251,0.938487,0.934718,0.941152,0.936993,0.93926,0.937416,0.937046,0.938027,0.936597,0.939324,0.937323,0.937774	0.00590758,0.00858057,0.0138388,0.00754935,0.011506,0.022489,0.00848041,0.00518663,0.00278115,0.0125912,0.0101213,0.00571504,0.00343385,0.0114917,-0.00350547,0.0113405,-0.00215556,0.00209477,0.00780333,0.00534636
0.938077,0.935339,0.9402,0.945791,0.942497,0.943008,0.943465,0.937564,0.943805,0.940638,0.94762,0.941581,0.943535,0.943912,0.940418,0.943557,0.940238,0.943249,0.943259,0.942405	0.934894,0.933491,0.938062,0.941925,0.940794,0.939312,0.941478,0.935187,0.941304,0.937849,0.945169,0.939965,0.940585,0.94124,0.937432,0.942412,0.937871,0.941168,0.941371,0.940934	0.0258749,0.0145588,0.0181166,0.0354237,0.0150361,0.0323611,0.0177831,0.0192955,0.0224148,0.0236698,0.0234919,0.0140559,0.0262194,0.0239524,0.0252142,0.0103405,0.0200268,0.0185391,0.0168511,0.0129823
0.935752,0.934007,0.93779,0.94327,0.941361,0.940566,0.940274,0.935171,0.941641,0.938228,0.945046,0.940019,0.942518,0.941013,0.938402,0.941638,0.937545,0.941489,0.941081,0.940238	0.93484,0.933698,0.938315,0.943194,0.941641,0.940782,0.941964,0.935927,0.94176,0.938557,0.945839,0.941515,0.941995,0.942802,0.93885,0.942695,0.939768,0.942634,0.942164,0.942095	0.00728056,0.00241489,-0.00437059,0.000682391,-0.00246065,-0.00187674,-0.0147933,-0.00605821,-0.00104717,-0.00276049,-0.00747072,-0.0130086,0.0046628,-0.0158588,-0.00376331,-0.009415,-0.0186945,-0.0101721,-0.00955231,-0.0162657
0.9362,0.934367,0.938284,0.943944,0.941904,0.94192,0.941085,0.936349,0.9423,0.939603,0.945911,0.940875,0.942953,0.942278,0.938524,0.942091,0.93873,0.942665,0.941957,0.94106	0.933527,0.931809,0.936323,0.94067,0.939565,0.937673,0.939729,0.934415,0.93978,0.936586,0.943229,0.938137,0.940403,0.940508,0.936831,0.940268,0.937276,0.940782,0.939881,0.939202	0.021208,0.0197791,0.016146,0.02922,0.0203356,0.0363639,0.0117225,0.0154646,0.0220202,0.0251492,0.024879,0.0233375,0.0225158,0.0155553,0.0140198,0.015961,0.0121052,0.0166402,0.0180981,0.0159904
0.938273,0.936683,0.939726,0.94419,0.942237,0.941189,0.942104,0.937044,0.942287,0.939872,0.946203,0.941015,0.943149,0.941725,0.939531,0.943595,0.938879,0.943016,0.941537,0.941329	0.940541,0.938219,0.942386,0.947974,0.944217,0.945095,0.945777,0.940172,0.944905,0.942988,0.949439,0.944123,0.945574,0.946178,0.942962,0.945794,0.943467,0.946236,0.944502,0.944654	-0.0193054,-0.0126714,-0.0232492,-0.0360581,-0.0179433,-0.0353503,-0.0337045,-0.0262883,-0.0238773,-0.0274004,-0.0318385,-0.0278608,-0.0224215,-0.0408698,-0.0300854,-0.0204411,-0.0401698,-0.0299008,-0.0267832,-0.0300145
0.937747,0.936326,0.939144,0.944439,0.942207,0.942007,0.941915,0.937366,0.942414,0.940716,0.946473,0.941249,0.942636,0.942102,0.939299,0.943578,0.939593,0.94305,0.94181,0.941458	0.938259,0.935619,0.939324,0.945035,0.941575,0.941463,0.942549,0.937812,0.9424,0.940493,0.946245,0.940129,0.94304,0.943007,0.940595,0.942904,0.940507,0.943251,0.941625,0.941073	-0.00426528,0.00570829,-0.00152616,-0.00554088,0.00559839,0.00480402,-0.00565103,-0.00368734,0.000126084,0.00193863,0.00217908,0.0097282,-0.00363914,-0.00810706,-0.0111171,0.00611315,-0.00785987,-0.00181585,0.00163069,0.00337464
0.937842,0.936028,0.939137,0.945242,0.942794,0.942968,0.942891,0.937731,0.942835,0.940885,0.946957,0.942465,0.943695,0.943647,0.940424,0.943537,0.941211,0.94439,0.942623,0.942419	0.936083,0.933783,0.936653,0.942048,0.940179,0.938514,0.939846,0.935043,0.940199,0.93754,0.943489,0.938234,0.941671,0.940091,0.938284,0.940661,0.937534,0.941366,0.939469,0.938706	0.014403,0.017826,0.0206321,0.0291553,0.0230136,0.0387321,0.0267511,0.0218152,0.0232173,0.0283709,0.0325432,0.036557,0.0181821,0.0314995,0.0181933,0.0255744,0.0312731,0.0272493,0.0275624,0.0321906
-0.0149404,-0.00173404,0.00386664,-0.0151641,-0.00868433,-0.00575715,-0.0022902,-0.00297391,-0.00429614,-0.00621698,-0.00568029,-0.0181872,-0.00547584,-0.00806822,-0.00743821,0.00126413,-0.0148228,-0.0128225,-0.00880306,-0.0134698	-0.0807067,-0.0753958,-0.0884558,-0.0990098,-0.0800727,-0.0909357,-0.0990738,-0.0877746,-0.0835645,-0.0809306,-0.0755634,-0.0816014,-0.0761933,-0.075364,-0.0849132,-0.0848951,-0.0795361,-0.0828483,-0.0941785,-0.091243	0.0658457,0.0736714,0.0922909,0.0839718,0.071438,0.0852232,0.0968056,0.0848229,0.0792968,0.0747513,0.0699131,0.0635084,0.070747,0.0673367,0.0775239,0.08615,0.0647896,0.0701003,0.0854462,0.0778689
-0.0185459,-0.00319626,0.00370063,-0.0197214,-0.0052461,-0.00293826,0.00365633,-0.0124515,-0.00191781,-0.00721716,-0.00652792,-0.0191881,-0.0140359,-0.016549,-0.00201833,0.0028495,-0.0134737,-0.00991555,-0.00466673,-0.0102686	-0.0900305,-0.0807439,-0.0953058,-0.105959,-0.086261,-0.0971592,-0.110132,-0.0998651,-0.0951273,-0.0960924,-0.0941138,-0.0871579,-0.0922729,-0.0854163,-0.0903925,-0.100319,-0.0899791,-0.0875773,-0.0996376,-0.0981308	0.0716041,0.0775676,0.0989715,0.0864181,0.0810516,0.0942478,0.113742,0.0875225,0.0932265,0.0889369,0.0876397,0.0680836,0.0783385,0.0689648,0.0883903,0.103139,0.0765982,0.0777292,0.0950151,0.0879508
-0.00719074,0.00404185,0.00413095,-0.00588342,0.00118322,0.000303681,-0.0113226,0.00595842,-0.00124276,0.00883168,0.00171796,-0.00466086,0.00605616,0.00377763,0.000821578,0.00219482,-0.00639827,-0.00744697,-0.000275351,-0.000637752	-0.0354748,-0.0241892,-0.0282621,-0.043661,-0.037466,-0.0289009,-0.03972,-0.0288772,-0.0313211,-0.0214235,-0.0319201,-0.0307481,-0.0184889,-0.0241359,-0.0325296,-0.0366187,-0.0334237,-0.0376162,-0.047965,-0.0256921	0.0282912,0.0282283,0.0323893,0.0377873,0.0386475,0.0292043,0.0284102,0.0348296,0.0300795,0.0302495,0.0336363,0.026091,0.0245424,0.027911,0.0333503,0.0388104,0.0270312,0.0301777,0.0476903,0.0250548
-0.0164212,0.00333948,0.000187283,-0.00693435,-0.00692244,-0.00306021,-0.00551272,-0.000472289,-0.00401642,0.000132676,-0.0029088,-0.0160709,-0.000823986,-0.00401171,-0.00649783,-0.00159768,-0.00598439,-0.0126679,-0.00352407,-0.00837387	-0.0669429,-0.0611927,-0.0771704,-0.0821954,-0.0665931,-0.0638199,-0.0726586,-0.0677807,-0.069495,-0.0617961,-0.070302,-0.0707629,-0.0578572,-0.0568194,-0.0661625,-0.0740361,-0.0572873,-0.0721516,-0.0761224,-0.068802	0.0505773,0.064519,0.0773565,0.075304,0.0596982,0.0607715,0.0671728,0.0673105,0.0654968,0.0619283,0.067407,0.0547543,0.0570359,0.0528197,0.0596903,0.072447,0.0513205,0.0595382,0.0726178,0.0604629
-0.0156467,0.00877352,0.00737587,-0.00213459,-0.00226935,-0.000347046,0.000207063,0.00419821,5.37378e-05,0.00184289,-0.0014488,-0.00547667,-0.000401407,0.000704038,0.0030891,0.00166485,-0.00950636,-0.00575038,0.00732073,-0.00427994	-0.0997705,-0.0766588,-0.103492,-0.113994,-0.104075,-0.102151,-0.101694,-0.097132,-0.0943539,-0.0962188,-0.0903939,-0.0897329,-0.0851713,-0.0853808,-0.0889045,-0.0957148,-0.0977079,-0.0992656,-0.102987,-0.0892843	0.0842554,0.0853749,0.110783,0.111887,0.101829,0.101808,0.101899,0.101289,0.0944072,0.0980443,0.0889567,0.0842976,0.0847727,0.0860797,0.0919683,0.0973642,0.0882836,0.0935686,0.110225,0.0850368
-0.00169289,0.00194421,0.00420613,0.00881735,0.00333584,-0.00746412,0.000488208,-0.00481842,0.0076394,0.0100059,0.00558032,-0.000366971,0.00589208,-0.00767587,0.00330635,-0.00196443,0.0124938,-0.0110866,0.00167704,-0.00325717	-0.92612,-0.920738,-0.93533,-0.937875,-0.930509,-0.935737,-0.936053,-0.930504,-0.935336,-0.930295,-0.9363,-0.931846,-0.933992,-0.930307,-0.928571,-0.932598,-0.929053,-0.931071,-0.935253,-0.927836	0.925879,0.921034,0.935854,0.938928,0.930955,0.934802,0.936113,0.929854,0.936285,0.931629,0.936984,0.931798,0.93474,0.929267,0.929025,0.932342,0.930743,0.929579,0.935463,0.927381
-0.00608082,0.0060563,0.0111864,0.00724986,-0.00134941,-0.00625413,-0.00643368,-0.00212388,0.0036292,0.0114223,-0.00053283,-0.00141486,0.00416245,-0.00684227,0.00563196,0.00642606,0.00325033,-0.00641665,0.010386,-0.00424785	-0.861587,-0.851425,-0.87534,-0.880363,-0.867354,-0.877747,-0.875499,-0.867433,-0.870958,-0.865306,-0.87535,-0.86572,-0.868734,-0.86411,-0.859595,-0.868081,-0.863427,-0.864445,-0.86902,-0.85776	0.860012,0.853083,0.87793,0.881984,0.867019,0.876303,0.873988,0.866906,0.871832,0.868148,0.875226,0.865365,0.869752,0.862366,0.861059,0.869656,0.864252,0.862815,0.87154,0.856633
-0.00238357,0.00188659,0.00387417,0.0087302,0.00363626,-0.00758075,0.00109671,-0.00387952,0.0080702,0.00959521,0.00553489,-0.000481668,0.00831461,-0.00748154,0.00416097,-0.00279145,0.0119187,-0.0113471,0.00278952,-0.00427278	-0.926904,-0.921567,-0.935995,-0.938478,-0.931196,-0.936475,-0.936644,-0.931233,-0.935921,-0.93101,-0.936975,-0.932474,-0.934581,-0.931006,-0.929293,-0.933326,-0.929724,-0.931784,-0.935888,-0.928651	0.926568,0.92185,0.936473,0.939511,0.931678,0.935536,0.936778,0.930716,0.936915,0.932277,0.937647,0.932411,0.935625,0.930002,0.929858,0.932965,0.931323,0.930273,0.936234,0.928061
-0.0012759,0.00175948,0.00418007,0.00881609,0.00324282,-0.00704412,0.000414841,-0.00472551,0.00759992,0.00947615,0.00528022,-0.00079509,0.00633045,-0.00821795,0.00322112,-0.00112219,0.0131778,-0.0108668,0.00130834,-0.00283424	-0.926105,-0.920765,-0.935285,-0.937865,-0.93055,-0.935713,-0.936085,-0.930548,-0.935396,-0.930336,-0.936342,-0.931857,-0.934014,-0.930331,-0.928645,-0.932601,-0.929047,-0.931093,-0.935293,-0.927831	0.925923,0.921032,0.935806,0.938918,0.930983,0.934831,0.936136,0.929912,0.936339,0.931599,0.93699,0.931752,0.934817,0.929217,0.929087,0.932455,0.930828,0.929632,0.935456,0.927435
-0.00214308,0.00170224,0.00450053,0.0091994,0.00381904,-0.00771019,0.00165785,-0.00452135,0.00784688,0.00985671,0.00612954,-6.64734e-05,0.00741243,-0.00862706,0.00313313,-0.00189295,0.0140643,-0.0116026,0.00229383,-0.0039234	-0.926119,-0.920745,-0.935292,-0.937766,-0.930505,-0.935704,-0.936084,-0.930443,-0.935321,-0.930284,-0.936291,-0.931757,-0.933858,-0.930375,-0.928574,-0.932649,-0.928997,-0.931128,-0.935256,-0.927863	0.925813,0.921004,0.935853,0.938866,0.931015,0.934738,0.936289,0.929833,0.936296,0.931599,0.937042,0.931749,0.934799,0.929206,0.929005,0.932402,0.930898,0.929568,0.935543,0.927315
-0.000938974,0.00109213,0.00454271,0.00873982,0.00296734,-0.00712145,0.000332914,-0.00450941,0.00757267,0.0104599,0.00553947,-0.000485823,0.00659109,-0.00820187,0.00239983,-0.00197426,0.012513,-0.0108781,0.00119636,-0.00332196	-0.926142,-0.920838,-0.935428,-0.937895,-0.930612,-0.935863,-0.936145,-0.9306,-0.935382,-0.930357,-0.936336,-0.931911,-0.934065,-0.930491,-0.928758,-0.932642,-0.929203,-0.931143,-0.935323,-0.927933	0.926008,0.921004,0.935993,0.938938,0.931008,0.934972,0.936187,0.929993,0.936323,0.93175,0.937016,0.931847,0.9349,0.929382,0.929087,0.932385,0.930892,0.929681,0.935472,0.92747
-0.00161099,0.00161976,0.00507457,0.00932254,0.00418974,-0.00758042,0.000664848,-0.00386679,0.00729983,0.0101662,0.00539295,-0.000373086,0.00659999,-0.00783117,0.00341879,-0.00217655,0.0123982,-0.0106418,0.00189974,-0.0032569	-0.926033,-0.920693,-0.935213,-0.937775,-0.930408,-0.935692,-0.935985,-0.93039,-0.935299,-0.930162,-0.936198,-0.931721,-0.93391,-0.930276,-0.928502,-0.932596,-0.928947,-0.930957,-0.93518,-0.9277	0.925803,0.920939,0.935846,0.938889,0.930968,0.934742,0.936067,0.929869,0.936207,0.931519,0.936861,0.931672,0.934748,0.929214,0.928972,0.932312,0.930627,0.929524,0.935418,0.927245
-0.00123004,0.00193869,0.00430898,0.00880026,0.00320049,-0.00798831,0.000374805,-0.00481972,0.00727562,0.0102298,0.0057377,-0.000223437,0.00640295,-0.0082677,0.00328181,-0.00185142,0.0124283,-0.0109786,0.00185212,-0.00314743	-0.926158,-0.920826,-0.935395,-0.937921,-0.930659,-0.935909,-0.936139,-0.93059,-0.935438,-0.930353,-0.936347,-0.931918,-0.934014,-0.930406,-0.928637,-0.932729,-0.929167,-0.931113,-0.93531,-0.927883	0.925983,0.92112,0.935932,0.938971,0.931086,0.934911,0.936185,0.929941,0.936341,0.931715,0.93705,0.931889,0.934827,0.929286,0.929087,0.932488,0.930846,0.929637,0.935542,0.927444
0.107745,0.1021,0.121001,0.105475,0.117241,0.12048,0.134785,0.0949018,0.115517,0.115087,0.140663,0.102485,0.113024,0.104328,0.104319,0.11907,0.122283,0.118668,0.125234,0.0972223	0.100854,0.0976836,0.113265,0.101894,0.106518,0.110102,0.114258,0.0910205,0.0994505,0.0986735,0.119386,0.0970525,0.103612,0.101736,0.0924578,0.0988484,0.108427,0.109749,0.114453,0.0854898	0.00696613,0.00446053,0.00784387,0.00361957,0.0108578,0.0105168,0.0208478,0.00391507,0.0162537,0.0166016,0.0216399,0.00548697,0.00952368,0.00262032,0.0119762,0.0204621,0.0140421,0.00903747,0.0109377,0.0118307
-0.0506034,-0.0481106,-0.0592106,-0.0600032,-0.0394051,-0.0636824,-0.0713238,-0.0567082,-0.0543338,-0.0419446,-0.0401926,-0.0495519,-0.0475259,-0.0461149,-0.0453461,-0.0537692,-0.0439241,-0.0517939,-0.0449574,-0.0604734	-0.0118059,-0.0011616,0.00238225,-0.0117753,-0.00489913,-0.00621003,-0.00112893,-0.00532387,-0.0037602,0.00456355,-0.00246774,-0.0108203,6.54538e-05,-0.00539968,0.000771657,-0.00522677,-0.00470074,-0.0105778,-0.00474242,-0.00611629	-0.0388207,-0.0469516,-0.0615842,-0.048262,-0.0345126,-0.0574951,-0.0702005,-0.0513999,-0.0505839,-0.0464993,-0.0377286,-0.0387524,-0.0475912,-0.0407253,-0.0461161,-0.0485561,-0.0392315,-0.0412387,-0.0402236,-0.0543772
0.0382066,0.0510792,0.0467668,0.0409154,0.0581546,0.04566,0.0292978,0.0347997,0.0480631,0.060702,0.0652081,0.0407192,0.0451757,0.0441326,0.0452038,0.044119,0.0550336,0.0452463,0.0511572,0.0336667	0.0550977,0.0617823,0.0632309,0.0511582,0.0713197,0.0733267,0.0623358,0.0541107,0.063618,0.0755456,0.0682719,0.0505332,0.060592,0.0603192,0.0650903,0.0590961,0.0708483,0.0571176,0.0662407,0.0531818	-0.0169268,-0.010737,-0.0165129,-0.0102643,-0.0132199,-0.0277596,-0.0330984,-0.0193474,-0.0156026,-0.014912,-0.00307742,-0.0098342,-0.0154586,-0.0162298,-0.0199451,-0.0150163,-0.0158766,-0.0119021,-0.0151348,-0.0195501
0.0383345,0.0407455,0.0366109,0.0317008,0.0509984,0.036926,0.0277083,0.0228981,0.0418571,0.046398,0.0524488,0.0346979,0.0420859,0.0356907,0.0438571,0.027839,0.0520907,0.04053,0.0433401,0.0265276	0.0168538,0.0271648,0.0142219,-0.000229682,0.0162839,0.0172457,0.0201565,0.00304308,0.0239452,0.01973,0.0301625,0.0112312,0.0251657,0.0145618,0.0268749,0.0133807,0.0254484,0.0136728,0.0155059,0.0173014	0.0214946,0.0135958,0.0224006,0.0319303,0.0347433,0.0196929,0.00755598,0.0198564,0.0179299,0.0266925,0.0223216,0.0234758,0.016938,0.0211399,0.0170022,0.0144637,0.0266776,0.0268721,0.0278529,0.00923036
0.00118236,0.00382529,0.000203623,0.00693125,0.00175356,-0.0130027,0.00131073,-0.00504112,0.00247501,0.00705838,0.00833256,0.00172454,-0.00137045,-0.00104473,-0.00379466,-0.00927049,0.00557747,-0.00257994,-0.00180051,-0.008751	-0.920119,-0.91376,-0.929058,-0.931832,-0.924494,-0.929591,-0.928933,-0.923876,-0.929548,-0.924254,-0.930758,-0.926382,-0.92882,-0.923984,-0.922486,-0.92648,-0.923799,-0.9247,-0.928222,-0.921675	0.9203,0.91439,0.929086,0.932739,0.924749,0.927803,0.929113,0.923134,0.929884,0.925276,0.931863,0.926626,0.928632,0.923831,0.921919,0.925155,0.924612,0.924326,0.927972,0.920347
0.0238226,0.0272518,0.0151509,0.0266416,0.0357916,0.011925,0.00613686,0.00322147,0.0282056,0.0362618,0.034476,0.017587,0.0156003,0.0211407,0.0228268,0.0215963,0.0411651,0.0223734,0.0366847,0.0100671	-0.845701,-0.835111,-0.862114,-0.865867,-0.849492,-0.862427,-0.860028,-0.85409,-0.854632,-0.849422,-0.859294,-0.852647,-0.85562,-0.848235,-0.843618,-0.852407,-0.845497,-0.847981,-0.850128,-0.842506	0.852351,0.843174,0.865954,0.872384,0.859161,0.865451,0.861618,0.854959,0.862057,0.859218,0.868054,0.857378,0.859745,0.854061,0.850075,0.858204,0.85684,0.85415,0.859993,0.845403
0.00217646,0.00369369,0.000378649,0.00626542,0.00128833,-0.0117105,0.000896403,-0.0049127,0.00246116,0.00652655,0.00877298,0.00233076,-0.000457431,-0.00187277,-0.00357992,-0.009285,0.00461097,-0.00241675,-0.00103916,-0.00975554	-0.920809,-0.914701,-0.929774,-0.932542,-0.925342,-0.930293,-0.929691,-0.924718,-0.930221,-0.925103,-0.93145,-0.926968,-0.92955,-0.92479,-0.923292,-0.927232,-0.924554,-0.925443,-0.928968,-0.92255	0.921139,0.915302,0.929825,0.933354,0.925527,0.9287,0.929812,0.924003,0.930552,0.926038,0.932602,0.927295,0.929488,0.924519,0.922762,0.925918,0.925221,0.925095,0.928825,0.921084
0.00130641,0.0038483,-0.000228321,0.00623976,0.0015344,-0.0123767,0.00113144,-0.00508992,0.00225466,0.00727892,0.00830374,0.00198284,-0.0012116,-0.000778778,-0.00422579,-0.00892475,0.00570454,-0.00270878,-0.00192692,-0.00850302	-0.920119,-0.913758,-0.92903,-0.931853,-0.924547,-0.929532,-0.928996,-0.923914,-0.929613,-0.924264,-0.930778,-0.926349,-0.928856,-0.923947,-0.922566,-0.92651,-0.923835,-0.92475,-0.928242,-0.921695	0.920319,0.914391,0.928998,0.932669,0.924769,0.927829,0.929151,0.923165,0.929919,0.925318,0.931879,0.92663,0.928689,0.923833,0.921934,0.925236,0.924667,0.924357,0.927975,0.920406
