-0.230113,-0.230699,-0.23385,-0.259303,-0.243884,-0.258268,-0.228313,-0.246911,-0.220632,-0.237961,-0.25249,-0.218598,-0.230149,-0.245852,-0.23423,-0.223704,-0.229542,-0.232102,-0.207146,-0.204641	-0.0632587,-0.0638675,-0.0497122,-0.0642336,-0.0648641,-0.0695859,-0.0645509,-0.0764359,-0.0738201,-0.0716001,-0.0655979,-0.0549519,-0.075465,-0.0683079,-0.064824,-0.0524911,-0.0557069,-0.0565971,-0.0663071,-0.0645675	-0.169319,-0.169326,-0.186303,-0.198373,-0.181897,-0.192135,-0.166211,-0.173754,-0.149243,-0.169245,-0.190039,-0.165635,-0.157418,-0.180577,-0.172018,-0.173247,-0.176086,-0.177841,-0.1428,-0.141949
-0.39457,-0.414766,-0.440895,-0.464364,-0.427229,-0.475502,-0.444933,-0.432992,-0.471674,-0.472819,-0.463838,-0.457137,-0.469391,-0.465203,-0.44936,-0.455807,-0.451167,-0.48796,-0.482684,-0.486092	0.0418362,0.048107,0.0316231,0.0323274,0.0465167,0.0278358,0.0394143,0.0407365,0.0244583,0.0325382,0.0344066,0.0373678,0.0310632,0.0351577,0.0484368,0.0367986,0.0389659,0.0340086,0.0228507,0.0259479	-0.429319,-0.453818,-0.466021,-0.489345,-0.464514,-0.496763,-0.476,-0.465517,-0.490474,-0.4977,-0.490418,-0.4862,-0.493262,-0.492308,-0.487193,-0.484479,-0.481665,-0.513448,-0.50002,-0.505662
0.00405595,0.00605426,-0.0021178,9.85869e-05,0.0070242,0.0207447,0.0158029,0.00692749,0.0155694,-0.00076176,0.0182647,0.00269102,-0.0132736,0.0110343,-0.0066156,0.0205265,0.00365588,0.00589634,-0.0127374,-0.00912745	0.151587,0.151285,0.139331,0.150602,0.155307,0.146284,0.145103,0.149796,0.1427,0.148487,0.154494,0.145966,0.136779,0.146393,0.152538,0.155252,0.148939,0.146,0.139536,0.140197	-0.147622,-0.145364,-0.141407,-0.150506,-0.148445,-0.125922,-0.129598,-0.143017,-0.127413,-0.149231,-0.136614,-0.143331,-0.149781,-0.135577,-0.158993,-0.135156,-0.145362,-0.140224,-0.152003,-0.149134
-0.416475,-0.445935,-0.466994,-0.498058,-0.465548,-0.508356,-0.47207,-0.462866,-0.49,-0.491783,-0.494889,-0.483659,-0.4992,-0.495236,-0.483777,-0.482411,-0.485116,-0.514679,-0.502871,-0.508598	0.0331028,0.0320604,0.0202793,0.00973847,0.0276596,0.00598257,0.0241591,0.0205464,0.010378,0.024362,0.0183685,0.0274341,0.0134147,0.0183983,0.0311005,0.0178902,0.0139109,0.0189887,0.00807335,0.00930145	-0.443464,-0.471257,-0.482702,-0.505345,-0.486938,-0.512779,-0.490634,-0.478858,-0.497847,-0.510035,-0.508634,-0.504401,-0.509205,-0.508997,-0.507246,-0.49602,-0.495682,-0.528502,-0.508878,-0.515461
0.0687291,0.0679291,0.0658362,0.0520747,0.0610469,0.0461113,0.0770337,0.0549335,0.0460976,0.0571161,0.0552987,0.0631687,0.051523,0.0593843,0.054458,0.0667826,0.0501165,0.0504138,0.0475701,0.0635983	-0.27387,-0.306401,-0.32751,-0.362175,-0.321386,-0.391632,-0.337811,-0.333086,-0.382859,-0.368405,-0.368354,-0.352642,-0.36507,-0.366134,-0.347301,-0.352383,-0.353389,-0.397501,-0.376245,-0.37334	0.336269,0.366698,0.385044,0.406582,0.375074,0.429978,0.404323,0.381047,0.421518,0.416752,0.415195,0.40675,0.408902,0.416463,0.394302,0.409528,0.396483,0.439115,0.416364,0.426804
0.250587,0.266134,0.274571,0.288507,0.264841,0.297195,0.271865,0.287924,0.389678,0.288011,0.272998,0.285843,0.289985,0.275587,0.27795,0.300123,0.268831,0.329686,0.321681,0.323028	0.281295,0.306785,0.312253,0.334459,0.315182,0.345608,0.309621,0.321692,0.411796,0.317322,0.321943,0.325966,0.33082,0.319312,0.324333,0.33123,0.305547,0.371496,0.347658,0.34911	-0.0330371,-0.0442655,-0.0412158,-0.0508592,-0.0549252,-0.0539549,-0.0412261,-0.037215,-0.0263461,-0.0322597,-0.0536608,-0.0442446,-0.0451679,-0.047944,-0.0509792,-0.0345406,-0.0400018,-0.0476455,-0.0292489,-0.0293969
-0.307581,-0.338869,-0.360597,-0.399247,-0.362509,-0.42871,-0.372677,-0.36296,-0.403739,-0.386827,-0.40171,-0.377959,-0.392992,-0.396657,-0.382774,-0.383569,-0.380621,-0.420073,-0.40116,-0.401093	0.0493554,0.0561095,0.0510536,0.0341133,0.0475325,0.026662,0.0577334,0.0411079,0.0313327,0.0541872,0.0446652,0.0583938,0.0438401,0.0503505,0.0425363,0.046936,0.0423129,0.0495734,0.0303139,0.0445639	-0.351599,-0.387608,-0.40421,-0.427537,-0.403096,-0.450226,-0.421345,-0.398127,-0.429637,-0.43196,-0.438507,-0.42693,-0.429433,-0.438255,-0.418497,-0.422892,-0.416231,-0.460066,-0.42629,-0.437831
-0.269179,-0.293883,-0.307696,-0.314802,-0.296275,-0.32764,-0.321568,-0.293404,-0.337608,-0.336679,-0.331058,-0.352919,-0.349256,-0.332063,-0.332882,-0.332391,-0.33804,-0.363682,-0.36722,-0.373507	0.135544,0.143895,0.150515,0.170769,0.137938,0.173817,0.150905,0.144772,0.142162,0.149448,0.154063,0.132541,0.129702,0.151891,0.120087,0.138442,0.123557,0.143511,0.135623,0.123093	-0.390476,-0.420016,-0.437929,-0.460799,-0.417164,-0.474439,-0.450607,-0.420323,-0.457798,-0.462839,-0.461579,-0.463767,-0.458202,-0.460717,-0.435558,-0.45012,-0.44309,-0.482034,-0.478988,-0.474772
0.068331,0.0726609,0.0646265,0.079335,0.0619299,0.10967,0.07876,0.0714114,0.0754078,0.0739502,0.0859245,0.0605259,0.0471652,0.0788388,0.0398462,0.0779803,0.049972,0.069978,0.0517326,0.0343744	0.218974,0.217589,0.223632,0.246351,0.219975,0.243069,0.222618,0.223784,0.221944,0.227094,0.234727,0.210061,0.205089,0.225601,0.201735,0.224347,0.207435,0.218541,0.215775,0.206395	-0.152931,-0.147256,-0.161338,-0.170345,-0.160228,-0.137053,-0.146425,-0.154847,-0.14903,-0.15576,-0.151865,-0.151461,-0.159466,-0.14942,-0.1632,-0.148972,-0.159112,-0.150871,-0.165894,-0.17325
-0.223104,-0.258868,-0.2756,-0.292072,-0.268426,-0.304475,-0.289072,-0.262641,-0.314337,-0.305463,-0.296509,-0.310445,-0.321038,-0.299936,-0.304821,-0.304322,-0.304086,-0.336583,-0.338466,-0.350388	0.123218,0.125023,0.136838,0.147256,0.117657,0.150761,0.133383,0.123549,0.127393,0.137964,0.13536,0.118895,0.111068,0.133234,0.101531,0.11823,0.0984773,0.12655,0.119113,0.106409	-0.337056,-0.371856,-0.397449,-0.421211,-0.374263,-0.435256,-0.406771,-0.374053,-0.424722,-0.425495,-0.415205,-0.414057,-0.417229,-0.416525,-0.394153,-0.407876,-0.390859,-0.444212,-0.439847,-0.440378
0.143644,0.148614,0.146633,0.153907,0.126393,0.166203,0.153703,0.133964,0.124551,0.152478,0.142351,0.135065,0.125744,0.145084,0.108901,0.138294,0.106813,0.133831,0.129817,0.114325	-0.147196,-0.182932,-0.195172,-0.208715,-0.188083,-0.240386,-0.21566,-0.190148,-0.247128,-0.228169,-0.233484,-0.248242,-0.241847,-0.232546,-0.22463,-0.228341,-0.239304,-0.269711,-0.260166,-0.261221	0.284818,0.322771,0.332295,0.351337,0.307173,0.390969,0.357513,0.31606,0.36058,0.367849,0.363745,0.370872,0.356742,0.365305,0.325567,0.355412,0.33749,0.389483,0.377241,0.364656
0.435758,0.448372,0.457199,0.48587,0.454879,0.489968,0.450432,0.472099,0.531972,0.465101,0.468901,0.458358,0.464613,0.466338,0.45759,0.469294,0.452243,0.498608,0.473708,0.470428	0.351202,0.371226,0.386574,0.421866,0.387675,0.425296,0.375689,0.398677,0.473576,0.39896,0.390158,0.368755,0.394444,0.389953,0.388516,0.398933,0.363724,0.431685,0.404413,0.406626	0.0998345,0.092551,0.0857875,0.0805055,0.0815928,0.0816952,0.0899668,0.0904454,0.0780614,0.08121,0.0963744,0.107829,0.0859138,0.093364,0.0840095,0.0865684,0.105946,0.0852793,0.0857154,0.0788932
-0.102048,-0.140577,-0.160255,-0.180287,-0.15311,-0.213901,-0.181904,-0.150464,-0.220319,-0.189211,-0.191173,-0.195551,-0.20255,-0.19145,-0.187899,-0.197307,-0.188328,-0.2313,-0.227798,-0.236071	0.121874,0.132779,0.129116,0.134417,0.110172,0.145397,0.132206,0.117378,0.10902,0.144791,0.127809,0.124845,0.114548,0.132082,0.0945747,0.116614,0.0955856,0.128926,0.110601,0.0954998	-0.221172,-0.268347,-0.283505,-0.307258,-0.258915,-0.348461,-0.306733,-0.263194,-0.321614,-0.325095,-0.311374,-0.31276,-0.309907,-0.315552,-0.277542,-0.30686,-0.278893,-0.349794,-0.330082,-0.32426
0.0460336,0.0425666,0.048255,0.0352555,0.0362996,0.0103238,0.0384736,0.0317177,0.0154133,0.0395571,0.0198101,0.0410084,0.0487403,0.029783,0.044675,0.0260554,0.0313882,0.0279478,0.0451809,0.052121	0.166944,0.158694,0.165301,0.163306,0.157583,0.137892,0.156691,0.152376,0.14222,0.166125,0.151044,0.160351,0.163194,0.152041,0.161469,0.156468,0.152057,0.150461,0.168962,0.174192	-0.121847,-0.116917,-0.117987,-0.128792,-0.121981,-0.12775,-0.118934,-0.121245,-0.127086,-0.127405,-0.131628,-0.120133,-0.115371,-0.122814,-0.117642,-0.130946,-0.121247,-0.123031,-0.124733,-0.12319
0.569167,0.600962,0.615572,0.647305,0.614271,0.656355,0.621469,0.622188,0.68732,0.638109,0.637044,0.633455,0.648565,0.638865,0.635475,0.638941,0.627669,0.677425,0.663522,0.668555	0.561852,0.587968,0.606734,0.63087,0.599354,0.640823,0.609838,0.606698,0.677452,0.631966,0.625245,0.625771,0.635787,0.62653,0.622049,0.625012,0.609044,0.666873,0.653176,0.656913	0.0107545,0.0200947,0.0141065,0.027779,0.0236095,0.0268063,0.0187295,0.0248833,0.0184663,0.0102934,0.0196094,0.0127303,0.0217439,0.0205676,0.0222015,0.0231895,0.0301524,0.0192478,0.0182597,0.0207595
0.159443,0.162012,0.162836,0.166598,0.162014,0.139828,0.153488,0.157012,0.141727,0.169807,0.154327,0.164554,0.1701,0.157294,0.16604,0.155374,0.165343,0.1608,0.167151,0.172761	0.0314598,0.0331955,0.0370627,0.0223676,0.0255548,-0.00317567,0.0240002,0.0212562,0.0052626,0.0369161,0.0117154,0.0370192,0.0425792,0.0226645,0.0354574,0.0115301,0.0251449,0.0266428,0.0330488,0.0386349	0.128628,0.129513,0.126537,0.14477,0.137026,0.14294,0.129967,0.136211,0.136566,0.13373,0.14287,0.128317,0.128451,0.135112,0.131356,0.144102,0.140784,0.134735,0.134847,0.135028
-0.492106,-0.52553,-0.544343,-0.5813,-0.541195,-0.603471,-0.554163,-0.554078,-0.636218,-0.56711,-0.572389,-0.562722,-0.5749,-0.570476,-0.563165,-0.575598,-0.55283,-0.616324,-0.600055,-0.601913	-0.023635,-0.0154534,-0.0191756,-0.0229508,-0.0180904,-0.0245466,-0.0244376,-0.0177455,-0.0194334,-0.00449534,-0.0139126,-0.00685642,-0.0102954,-0.0122379,-0.0157682,-0.025163,-0.0104119,-0.00229147,-0.021717,-0.0245338	-0.473984,-0.514253,-0.530707,-0.565899,-0.528277,-0.587629,-0.536998,-0.541658,-0.624506,-0.564053,-0.56296,-0.558019,-0.567966,-0.562163,-0.552301,-0.558524,-0.545559,-0.614901,-0.585974,-0.586034
