A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TstrZim_0825	TstrTan_0770	10059158	781147	158200	524992	486799	212166	213093	366148	5399970	0.388096833125765	0.30525576304734	0.0855371371631608
TstrZim_0825	TstrNA-_0840	9640600	714062	130129	773037	596016	447331	132638	284946	5036177	0.319268969142088	0.261158374210039	0.0940844281274796
TstrZim_0825	TstrRSA_0841	9541407	727794	143699	784992	575493	325158	135966	275240	5098808	0.330015811747532	0.266892651408317	0.092228085470036
TstrZim_0825	TstrZam_0842	9598245	696245	118291	684173	586167	315678	119166	289671	5090626	0.308990580866959	0.25058467594341	0.087061446445367
TstrZim_0825	TstrTan_0844	9581917	717318	133728	634449	543783	327921	151181	306298	5044486	0.338933004085168	0.272018089931898	0.0888587983737935
TstrZim_0825	TstrTan_0845	9660535	724009	136138	610745	536771	277457	157222	315500	5132266	0.344246846543319	0.274492399008597	0.0869256471116186
TstrZim_0825	TstrTan_0846	9803228	758187	150105	546540	493549	255751	192518	341659	5206392	0.374813638643545	0.296589001947309	0.0867969440265397
TstrZim_0825	TstrTan_0847	9576450	736682	147427	587748	501142	299647	180198	325236	5045700	0.366413959686019	0.291693783716332	0.0892432169000065
TstrZim_0825	TstrTan_0771	10043410	749657	139123	616664	557676	245272	167514	334236	5405830	0.345225525026531	0.273777861284827	0.0853473299370154
TstrZim_0825	TstrTan_0848	9934536	766182	153058	563541	505801	257374	194538	346355	5291347	0.37361499935927	0.295487723470725	0.0870063741580122
TstrZim_0825	TstrTan_0849	9581802	732907	142292	573608	507693	258990	173319	321140	5086860	0.360552316485764	0.286079799533743	0.0870483837862531
TstrZim_0825	TstrTan_0850	9235689	694874	128799	592280	512006	265682	147769	299873	4893192	0.342730660338722	0.273908172657	0.0869953030870777
TstrZim_0825	TstrZam_0851	9713950	705303	121991	712470	599770	338446	123418	289317	5156743	0.310172684498445	0.251609376918859	0.0882847801255396
TstrZim_0825	TstrTan_0818	9664375	747791	150087	560501	489940	275726	190518	334293	5119241	0.37460698376405	0.29711584261477	0.0881068282898156
TstrZim_0826	TstrZim_0827	8812007	709553	105510	653231	570025	272301	108870	363670	4567298	0.301915348363436	0.248143596966518	0.0927315233165238
TstrZim_0826	TstrZim_0828	8935420	717793	106708	670024	581045	276233	109837	371199	4645703	0.300986909705917	0.247553661421163	0.0928899433299529
TstrZim_0826	TstrZim_0829	8114668	661422	100979	634755	528460	289423	100612	327198	4132726	0.303971256205088	0.250879637845371	0.0955135520622464
TstrZim_0826	TstrZim_0830	8765274	710592	107357	685601	572208	335073	109953	357771	4493954	0.303704995749707	0.251139779044231	0.0959197741102356
TstrZim_0826	TstrBot_0749	9091360	739462	113295	662483	574644	246594	123610	387352	4763029	0.311538538436308	0.25425903033368	0.092335546005171
TstrZim_0826	TstrBot_0750	9054366	745729	117960	661593	562692	255382	130547	386818	4731579	0.31925095232643	0.260115194735873	0.0933889104280701
TstrZim_0826	TstrBot_0751	9047458	743496	116765	663517	563090	251636	127178	387574	4731922	0.317145803891409	0.258764256227505	0.093106077713719
TstrZim_0826	TstrBot_0752	9100407	746635	118384	667540	567636	255279	130448	390893	4761310	0.318409063254211	0.25945440820259	0.0933668197426154
TstrZim_0826	TstrBot_0753	9091108	743325	117813	665120	572022	245073	128957	387910	4765369	0.316493455080319	0.257522847892819	0.0929307386501053
TstrZim_0826	TstrBot_0754	8778175	723428	114969	638251	545508	246338	125959	372001	4573534	0.319223164865654	0.259934920298693	0.0932917107241067
TstrZim_0826	TstrBot_0755	9053718	746040	117797	712101	577768	262930	119615	378981	4747218	0.311564515371859	0.255499390786051	0.0942992437022648
TstrZim_0826	TstrBot_0756	8607662	706697	112512	666623	552228	299321	117251	353288	4426795	0.312988441080477	0.256772510137991	0.0958720714700831
TstrZim_0826	TstrBot_0757	6745191	729431	113788	3093283	840199	3279791	36715	129136	1721997	0.290401455689818	0.277412857462486	0.250841260907811
TstrZim_0826	TstrBot_0758	9012070	722903	107468	658900	581739	248531	114142	379234	4714322	0.30290157246912	0.247982076968499	0.0917368131885074
TstrZim_0826	TstrBot_0759	9117370	742867	114727	678880	580494	247687	123043	386867	4785489	0.310852034458587	0.253849075135426	0.0927536611103111
TstrZim_0826	TstrBot_0760	9126434	741753	113568	661568	576664	242063	124797	390273	4788928	0.311765976023057	0.254218107501142	0.0921222162789943
TstrZim_0826	TstrBot_0761	8900177	726449	113238	672899	568709	262641	119243	371058	4641892	0.310780015204093	0.254246086924512	0.0936327765248158
TstrZim_0826	TstrBot_0762	8925838	728853	113660	674328	569752	260142	120348	373616	4661936	0.311274646115332	0.254539581044431	0.0935785997883066
TstrZim_0826	TstrTan_0831	9001904	749861	123003	572748	520406	237470	150812	401435	4674111	0.339324102039357	0.273678105236292	0.0921858596923639
TstrZim_0826	TstrTan_0832	8926742	749492	123919	561055	503437	245814	154511	401564	4615780	0.345133437279741	0.27858294838927	0.0926840619828361
TstrZim_0826	TstrTan_0833	8827218	765259	136604	504691	454247	236151	184977	414018	4543997	0.375070587580298	0.300527050420502	0.0939035779934253
