A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TstrZim_0823	TstrTan_0847	1448967770	711138	133520	546131	465306	267394	172109	332566	4553985	0.366499045206439	0.292829265347723	0.00100738013363856
TstrZim_0823	TstrTan_0771	1448663896	720295	129461	569947	512841	215858	162056	341551	4852875	0.349231046937131	0.277696518626696	0.00101070907453462
TstrZim_0823	TstrTan_0848	1448756076	737694	141204	523185	468601	226445	186790	355582	4780317	0.375431017294609	0.297819802556114	0.00101893425520475
TstrZim_0823	TstrTan_0849	1448960543	707014	130447	533569	470384	231914	166407	331544	4592636	0.361998670679963	0.288341457046603	0.000984851598447638
TstrZim_0823	TstrTan_0850	1449076132	674463	119734	554975	486000	239328	143120	312334	4473227	0.34281196559162	0.274532264222986	0.000959016440610608
TstrZim_0823	TstrZam_0851	1448754504	677199	109292	659573	561339	302441	116052	303046	4665691	0.30836373549029	0.251251461799726	0.00101441738518848
TstrZim_0823	TstrTan_0818	1448910898	722007	136970	521509	458520	246692	182449	342728	4628183	0.374357203293139	0.297814972630504	0.00100617865211129
TstrZim_0824	TstrZim_0825	1448134457	723584	124837	712255	607721	291372	124809	334317	5219154	0.31051967872069	0.251550101436788	0.00108789425981239
TstrZim_0824	TstrZim_0826	1448713864	666503	113259	725285	572320	373932	107979	292280	4634625	0.30516268137119	0.25125375905616	0.00105507344486441
TstrZim_0824	TstrZim_0827	1448246317	701866	119303	704092	609331	309192	115944	323887	5098294	0.303656483251477	0.246848371459667	0.00107086991733671
TstrZim_0824	TstrZim_0828	1448117843	713458	120209	726188	621803	315378	117003	331105	5200892	0.302459142429906	0.24627680910226	0.00109264400700005
TstrZim_0824	TstrZim_0829	1448839738	656576	112420	682711	558017	324307	107473	286627	4578332	0.306596554166452	0.250706802569232	0.00101226923435829
TstrZim_0824	TstrZim_0830	1448268301	707135	122436	742388	607576	381544	119675	316605	5012995	0.307947699263563	0.252047330110719	0.00111224249180525
TstrZim_0824	TstrBot_0749	1447998300	746722	135332	729648	608962	280209	138115	348624	5350926	0.320644612685634	0.25846528933476	0.00111961014612472
TstrZim_0824	TstrBot_0750	1448034746	752139	138567	725125	598897	291514	146905	346324	5315540	0.327660378480438	0.263671049550626	0.00112780016758021
