A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TspeTan_0885	TspeTan_0886	8994712	581101	142720	527912	854674	353320	145790	401158	4769338	0.277159653656269	0.207798426279306	0.0982421749805092
TspeTan_0885	TspeGha_0888	8682119	1213713	918796	446110	209716	175787	1107889	527133	4515978	0.720067732908088	0.596711185095893	0.18614764501981
TspeTan_0885	TspeCam_1011	8098186	937056	687151	1620742	683294	583913	514765	334243	4345167	0.508102699748695	0.397824552031362	0.184309408674215
TspeTan_0885	TspeCon_1012	8379776	1122116	759625	1290304	410085	463638	704413	448161	4476456	0.585294444327703	0.468498609749032	0.184506707275397
TspeTan_0885	TspeCam_1013	8143032	1094479	730324	1384023	416702	506611	639902	427055	4340189	0.569151682116764	0.455601255808061	0.18575964903242
TspeTan_0885	TspeCam_1014	8102864	933109	685585	1635481	690032	590327	509603	331006	4342299	0.505860815840176	0.395986674214993	0.184349556062618
TspeTan_0885	TspeCam_1015	7804510	899800	661979	1660985	682933	600414	474040	309681	4178192	0.498199174967902	0.3904348317048	0.186013557709598
TspeTan_0885	TspeCam_1016	7811980	908656	666573	1703844	677144	607806	490525	319872	4211188	0.500425883640934	0.392868935934792	0.187713319800423
TspeTan_0885	TspeCam_1017	6186580	720590	526504	1367231	548709	488666	367236	238470	3264819	0.493656363069499	0.387361693951669	0.187877280331874
TspeTan_0885	TspeCam_1018	8203960	1085209	696016	1656449	487754	594025	529606	411369	4419043	0.529113103651134	0.423420044484913	0.184866743484685
TspeTan_0885	TspeCam_1019	8150580	945265	700550	1574049	673751	566610	550261	342882	4376490	0.517849935119364	0.405195881670505	0.184676096860714
TspeTan_0885	TspeCam_1020	8122701	1072086	686244	1679133	493250	598521	510703	404032	4380611	0.524134722780211	0.419507838245711	0.185011757491288
TspeTan_0885	TspeCam_1021	8240701	948587	699641	1645340	703112	587482	533406	339905	4441606	0.5090029873114	0.398068422265519	0.184415687511094
TspeTan_0885	TspeDRC_1022	7761589	1023366	643161	1725953	489622	624346	444143	375483	4161416	0.508486583305501	0.408145411923805	0.185904940199996
TspeTan_0885	TspeDRC_1023	8064231	1064464	675076	1674392	488103	606486	500701	398385	4332879	0.522035779775264	0.418111930101429	0.18487752430999
TspeTan_0885	TspeDRC_1024	8202357	936608	685191	1674676	715872	601065	506708	330554	4418036	0.500730916569026	0.391555735431374	0.183790282001611
