A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TspeBot_0868	TspeCam_1014	1448532427	567944	824755	1718317	571425	697814	545990	208796	4576559	0.555706156540245	0.437106604082291	0.00223069180450687
TspeBot_0868	TspeCam_1015	1448731531	545940	787625	1740926	559455	708346	500588	196398	4391291	0.545842103923972	0.429743705348266	0.00216968024336938
TspeBot_0868	TspeCam_1016	1448685819	548753	797869	1782272	563743	709908	521213	198792	4428759	0.54802230242274	0.431635806385492	0.00220870524975414
TspeBot_0868	TspeCam_1017	1450001566	434143	628008	1426020	453475	568481	388261	149711	3413788	0.541199086111699	0.426017825486317	0.00173739107816929
TspeBot_0868	TspeCam_1018	1448561265	719387	832220	1742717	361995	705398	560156	291597	4666766	0.577839689269172	0.465092155512547	0.00226469350860854
TspeBot_0868	TspeCam_1019	1448520726	573665	835190	1650123	565353	667397	581256	215599	4617946	0.565721638853058	0.444836935285652	0.00223045789937591
TspeBot_0868	TspeCam_1020	1448604557	711309	814320	1764501	363182	713583	537031	287020	4618679	0.571732782334197	0.460242635285874	0.00224294891010598
TspeBot_0868	TspeCam_1021	1448394374	578468	834427	1730690	583995	698721	563297	216926	4693005	0.556568741815874	0.437526841324461	0.0022643748240371
TspeBot_0868	TspeDRC_1022	1448850104	674337	760954	1807867	354691	740297	464185	268595	4373334	0.555227167021518	0.447769763024216	0.00215870854178245
TspeBot_0868	TspeDRC_1023	1448614240	696253	765770	1737514	361694	736109	501622	286892	4588086	0.561362700788437	0.452054528764163	0.0021783232172944
TspeBot_0868	TspeDRC_1024	1448403576	570897	813054	1763154	586675	718701	530822	213495	4664574	0.547488327145898	0.430470198508133	0.00224262196282318
TspeBot_0868	TspeDRC_1025	1448734494	626897	999188	1126240	479321	424649	893095	246065	4702492	0.662816436090449	0.529764050891243	0.00229309738693435
TspeBot_0869	TspeBot_0870	1448142546	317224	65448	309283	658230	267666	66712	275005	5243574	0.207788010678253	0.15435851167196	0.000718636134784769
TspeBot_0869	TspeZam_0871	1448832618	497381	602186	1256753	547685	660047	457780	208304	4338367	0.531470281669427	0.414068483850165	0.00181490940406653
TspeBot_0869	TspeTan_0872	1449176285	595341	944867	950516	445818	384571	867517	229716	4350631	0.673470042836072	0.539529045484441	0.00213681890616823
TspeBot_0869	TspeTan_0873	1449139686	597628	941218	994917	450024	387992	854512	229649	4379670	0.668330328802811	0.534668479976541	0.00214395607976063
TspeBot_0869	TspeTan_0874	1449253894	581763	914330	1033052	449850	418395	806844	220123	4244759	0.657959255270212	0.524897742202991	0.00210763221303435
TspeBot_0869	TspeTan_0875	1449356344	578102	916129	980665	440735	419060	812058	215648	4155234	0.66342089143942	0.530083269969851	0.0020888581950302
TspeBot_0869	TspeTan_0876	1449243345	593982	948875	910031	438135	359258	880859	229727	4316556	0.680239123794281	0.546073750930721	0.00212309239839294
TspeBot_0869	TspeTan_0877	1449431085	578136	922763	884024	425352	369322	847969	220425	4140837	0.678490935701809	0.544473140362115	0.0020642889242795
TspeBot_0869	TspeTan_0878	1449157789	604124	961086	902640	440540	362679	902633	235886	4390127	0.682633205527271	0.548497652539572	0.00215140255555761
TspeBot_0869	TspeTan_0879	1449224705	585831	923246	1007363	449115	396010	824184	223311	4293880	0.663147345321766	0.529643506779223	0.00211138392948163
TspeBot_0869	TspeTan_0881	1449166317	610034	981303	818340	433000	334000	949949	239617	4414087	0.696388167041022	0.562096291937943	0.00215971380467121
TspeBot_0869	TspeTan_0883	1449320747	578326	909732	984288	435971	397170	813711	218721	4214412	0.664492677828295	0.531196563759412	0.0020788373458118
TspeBot_0869	TspeTan_0884	1449272834	583516	928689	950677	440383	377633	845764	223772	4272399	0.671682214980728	0.537768109266033	0.00210059167423261
TspeBot_0869	TspeTan_0885	1449247559	584291	926624	995241	448723	409896	830825	221010	4259833	0.664414825535897	0.530879415056646	0.00211741455368399
TspeBot_0869	TspeTan_0886	1449420135	568810	907845	899397	432180	365507	827224	216096	4153103	0.673599089266897	0.539304524788484	0.00204148978500164
TspeBot_0869	TspeGha_0888	1449373420	763155	1034472	443004	177204	190696	1115644	341091	4504610	0.77557249632176	0.65687296559028	0.0021315582084202
TspeBot_0869	TspeCam_1011	1448863204	544721	775298	1619959	545698	649540	521954	197870	4330709	0.555343385305292	0.436532483082872	0.00210976866974918
TspeBot_0869	TspeCon_1012	1449018515	706802	847372	1283521	298402	516649	703862	295364	4458091	0.634689975903858	0.512874683395916	0.0021271121400379
TspeBot_0869	TspeCam_1013	1449097905	688848	818076	1382542	303938	560365	636954	283298	4341515	0.616805385803882	0.497516306979936	0.00210170581645437
TspeBot_0869	TspeCam_1014	1448876909	542661	776029	1633109	544993	655751	519736	195885	4313483	0.55467884201781	0.436147179922451	0.00211374535495679
TspeBot_0869	TspeCam_1015	1449014495	526918	745944	1667648	534113	673193	477781	188396	4176824	0.544598251635248	0.428834372352986	0.00207054046727643
TspeBot_0869	TspeCam_1016	1448968294	531645	752566	1703958	535891	675156	496148	191125	4216555	0.546478902165095	0.430584208825601	0.0021038761410726
TspeBot_0869	TspeCam_1017	1450152853	423300	605309	1382898	442190	547863	376601	143256	3300859	0.540217353101952	0.425089281077053	0.00168224601285892
TspeBot_0869	TspeCam_1018	1448919794	685285	780413	1654069	343306	661755	530687	274134	4388032	0.576775693644038	0.464214051210002	0.00213982602525011
TspeBot_0869	TspeCam_1019	1448848922	547968	787959	1569380	542483	625512	554463	201299	4368805	0.564759065590794	0.443767294586832	0.00211635389141637
TspeBot_0869	TspeCam_1020	1448934766	679193	765365	1676797	346094	671186	509576	271276	4363699	0.570512940554533	0.459206485012224	0.00212397193146063
TspeBot_0869	TspeCam_1021	1448763259	550141	781699	1641529	556362	653790	532902	201270	4412340	0.555064421971535	0.436123944025515	0.00213713828675923
TspeBot_0869	TspeDRC_1022	1449129759	647336	722364	1726959	343807	699559	445711	253176	4160720	0.55444729057457	0.446894398300004	0.00205982645884408
TspeBot_0869	TspeDRC_1023	1448941675	667447	721543	1656521	344955	692984	477217	270992	4336415	0.560245703214542	0.451140350205454	0.00206788926695531
TspeBot_0869	TspeDRC_1024	1448765511	544524	763348	1671277	558221	674008	504652	199807	4389474	0.546553593397325	0.429590796711391	0.00212055440198638
TspeBot_0869	TspeDRC_1025	1449055825	597707	940393	1068397	461590	397503	849949	230361	4441742	0.661508298872844	0.528197863276066	0.00217285771769107
TspeBot_0870	TspeZam_0871	1448696059	498418	627155	1283719	559542	677310	472438	207357	4446753	0.53480592625141	0.416560119471557	0.00186128587534979
TspeBot_0870	TspeTan_0872	1449019176	603361	982128	976741	454454	397965	894447	230248	4485178	0.676094934074656	0.542191852684734	0.00220018062860555
TspeBot_0870	TspeTan_0873	1448987155	604489	975211	1020065	458671	400842	877293	230437	4509916	0.670465605485277	0.536797395581527	0.0022013819874099
TspeBot_0870	TspeTan_0874	1449106846	585819	948057	1056639	462380	429638	828804	218733	4369424	0.660099975725119	0.526778614899991	0.00216286130827113
TspeBot_0870	TspeTan_0875	1449206391	586258	949469	1007359	447350	434444	834140	218067	4280769	0.665550709803937	0.532310778563532	0.00214706773944643
