P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TstrNam	TstrZim	TderCam	0.010159	7.95378	1.8091e-15	1.0472e+06	47729.2	46769.2
TstrTan	TstrRSA	TderCam	0.00586241	2.68319	0.00729233	1.0406e+06	45510.6	44980.2
TstrRSA	TstrZam	TderCam	0.00575189	2.52489	0.0115733	1.04009e+06	45426.1	44906.5
TstrZim	TstrRSA	TderCam	0.0136854	7.77572	7.50192e-15	1.03941e+06	46459.4	45204.9
TstrTan	TstrZam	TderCam	0.0121916	7.91147	2.54365e-15	1.05037e+06	44821.7	43741.9
TstrZim	TstrTan	TderCam	0.00807337	5.69256	1.25149e-08	1.04927e+06	45738.3	45005.7
TstrZim	TstrZam	TderCam	0.0199524	17.6397	2.3e-16	1.04863e+06	46334.3	44521.5
TderUga	TderSSu	TderCha	0.0514476	11.3369	2.3e-16	41887.3	35816.3	32311.3
TderCha	TderSSu	TimbAby	0.0141208	5.2123	1.86514e-07	2.43783e+06	25903	25181.6
TderCha	TderSSu	TimbEth	0.0169584	5.74194	9.35965e-09	2.43582e+06	25906.8	25042.8
TderCha	TderSSu	TimbKen	0.0168512	5.63621	1.73837e-08	2.43856e+06	25932.6	25073.1
TderCha	TderSSu	TimbSom	0.0146425	5.1047	3.31316e-07	2.43895e+06	25925.4	25177.1
TderCha	TderSSu	TimbTan	0.0164754	5.57702	2.44671e-08	2.43921e+06	25919.5	25079.3
TderCha	TderSSu	TimbUga	0.0152276	5.31172	1.08595e-07	2.44023e+06	25937.2	25159.2
TderCha	TderSSu	ToryBot	0.0646575	16.5142	2.3e-16	632605	35408	31107.3
TderCha	TderSSu	ToryEth	0.0635893	15.4583	2.3e-16	630515	35360.9	31132.7
TderCha	TderSSu	ToryKen	0.0629194	16.5147	2.3e-16	629295	35223.7	31053.6
TderCha	TderSSu	ToryNam	0.0642826	16.701	2.3e-16	630327	35436.3	31155.6
TderCha	TderSSu	ToryRSA	0.0650768	15.1074	2.3e-16	593160	33291.4	29223.2
TderCha	TderSSu	ToryTan	0.0633705	16.624	2.3e-16	631625	35379	31162.3
TderCha	TderSSu	ToryZam	0.0625976	15.8829	2.3e-16	630343	35362.5	31196.1
TderCha	TderSSu	ToryZim	0.0638069	16.2523	2.3e-16	636313	35341.1	31101.6
TderCha	TderSSu	TscrGha	0.0467271	14.1676	2.3e-16	1.64334e+06	28897.1	26317.1
TderCha	TderSSu	TspeBot	0.0472939	16.3926	2.3e-16	1.514e+06	31042.5	28238.9
TderCha	TderSSu	TspeCam	0.0457896	17.2691	2.3e-16	1.51514e+06	31128	28402.1
TderCha	TderSSu	TspeCon	0.0451355	16.8307	2.3e-16	1.51042e+06	31050.1	28368.2
TderCha	TderSSu	TspeDRC	0.045043	16.3462	2.3e-16	1.51459e+06	31095.8	28415.2
TderCha	TderSSu	TspeGha	0.0463046	15.3344	2.3e-16	1.50534e+06	30836.6	28107.2
TderCha	TderSSu	TspeTan	0.0470313	16.7308	2.3e-16	1.51611e+06	31100.9	28306.9
TderCha	TderSSu	TspeZam	0.0446519	14.6991	2.3e-16	1.49954e+06	30595.4	27979.9
TderCha	TderSSu	TstrBot	0.0411744	13.0088	2.3e-16	1.62621e+06	30001.6	27628.7
TderCha	TderSSu	TstrNA-	0.0413478	13.6065	2.3e-16	1.62996e+06	29619.2	27267.1
TderCha	TderSSu	TstrNam	0.0383236	12.0441	2.3e-16	1.62804e+06	29906	27698.4
TderCha	TderSSu	TstrRSA	0.0383945	11.555	2.3e-16	1.61426e+06	29619.8	27429.4
TderCha	TderSSu	TstrTan	0.0398923	12.7677	2.3e-16	1.62641e+06	29931.7	27635.2
TderCha	TderSSu	TstrZam	0.0402244	12.5477	2.3e-16	1.62535e+06	29948.4	27632.2
TderCha	TderSSu	TstrZim	0.0400721	12.7836	2.3e-16	1.62717e+06	29906.3	27601.8
TderCha	TderUga	TimbAby	0.00578004	2.20363	0.0275504	2.43199e+06	26728.5	26421.3
TderCha	TderUga	TimbEth	0.00667642	2.49887	0.0124588	2.43002e+06	26669.4	26315.6
TderCha	TderUga	TimbKen	0.00651422	2.33352	0.0196208	2.43275e+06	26687.1	26341.7
TderCha	TderUga	TimbSom	0.00614413	2.31213	0.0207708	2.4331e+06	26735.4	26408.8
TderCha	TderUga	TimbTan	0.00637881	2.34111	0.0192267	2.43339e+06	26681.5	26343.3
TderCha	TderUga	TimbUga	0.00605696	2.24257	0.0249244	2.43439e+06	26729.9	26408
TderCha	TderUga	ToryBot	0.02831	6.83974	7.93393e-12	630922	35626.7	33665
TderCha	TderUga	ToryEth	0.0276149	6.65174	2.89642e-11	628853	35619.9	33705.5
TderCha	TderUga	ToryKen	0.0273371	6.92621	4.32265e-12	627586	35475.8	33587.8
TderCha	TderUga	ToryNam	0.0282349	6.95233	3.59304e-12	628644	35671.5	33712.4
TderCha	TderUga	ToryRSA	0.0277356	6.9833	2.88324e-12	591588	33469.8	31663.2
TderCha	TderUga	ToryTan	0.0277599	6.67646	2.44787e-11	629932	35637.3	33712.2
TderCha	TderUga	ToryZam	0.0278589	6.66829	2.58807e-11	628615	35645.1	33712.9
TderCha	TderUga	ToryZim	0.0286695	7.01623	2.27941e-12	634591	35622.9	33637.3
TderCha	TderUga	TscrGha	0.0239502	8.65392	2.3e-16	1.63968e+06	29318.1	27946.6
TderCha	TderUga	TspeBot	0.020907	5.73519	9.74046e-09	1.51064e+06	31457.2	30168.8
TderCha	TderUga	TspeCam	0.0212758	5.69286	1.24932e-08	1.51175e+06	31626.6	30308.8
TderCha	TderUga	TspeCon	0.0215314	5.82706	5.64136e-09	1.50702e+06	31597.6	30265.6
TderCha	TderUga	TspeDRC	0.0223343	6.28106	3.36272e-10	1.51116e+06	31675.7	30291.7
TderCha	TderUga	TspeGha	0.0214266	5.64373	1.66407e-08	1.50197e+06	31343.6	30028.6
TderCha	TderUga	TspeTan	0.0226552	6.67304	2.50562e-11	1.51271e+06	31613.2	30212.5
TderCha	TderUga	TspeZam	0.0202298	4.95651	7.1769e-07	1.49617e+06	31072.5	29840.2
TderCha	TderUga	TstrBot	0.0182521	5.94624	2.7437e-09	1.62255e+06	30475.1	29382.6
TderCha	TderUga	TstrNA-	0.0196807	6.75962	1.3835e-11	1.62628e+06	30108.8	28946.5
TderCha	TderUga	TstrNam	0.0181193	5.86654	4.44974e-09	1.62433e+06	30483.9	29398.8
TderCha	TderUga	TstrRSA	0.0184012	5.92734	3.07882e-09	1.61056e+06	30190.2	29099.2
TderCha	TderUga	TstrTan	0.0184616	6.34801	2.18114e-10	1.62272e+06	30461.1	29356.7
TderCha	TderUga	TstrZam	0.0185713	5.99104	2.08505e-09	1.62166e+06	30472.9	29361.7
TderCha	TderUga	TstrZim	0.0186767	6.19148	5.96025e-10	1.62347e+06	30436.9	29320.8
TimbAby	TimbEth	TderCha	0.0223956	7.69525	1.41213e-14	984767	35528.4	33971.9
TimbKen	TimbAby	TderCha	0.0119519	5.44275	5.24642e-08	987179	33119.5	32337.2
TimbSom	TimbAby	TderCha	0.0159546	5.28483	1.25819e-07	987505	34002.9	32934.9
TimbTan	TimbAby	TderCha	0.0216707	7.78398	7.02791e-15	987303	33477.3	32057.1
TimbUga	TimbAby	TderCha	0.0377797	11.3111	2.3e-16	989048	33140.8	30727.8
ToryBot	TderCha	TimbAby	0.0116362	5.50908	3.60706e-08	2.00532e+06	194016	189552
ToryEth	TderCha	TimbAby	0.00988794	4.77181	1.82576e-06	2.00664e+06	193219	189435
ToryKen	TderCha	TimbAby	0.0103063	5.07549	3.86502e-07	1.9999e+06	192660	188730
ToryNam	TderCha	TimbAby	0.00940173	4.62927	3.66949e-06	2.00689e+06	193252	189652
ToryRSA	TderCha	TimbAby	0.0132588	6.46255	1.02952e-10	1.86994e+06	180895	176160
ToryTan	TderCha	TimbAby	0.0110197	5.58677	2.31335e-08	2.00599e+06	193642	189421
ToryZam	TderCha	TimbAby	0.0104587	4.73525	2.18782e-06	2.00701e+06	193355	189352
ToryZim	TderCha	TimbAby	0.0133117	7.00561	2.45908e-12	2.00262e+06	195029	189905
TderCha	TscrGha	TimbAby	0.0273709	12.5523	2.3e-16	1.03332e+06	413316	391293
TspeBot	TderCha	TimbAby	0.00566645	2.41781	0.0156141	1.30381e+06	378196	373934
TspeCam	TderCha	TimbAby	0.0077882	3.49185	0.000479688	1.3064e+06	380344	374465
TspeCon	TderCha	TimbAby	0.00676453	3.14085	0.00168458	1.3059e+06	378226	373144
TspeDRC	TderCha	TimbAby	0.0079223	3.59678	0.000322177	1.30684e+06	380238	374261
TspeGha	TderCha	TimbAby	0.00520011	2.42834	0.0151681	1.29982e+06	375488	371603
TspeTan	TderCha	TimbAby	0.00598663	2.51251	0.0119877	1.30424e+06	379265	374751
TspeZam	TderCha	TimbAby	0.00571825	2.54498	0.0109284	1.28411e+06	373522	369275
TstrBot	TderCha	TimbAby	0.0201381	6.77221	1.26831e-11	1.2091e+06	394905	379313
TstrNA-	TderCha	TimbAby	0.0314543	9.76618	2.3e-16	1.18703e+06	398938	374607
TstrNam	TderCha	TimbAby	0.0210515	7.02408	2.15485e-12	1.20807e+06	395630	379316
TstrRSA	TderCha	TimbAby	0.0183276	6.09079	1.12358e-09	1.19574e+06	390061	376021
TstrTan	TderCha	TimbAby	0.017581	5.91166	3.38684e-09	1.20785e+06	393847	380237
TstrZam	TderCha	TimbAby	0.0176429	5.91221	3.37539e-09	1.20857e+06	393522	379877
TstrZim	TderCha	TimbAby	0.0174899	5.93017	3.02627e-09	1.20713e+06	393918	380375
TimbKen	TimbEth	TderCha	0.0353103	16.1234	2.3e-16	986530	34278.9	31940.7
TimbSom	TimbEth	TderCha	0.0385831	13.6333	2.3e-16	986614	35319.7	32695.5
TimbTan	TimbEth	TderCha	0.0449051	17.7492	2.3e-16	986709	34612.1	31637.2
TimbUga	TimbEth	TderCha	0.0654382	14.6536	2.3e-16	990482	32255.7	28293.5
ToryBot	TderCha	TimbEth	0.00922679	4.30833	1.64489e-05	2.00307e+06	193535	189997
ToryEth	TderCha	TimbEth	0.00739003	3.53479	0.000408094	2.00436e+06	192722	189895
ToryKen	TderCha	TimbEth	0.00803731	3.91761	8.94304e-05	1.99766e+06	192197	189132
ToryNam	TderCha	TimbEth	0.00698698	3.3907	0.000697155	2.00462e+06	192767	190092
ToryRSA	TderCha	TimbEth	0.0105286	5.02999	4.90496e-07	1.86779e+06	180405	176646
ToryTan	TderCha	TimbEth	0.00880586	4.38851	1.14128e-05	2.00376e+06	193193	189820
ToryZam	TderCha	TimbEth	0.00827437	3.67766	0.000235386	2.00479e+06	192911	189745
ToryZim	TderCha	TimbEth	0.0108218	5.60276	2.10964e-08	2.00035e+06	194535	190370
TderCha	TscrGha	TimbEth	0.0291764	13.4537	2.3e-16	1.0309e+06	413872	390406
TspeBot	TderCha	TimbEth	0.000890464	0.373603	0.7087	1.30029e+06	376336	375667
TspeCam	TderCha	TimbEth	0.00329852	1.45935	0.144469	1.30295e+06	378566	376077
TspeCon	TderCha	TimbEth	0.00223694	1.0331	0.301557	1.30247e+06	376456	374776
TspeDRC	TderCha	TimbEth	0.00344406	1.54572	0.122173	1.30341e+06	378477	375879
TspeGha	TderCha	TimbEth	0.000537517	0.248916	0.803426	1.29635e+06	373677	373276
TspeTan	TderCha	TimbEth	0.00120567	0.497386	0.618917	1.30071e+06	377407	376498
TspeZam	TderCha	TimbEth	0.00115321	0.501542	0.61599	1.28068e+06	371728	370872
TstrBot	TderCha	TimbEth	0.0140498	4.72033	2.35467e-06	1.20522e+06	392653	381772
TstrNA-	TderCha	TimbEth	0.0254692	7.89023	3.01625e-15	1.18321e+06	396723	377016
TstrNam	TderCha	TimbEth	0.0151617	5.04714	4.48464e-07	1.20424e+06	393428	381676
TstrRSA	TderCha	TimbEth	0.0124829	4.11473	3.87631e-05	1.19197e+06	387898	378333
TstrTan	TderCha	TimbEth	0.0116027	3.89738	9.72374e-05	1.20399e+06	391624	382640
TstrZam	TderCha	TimbEth	0.011632	3.90157	9.55721e-05	1.2047e+06	391292	382293
TstrZim	TderCha	TimbEth	0.0114452	3.87889	0.000104933	1.20326e+06	391672	382808
TimbSom	TimbKen	TderCha	0.00450058	2.67058	0.00757201	989290	31920.1	31634.1
TimbTan	TimbKen	TderCha	0.010725	6.20539	5.45609e-10	990636	30052.8	29415
TimbUga	TimbKen	TderCha	0.0268777	9.07398	2.3e-16	990670	31136.6	29506.6
ToryBot	TderCha	TimbKen	0.00962345	4.51191	6.42467e-06	2.00569e+06	193561	189871
ToryEth	TderCha	TimbKen	0.00785538	3.77261	0.000161552	2.00701e+06	192768	189763
ToryKen	TderCha	TimbKen	0.00846841	4.10325	4.07385e-05	2.0003e+06	192242	189013
ToryNam	TderCha	TimbKen	0.00742879	3.61755	0.000297408	2.00726e+06	192805	189961
ToryRSA	TderCha	TimbKen	0.0109617	5.26676	1.38852e-07	1.87025e+06	180424	176511
ToryTan	TderCha	TimbKen	0.00926707	4.62684	3.71294e-06	2.0064e+06	193230	189682
ToryZam	TderCha	TimbKen	0.00873716	3.9096	9.24506e-05	2.00743e+06	192951	189609
ToryZim	TderCha	TimbKen	0.0112283	5.8243	5.73516e-09	2.00298e+06	194561	190240
TderCha	TscrGha	TimbKen	0.0304175	13.7657	2.3e-16	1.03247e+06	414168	389716
TspeBot	TderCha	TimbKen	0.00137417	0.578669	0.562812	1.3027e+06	376282	375249
TspeCam	TderCha	TimbKen	0.00371538	1.64467	0.100039	1.30534e+06	378485	375683
TspeCon	TderCha	TimbKen	0.00266286	1.22222	0.221624	1.30485e+06	376371	374372
TspeDRC	TderCha	TimbKen	0.00389204	1.74463	0.0810495	1.3058e+06	378391	375457
TspeGha	TderCha	TimbKen	0.000938348	0.431751	0.665923	1.29871e+06	373567	372866
TspeTan	TderCha	TimbKen	0.0017171	0.707292	0.479385	1.30313e+06	377351	376057
TspeZam	TderCha	TimbKen	0.00161656	0.701646	0.4829	1.28305e+06	371658	370458
TstrBot	TderCha	TimbKen	0.0156846	5.25802	1.45616e-07	1.20793e+06	392928	380792
TstrNA-	TderCha	TimbKen	0.0270484	8.36976	2.3e-16	1.18588e+06	396981	376071
TstrNam	TderCha	TimbKen	0.016803	5.59126	2.25425e-08	1.20695e+06	393712	380700
TstrRSA	TderCha	TimbKen	0.0141308	4.65316	3.26888e-06	1.19466e+06	388182	377364
TstrTan	TderCha	TimbKen	0.013245	4.44617	8.74141e-06	1.2067e+06	391903	381657
TstrZam	TderCha	TimbKen	0.0132717	4.4451	8.78515e-06	1.20741e+06	391571	381314
TstrZim	TderCha	TimbKen	0.0130675	4.42469	9.65787e-06	1.20596e+06	391947	381835
TimbTan	TimbSom	TderCha	0.00551323	2.29318	0.0218378	989360	32077.5	31725.8
TimbUga	TimbSom	TderCha	0.0215777	9.34749	2.3e-16	990892	31813.2	30469.3
ToryBot	TderCha	TimbSom	0.0108153	5.09301	3.5242e-07	2.00638e+06	193966	189815
ToryEth	TderCha	TimbSom	0.00898572	4.33426	1.46248e-05	2.00769e+06	193157	189717
ToryKen	TderCha	TimbSom	0.00946743	4.62059	3.82659e-06	2.00095e+06	192605	188992
ToryNam	TderCha	TimbSom	0.00857713	4.17745	2.94799e-05	2.00795e+06	193202	189916
ToryRSA	TderCha	TimbSom	0.0122261	5.87722	4.17215e-09	1.87091e+06	180821	176453
ToryTan	TderCha	TimbSom	0.0102503	5.13301	2.85149e-07	2.00706e+06	193603	189675
ToryZam	TderCha	TimbSom	0.00972328	4.33124	1.48273e-05	2.0081e+06	193329	189605
ToryZim	TderCha	TimbSom	0.0124474	6.45446	1.08609e-10	2.00368e+06	194975	190181
TderCha	TscrGha	TimbSom	0.0288073	13.0386	2.3e-16	1.03385e+06	414018	390832
TspeBot	TderCha	TimbSom	0.00390784	1.64277	0.100431	1.3044e+06	377696	374756
TspeCam	TderCha	TimbSom	0.00604592	2.68354	0.00728467	1.30697e+06	379835	375270
TspeCon	TderCha	TimbSom	0.00501068	2.30667	0.0210733	1.30648e+06	377717	373950
TspeDRC	TderCha	TimbSom	0.0062006	2.78508	0.00535144	1.30743e+06	379735	375055
TspeGha	TderCha	TimbSom	0.00343559	1.59509	0.110692	1.30038e+06	374965	372397
TspeTan	TderCha	TimbSom	0.00423283	1.74418	0.0811276	1.30482e+06	378759	375566
TspeZam	TderCha	TimbSom	0.00403939	1.75629	0.0790396	1.2847e+06	373022	370020
TstrBot	TderCha	TimbSom	0.0188266	6.28563	3.26531e-10	1.20982e+06	394539	379958
TstrNA-	TderCha	TimbSom	0.030144	9.29195	2.3e-16	1.18776e+06	398580	375254
TstrNam	TderCha	TimbSom	0.0197941	6.55963	5.39423e-11	1.2088e+06	395278	379933
TstrRSA	TderCha	TimbSom	0.0170543	5.60591	2.07169e-08	1.19648e+06	389713	376643
TstrTan	TderCha	TimbSom	0.0163214	5.45018	5.03183e-08	1.20858e+06	393494	380856
TstrZam	TderCha	TimbSom	0.0163553	5.45547	4.88438e-08	1.20929e+06	393161	380508
TstrZim	TderCha	TimbSom	0.016192	5.45482	4.90226e-08	1.20786e+06	393553	381011
TimbUga	TimbTan	TderCha	0.0163702	4.47674	7.57911e-06	990881	30810.1	29817.6
ToryBot	TderCha	TimbTan	0.00967383	4.56194	5.06841e-06	2.00631e+06	193536	189827
ToryEth	TderCha	TimbTan	0.00788685	3.80447	0.000142106	2.00762e+06	192743	189726
ToryKen	TderCha	TimbTan	0.00850001	4.14431	3.40835e-05	2.00091e+06	192215	188975
ToryNam	TderCha	TimbTan	0.00743292	3.64704	0.00026528	2.00787e+06	192771	189926
ToryRSA	TderCha	TimbTan	0.0110006	5.34217	9.18419e-08	1.87082e+06	180402	176477
ToryTan	TderCha	TimbTan	0.00930179	4.65087	3.30533e-06	2.00701e+06	193205	189644
ToryZam	TderCha	TimbTan	0.0087779	3.90859	9.28373e-05	2.00804e+06	192923	189565
ToryZim	TderCha	TimbTan	0.0112517	5.8805	4.0903e-09	2.00359e+06	194533	190204
TderCha	TscrGha	TimbTan	0.0303969	13.7689	2.3e-16	1.03301e+06	414111	389679
TspeBot	TderCha	TimbTan	0.00162754	0.686135	0.492628	1.30337e+06	376312	375089
TspeCam	TderCha	TimbTan	0.00395785	1.7561	0.0790719	1.30599e+06	378506	375522
TspeCon	TderCha	TimbTan	0.00298166	1.36544	0.172114	1.30554e+06	376418	374180
TspeDRC	TderCha	TimbTan	0.00412806	1.85346	0.0638165	1.30646e+06	378420	375309
TspeGha	TderCha	TimbTan	0.0011896	0.550975	0.581651	1.29937e+06	373599	372711
TspeTan	TderCha	TimbTan	0.00197687	0.809787	0.418062	1.3038e+06	377380	375891
TspeZam	TderCha	TimbTan	0.00184042	0.799858	0.423793	1.28369e+06	371663	370298
TstrBot	TderCha	TimbTan	0.0158123	5.30107	1.15126e-07	1.20857e+06	392936	380703
TstrNA-	TderCha	TimbTan	0.0271837	8.40405	2.3e-16	1.18652e+06	396988	375976
TstrNam	TderCha	TimbTan	0.0169153	5.63146	1.78694e-08	1.20759e+06	393713	380615
TstrRSA	TderCha	TimbTan	0.0142654	4.70338	2.55884e-06	1.1953e+06	388197	377277
TstrTan	TderCha	TimbTan	0.0133585	4.4857	7.26747e-06	1.20735e+06	391909	381577
TstrZam	TderCha	TimbTan	0.0134104	4.49274	7.03117e-06	1.20807e+06	391586	381222
TstrZim	TderCha	TimbTan	0.0131815	4.46613	7.96487e-06	1.20661e+06	391951	381753
ToryBot	TderCha	TimbUga	0.0103795	4.81853	1.4462e-06	2.00754e+06	193812	189830
ToryEth	TderCha	TimbUga	0.00862302	4.08233	4.4587e-05	2.00887e+06	193024	189724
ToryKen	TderCha	TimbUga	0.00915649	4.37745	1.20077e-05	2.00213e+06	192471	188978
ToryNam	TderCha	TimbUga	0.00815369	3.92302	8.74466e-05	2.00911e+06	193052	189929
ToryRSA	TderCha	TimbUga	0.0118527	5.67155	1.41513e-08	1.87201e+06	180691	176458
ToryTan	TderCha	TimbUga	0.00991924	4.86658	1.13545e-06	2.00824e+06	193467	189667
ToryZam	TderCha	TimbUga	0.0093641	4.11532	3.8665e-05	2.00927e+06	193185	189600
ToryZim	TderCha	TimbUga	0.0120101	6.12045	9.33133e-10	2.00484e+06	194819	190195
TderCha	TscrGha	TimbUga	0.0303966	13.8858	2.3e-16	1.03419e+06	414412	389962
TspeBot	TderCha	TimbUga	0.00271135	1.13983	0.254355	1.30499e+06	376962	374924
TspeCam	TderCha	TimbUga	0.00488104	2.15284	0.0313309	1.30758e+06	379120	375437
TspeCon	TderCha	TimbUga	0.00387955	1.77302	0.076226	1.30712e+06	377037	374123
TspeDRC	TderCha	TimbUga	0.00504579	2.25799	0.0239463	1.30804e+06	379027	375221
TspeGha	TderCha	TimbUga	0.00226415	1.04563	0.29573	1.30098e+06	374262	372571
TspeTan	TderCha	TimbUga	0.00308485	1.26475	0.20596	1.30543e+06	378043	375718
TspeZam	TderCha	TimbUga	0.00280435	1.23237	0.217812	1.28527e+06	372284	370201
TstrBot	TderCha	TimbUga	0.0177719	5.89528	3.7405e-09	1.21049e+06	393872	380116
TstrNA-	TderCha	TimbUga	0.0291413	8.91921	2.3e-16	1.18839e+06	397919	375384
TstrNam	TderCha	TimbUga	0.0187292	6.16059	7.24737e-10	1.20946e+06	394605	380096
TstrRSA	TderCha	TimbUga	0.016032	5.23152	1.6812e-07	1.19713e+06	389054	376776
TstrTan	TderCha	TimbUga	0.0152663	5.05614	4.2783e-07	1.20925e+06	392830	381016
TstrZam	TderCha	TimbUga	0.015277	5.05822	4.23188e-07	1.20995e+06	392492	380680
TstrZim	TderCha	TimbUga	0.0151123	5.05884	4.21818e-07	1.20852e+06	392879	381181
ToryBot	ToryEth	TderCha	0.00921426	4.74381	2.09732e-06	464294	115657	113545
ToryBot	ToryKen	TderCha	0.00830111	4.27076	1.94806e-05	462419	115690	113785
ToryBot	ToryNam	TderCha	0.0109378	10.6887	2.3e-16	470951	107492	105166
ToryBot	ToryRSA	TderCha	0.00195265	0.851372	0.394563	439890	99609.4	99221.1
ToryBot	ToryTan	TderCha	0.00451058	3.39641	0.00068275	464440	115344	114309
ToryBot	ToryZam	TderCha	0.0107583	6.47539	9.45679e-11	468573	110406	108056
ToryZim	ToryBot	TderCha	0.016246	10.2577	2.3e-16	467463	116131	112418
ToryBot	TderCha	TscrGha	0.0564526	29.3048	2.3e-16	1.30729e+06	254340	227158
ToryBot	TderCha	TspeBot	0.0560965	29.8311	2.3e-16	1.17409e+06	289401	258657
ToryBot	TderCha	TspeCam	0.0564528	29.2087	2.3e-16	1.17537e+06	290093	259090
ToryBot	TderCha	TspeCon	0.0569214	27.7272	2.3e-16	1.17135e+06	289905	258679
ToryBot	TderCha	TspeDRC	0.056846	31.4784	2.3e-16	1.17498e+06	290255	259031
ToryBot	TderCha	TspeGha	0.0561853	30.9185	2.3e-16	1.16692e+06	288391	257708
ToryBot	TderCha	TspeTan	0.0555223	30.4204	2.3e-16	1.17571e+06	289354	258913
ToryBot	TderCha	TspeZam	0.0546426	28.943	2.3e-16	1.16271e+06	285030	255494
TderCha	ToryBot	TstrBot	0.016268	7.9632	1.67639e-15	1.25938e+06	270923	262250
TderCha	ToryBot	TstrNA-	0.0182898	8.98589	2.3e-16	1.26405e+06	266762	257179
TderCha	ToryBot	TstrNam	0.0157694	7.65056	2.00111e-14	1.26101e+06	270518	262119
TderCha	ToryBot	TstrRSA	0.0152854	7.36931	1.71508e-13	1.25029e+06	267646	259587
TderCha	ToryBot	TstrTan	0.0164218	8.02982	9.76216e-16	1.25941e+06	270826	262075
TderCha	ToryBot	TstrZam	0.0169976	8.39862	2.3e-16	1.25814e+06	270921	261865
TderCha	ToryBot	TstrZim	0.0164563	8.16007	3.34802e-16	1.25997e+06	270619	261856
ToryKen	ToryEth	TderCha	0.000826313	0.516391	0.605581	467586	105374	105200
ToryEth	ToryNam	TderCha	0.000942625	0.473643	0.635755	464367	113823	113609
ToryRSA	ToryEth	TderCha	0.00807329	3.5608	0.000369724	433308	107666	105942
ToryTan	ToryEth	TderCha	0.00493907	4.22319	2.40868e-05	467172	109484	108408
ToryEth	ToryZam	TderCha	0.00106248	0.460049	0.645481	464879	112563	112324
ToryZim	ToryEth	TderCha	0.0248519	13.1318	2.3e-16	464042	120100	114275
ToryEth	TderCha	TscrGha	0.0536748	28.3441	2.3e-16	1.30786e+06	252948	227177
ToryEth	TderCha	TspeBot	0.0535276	29.8703	2.3e-16	1.17457e+06	287783	258540
ToryEth	TderCha	TspeCam	0.0540069	29.1677	2.3e-16	1.17596e+06	288568	258996
ToryEth	TderCha	TspeCon	0.0544909	27.1982	2.3e-16	1.1719e+06	288360	258558
ToryEth	TderCha	TspeDRC	0.0544693	30.9343	2.3e-16	1.17557e+06	288740	258910
ToryEth	TderCha	TspeGha	0.053843	30.1399	2.3e-16	1.16753e+06	286923	257604
ToryEth	TderCha	TspeTan	0.053029	29.2277	2.3e-16	1.17626e+06	287801	258814
ToryEth	TderCha	TspeZam	0.0520131	28.8762	2.3e-16	1.16324e+06	283499	255466
TderCha	ToryEth	TstrBot	0.0173547	7.88927	3.03945e-15	1.26059e+06	270579	261348
TderCha	ToryEth	TstrNA-	0.0194402	8.7844	2.3e-16	1.26524e+06	266442	256280
TderCha	ToryEth	TstrNam	0.0169594	7.64705	2.05641e-14	1.2622e+06	270205	261193
TderCha	ToryEth	TstrRSA	0.0163378	7.34339	2.08257e-13	1.2515e+06	267311	258717
TderCha	ToryEth	TstrTan	0.0175271	8.00814	1.16454e-15	1.26061e+06	270491	261172
TderCha	ToryEth	TstrZam	0.0181206	8.37871	2.3e-16	1.25935e+06	270589	260957
TderCha	ToryEth	TstrZim	0.0176591	8.17662	2.91867e-16	1.26116e+06	270314	260933
ToryKen	ToryNam	TderCha	0.00179703	0.804774	0.42095	462513	114020	113611
ToryRSA	ToryKen	TderCha	0.0071874	2.89626	0.00377639	431611	107727	106189
ToryTan	ToryKen	TderCha	0.00408572	2.65645	0.00789675	465779	108839	107953
ToryKen	ToryZam	TderCha	0.00185896	0.793388	0.427552	463216	112533	112116
ToryZim	ToryKen	TderCha	0.0239852	11.4651	2.3e-16	462488	119583	113981
ToryKen	TderCha	TscrGha	0.0550946	30.8356	2.3e-16	1.30379e+06	252536	226163
ToryKen	TderCha	TspeBot	0.054641	30.9599	2.3e-16	1.17068e+06	287084	257336
ToryKen	TderCha	TspeCam	0.05505	31.3833	2.3e-16	1.17201e+06	287825	257789
ToryKen	TderCha	TspeCon	0.0555804	29.8468	2.3e-16	1.16796e+06	287621	257332
ToryKen	TderCha	TspeDRC	0.0553322	33.2459	2.3e-16	1.17159e+06	287968	257771
ToryKen	TderCha	TspeGha	0.0547144	32.943	2.3e-16	1.16354e+06	286156	256466
ToryKen	TderCha	TspeTan	0.053915	31.2125	2.3e-16	1.17227e+06	287024	257657
ToryKen	TderCha	TspeZam	0.0530258	30.3446	2.3e-16	1.15935e+06	282732	254258
TderCha	ToryKen	TstrBot	0.0168171	8.08797	6.06611e-16	1.25637e+06	269608	260690
TderCha	ToryKen	TstrNA-	0.0188832	8.98444	2.3e-16	1.26099e+06	265480	255639
TderCha	ToryKen	TstrNam	0.0164854	7.82938	4.90276e-15	1.25794e+06	269243	260509
TderCha	ToryKen	TstrRSA	0.0160157	7.65173	1.98293e-14	1.24726e+06	266423	258024
TderCha	ToryKen	TstrTan	0.0170157	8.25209	2.3e-16	1.25636e+06	269517	260499
TderCha	ToryKen	TstrZam	0.0176116	8.60083	2.3e-16	1.2551e+06	269615	260283
TderCha	ToryKen	TstrZim	0.01711	8.35824	2.3e-16	1.25692e+06	269327	260265
ToryRSA	ToryNam	TderCha	0.00901691	3.99931	6.35264e-05	440927	98184.5	96429.7
