-0.296588,-0.341297,-0.376849,-0.404824,-0.395876,-0.398898,-0.381532,-0.39374,-0.439555,-0.412243,-0.43637,-0.378,-0.367595,-0.398203,-0.383612,-0.399387,-0.423314,-0.432819,-0.421184,-0.422759	-0.0863272,-0.086902,-0.0590298,-0.0678343,-0.0654888,-0.0721914,-0.068771,-0.0686263,-0.0766189,-0.0800984,-0.0660014,-0.0878763,-0.0645675,-0.0796696,-0.0810553,-0.0772055,-0.0719287,-0.0752723,-0.0911719,-0.0709849	-0.215785,-0.262171,-0.32505,-0.346505,-0.33918,-0.336394,-0.321188,-0.334142,-0.375585,-0.343487,-0.381352,-0.300092,-0.310394,-0.328969,-0.312267,-0.332432,-0.36242,-0.369587,-0.343191,-0.362657
-0.0613945,-0.062557,-0.0659842,-0.0631315,-0.0496352,-0.071951,-0.0811142,-0.0511254,-0.0659784,-0.0632312,-0.0551957,-0.0401982,-0.0515896,-0.0468215,-0.0631436,-0.0648225,-0.0586359,-0.0607009,-0.0697889,-0.0573478	-0.635295,-0.656425,-0.657449,-0.668032,-0.645304,-0.658974,-0.684221,-0.633419,-0.683717,-0.656908,-0.639243,-0.652433,-0.660676,-0.662859,-0.671989,-0.648314,-0.63363,-0.654727,-0.65111,-0.640082	0.597193,0.619299,0.618287,0.631535,0.615379,0.616241,0.638546,0.601781,0.646922,0.619405,0.605408,0.628724,0.630579,0.635769,0.635825,0.609088,0.597182,0.618611,0.608994,0.60494
-0.0432402,-0.0697341,-0.0496542,-0.0615316,-0.0467221,-0.0630142,-0.0549229,-0.0473725,-0.0567481,-0.0607625,-0.0561057,-0.057462,-0.0425132,-0.0387065,-0.0494098,-0.0621149,-0.059563,-0.0554311,-0.0517643,-0.0534863	-0.786378,-0.810455,-0.810964,-0.822931,-0.811513,-0.818405,-0.821987,-0.807304,-0.830879,-0.826755,-0.816708,-0.820435,-0.818252,-0.818243,-0.823441,-0.813712,-0.809262,-0.826406,-0.823179,-0.8219	0.769296,0.785092,0.793252,0.80201,0.794931,0.796466,0.803331,0.79015,0.812438,0.806508,0.797128,0.800722,0.803696,0.805032,0.806859,0.791608,0.787666,0.807988,0.805749,0.803747
0.0155852,0.00662345,-0.00669935,0.0025187,0.0180567,0.012715,0.00325669,0.0228979,0.00252575,0.0121977,-0.0028087,0.00959702,0.0221519,0.0139649,0.00304511,0.0268751,0.0115484,-0.0091384,0.0139702,0.0114986	-0.59321,-0.620404,-0.616885,-0.62383,-0.608236,-0.619969,-0.63917,-0.591836,-0.655895,-0.612985,-0.606323,-0.616768,-0.624018,-0.6205,-0.632402,-0.594516,-0.58216,-0.617411,-0.61564,-0.597433	0.603218,0.624462,0.612718,0.625366,0.619489,0.627736,0.641092,0.606514,0.657332,0.620543,0.604544,0.622679,0.637359,0.629014,0.634226,0.611619,0.589744,0.611724,0.624241,0.604777
0.00952098,-0.0222428,-0.0057449,-0.0134873,-0.00777182,-0.0111151,-0.0133402,-0.000695417,-0.011407,-0.00276803,-0.0060895,0.00441068,-0.00524599,-0.0084448,-0.000713373,-0.010836,-0.0013573,-0.0154172,-0.00255854,-0.00729172	-0.741155,-0.773344,-0.77402,-0.789138,-0.777286,-0.784961,-0.790177,-0.770736,-0.802676,-0.788283,-0.78318,-0.783129,-0.783326,-0.785851,-0.786854,-0.778574,-0.772577,-0.793481,-0.786307,-0.783889	0.745416,0.764247,0.771707,0.783995,0.774191,0.780657,0.785112,0.770453,0.79858,0.787232,0.780814,0.784828,0.781291,0.782599,0.786582,0.77427,0.772029,0.7877,0.785328,0.781062
0.00142781,-0.00342097,-0.00695026,-0.00648551,0.0128511,-0.00160044,0.00886522,0.0162141,-0.00126335,0.0161618,-0.00515205,0.0146391,0.00820746,0.015138,0.0109068,0.0168651,0.0153538,-0.00150958,0.00842893,0.0179355	-0.595479,-0.620515,-0.611583,-0.617984,-0.600554,-0.615955,-0.632885,-0.589496,-0.654962,-0.604577,-0.598536,-0.611775,-0.622538,-0.610053,-0.626783,-0.590117,-0.581144,-0.608686,-0.615449,-0.596051	0.596399,0.618407,0.607214,0.613959,0.608707,0.614961,0.638169,0.599976,0.65424,0.614732,0.59522,0.620854,0.627539,0.61947,0.63336,0.601,0.591223,0.607735,0.620659,0.607492
0.015357,0.00138424,-0.0141965,-0.0219952,0.00718977,-0.0169635,-0.00486669,-0.00875122,-0.0227438,-0.00436469,-0.00730456,0.00142337,0.000669666,0.000235803,0.00345694,-0.00241239,-0.0039083,-0.0170475,-0.00831373,-0.0135954	-0.4255,-0.463321,-0.485056,-0.504776,-0.48878,-0.500423,-0.472662,-0.490535,-0.513471,-0.519752,-0.514579,-0.487451,-0.482451,-0.480874,-0.486637,-0.487444,-0.498182,-0.523683,-0.521869,-0.530949	0.437995,0.464407,0.474124,0.488202,0.494233,0.487599,0.468874,0.483861,0.496526,0.516559,0.509188,0.488535,0.482965,0.481055,0.489271,0.485602,0.495238,0.511199,0.515793,0.521115
-0.0484491,-0.0627619,-0.0641865,-0.0975017,-0.0633465,-0.0680472,-0.0839247,-0.0606884,-0.0879602,-0.0695273,-0.058555,-0.0572903,-0.0568007,-0.0873095,-0.0729103,-0.0610381,-0.0622525,-0.0661039,-0.0611061,-0.0710638	-0.0493653,-0.0663104,-0.0483719,-0.0787648,-0.0681424,-0.0735268,-0.0711842,-0.0509416,-0.100329,-0.0555463,-0.0588028,-0.037407,-0.0609518,-0.0549797,-0.060094,-0.0403302,-0.03911,-0.0466438,-0.0728962,-0.0625578	0.000918343,0.00356334,-0.0158638,-0.0188819,0.00481668,0.0055072,-0.0128171,-0.00977698,0.0124791,-0.0140352,0.000248644,-0.019926,0.0041655,-0.0324858,-0.0128727,-0.020759,-0.023199,-0.0195202,0.0118429,-0.00854396
0.0444263,0.0266285,0.0301312,0.0163511,0.0322595,0.0208215,0.0382878,0.0375126,0.014926,0.0278618,0.0200195,0.0481572,0.0283947,0.0258762,0.0266449,0.0450135,0.0323508,0.0276847,0.0259847,0.0355706	-0.326654,-0.375241,-0.387829,-0.416022,-0.409904,-0.417263,-0.384796,-0.398821,-0.434918,-0.431586,-0.440789,-0.394604,-0.3908,-0.389659,-0.391575,-0.395463,-0.412328,-0.433048,-0.431425,-0.430334	0.365772,0.397894,0.413133,0.429452,0.436393,0.434311,0.416941,0.429902,0.446943,0.453988,0.456778,0.434504,0.414594,0.411388,0.413901,0.432773,0.438825,0.455275,0.452339,0.45888
-0.141702,-0.142237,-0.150784,-0.182962,-0.162683,-0.163033,-0.157688,-0.148394,-0.13854,-0.160379,-0.150365,-0.151438,-0.151391,-0.175467,-0.153756,-0.156422,-0.137399,-0.151958,-0.129972,-0.140891	-0.11076,-0.11112,-0.101324,-0.117339,-0.123295,-0.121958,-0.113753,-0.106045,-0.130489,-0.11078,-0.109117,-0.106531,-0.118844,-0.102514,-0.11597,-0.0992256,-0.0976408,-0.100161,-0.11675,-0.112672	-0.0314357,-0.0316167,-0.0502273,-0.0670632,-0.0401945,-0.0419086,-0.0447374,-0.0430266,-0.00819865,-0.0504966,-0.0419364,-0.0456438,-0.033144,-0.0742897,-0.0384723,-0.058098,-0.0402987,-0.0525975,-0.0134258,-0.0286739
-0.424419,-0.451997,-0.4832,-0.499,-0.480598,-0.489115,-0.467676,-0.483787,-0.492097,-0.52006,-0.510523,-0.488721,-0.469368,-0.491419,-0.480455,-0.493506,-0.501105,-0.522513,-0.511199,-0.522575	-0.00636803,-0.00748728,-0.0200486,-0.0215261,-0.00946232,-0.0258552,-0.00924675,-0.00901024,-0.023462,-0.0210621,-0.0250676,-0.00466453,-0.00571777,-0.00816716,0.00365524,-0.0155653,-0.00927923,-0.0199224,-0.025886,-0.0194832	-0.419184,-0.44602,-0.467682,-0.482659,-0.473288,-0.469193,-0.46042,-0.476856,-0.474109,-0.504525,-0.491749,-0.485162,-0.464898,-0.485199,-0.483262,-0.481641,-0.494123,-0.507877,-0.491821,-0.508267
-0.0642446,-0.0833972,-0.0908384,-0.0864186,-0.0728406,-0.0847451,-0.0674377,-0.0714103,-0.0756409,-0.0860696,-0.0802963,-0.0678073,-0.0861629,-0.0801674,-0.0809107,-0.065471,-0.0701119,-0.0868592,-0.0930101,-0.0983194	0.039562,0.0196723,0.00665022,0.0118833,0.0200957,0.00199129,0.0146881,0.0207586,0.010127,0.0206154,0.00827148,0.0246459,0.0211999,0.0283499,0.0418528,0.0229023,0.0245059,0.010448,0.017776,0.0153237	-0.103543,-0.102901,-0.0974298,-0.0982011,-0.0928004,-0.0867217,-0.0820446,-0.0920325,-0.0857022,-0.106496,-0.088509,-0.092299,-0.107167,-0.108271,-0.122349,-0.088241,-0.0944555,-0.097219,-0.110603,-0.113472
-0.450009,-0.4843,-0.50916,-0.534816,-0.513728,-0.52357,-0.495501,-0.511086,-0.51267,-0.540282,-0.537635,-0.511526,-0.499623,-0.525645,-0.506712,-0.524102,-0.524406,-0.546685,-0.531912,-0.542359	0.00141918,-0.0113122,-0.0155527,-0.0194346,-0.00532511,-0.0239017,-0.00792755,-0.00875903,-0.0247397,-0.00566735,-0.0177861,-0.00378774,-0.00605784,-0.0116166,-0.00231247,-0.0169936,-0.0176593,-0.0156695,-0.0236468,-0.0208835	-0.45114,-0.475594,-0.497547,-0.520794,-0.509797,-0.506,-0.489497,-0.504586,-0.494198,-0.536257,-0.524868,-0.508724,-0.495063,-0.517187,-0.504991,-0.511666,-0.511483,-0.535604,-0.51474,-0.52745
0.0696954,0.0541067,0.0556415,0.0402103,0.0483457,0.0544707,0.0618022,0.0600484,0.0192689,0.0534406,0.0408743,0.0647526,0.0562355,0.039712,0.0553479,0.0597748,0.0435135,0.0389838,0.042481,0.0568063	-0.291585,-0.336174,-0.36448,-0.394525,-0.378266,-0.37443,-0.359881,-0.374342,-0.407265,-0.403803,-0.410909,-0.379004,-0.351513,-0.388922,-0.36488,-0.384798,-0.403726,-0.422879,-0.395923,-0.403501	0.354085,0.383309,0.411771,0.427947,0.418951,0.420328,0.412508,0.42484,0.423213,0.447585,0.444321,0.433127,0.399845,0.422115,0.411909,0.434577,0.439518,0.454372,0.431152,0.449993
0.194957,0.221451,0.220491,0.218987,0.221592,0.203069,0.238261,0.246592,0.318417,0.2192,0.248442,0.252168,0.230383,0.228797,0.249554,0.236303,0.262082,0.28142,0.280989,0.286746	0.234055,0.263755,0.262252,0.278811,0.275533,0.260368,0.277338,0.28677,0.344079,0.263502,0.299693,0.284156,0.27595,0.280686,0.28098,0.281875,0.282592,0.32221,0.311549,0.311615	-0.0409682,-0.0449284,-0.0443244,-0.0637143,-0.0574485,-0.0604979,-0.0418417,-0.043235,-0.0288189,-0.0470177,-0.0553737,-0.034457,-0.0486605,-0.0554496,-0.0337959,-0.0488243,-0.0221509,-0.0448576,-0.0334916,-0.0273095
-0.340416,-0.382008,-0.40522,-0.444003,-0.423799,-0.427882,-0.40213,-0.417612,-0.431166,-0.438181,-0.452761,-0.407663,-0.39609,-0.42813,-0.404685,-0.428814,-0.428097,-0.455531,-0.430464,-0.438752	0.0489194,0.0393916,0.0451138,0.028802,0.0407555,0.0395669,0.0464929,0.0443704,0.0176963,0.0531086,0.0324636,0.06109,0.0441509,0.0370604,0.0365602,0.0441724,0.041083,0.0377189,0.0294198,0.0391267	-0.382958,-0.415153,-0.442249,-0.466835,-0.456667,-0.459667,-0.440389,-0.453578,-0.445464,-0.480117,-0.478196,-0.457363,-0.432675,-0.457924,-0.434812,-0.464194,-0.461071,-0.484918,-0.454132,-0.469814
0.0365838,0.0353473,0.0105714,0.00842561,0.030552,0.0145975,0.0206233,0.0153284,0.00519651,0.0255452,0.0210265,0.0296408,0.0211487,0.0187972,0.0266145,0.0289214,0.0272683,0.0109791,0.0173842,0.0141785	-0.397238,-0.434479,-0.457929,-0.477409,-0.466252,-0.47204,-0.442272,-0.466586,-0.487224,-0.491684,-0.489374,-0.466115,-0.460261,-0.462041,-0.461176,-0.459222,-0.473195,-0.498105,-0.494369,-0.504478	0.427607,0.46272,0.466243,0.483888,0.489827,0.483308,0.458711,0.478493,0.491177,0.510813,0.505202,0.489,0.476768,0.476698,0.481876,0.481745,0.494088,0.506316,0.507393,0.514973
-0.05378,-0.0631014,-0.0584065,-0.0945731,-0.0693885,-0.0704826,-0.0813601,-0.0693777,-0.0852178,-0.0721981,-0.0549814,-0.059533,-0.0645673,-0.0906665,-0.0709923,-0.0707851,-0.0653713,-0.059447,-0.0653531,-0.073514	-0.0202171,-0.0379908,-0.0182088,-0.0498604,-0.0453575,-0.040775,-0.0355556,-0.0263385,-0.0715166,-0.026323,-0.0326488,-0.0187478,-0.0382671,-0.0334825,-0.0316251,-0.0100027,-0.0109263,-0.0183365,-0.0407274,-0.0348333	-0.0335994,-0.0251709,-0.0402405,-0.0449245,-0.0241069,-0.0297932,-0.0459374,-0.043118,-0.0137852,-0.0459624,-0.0223728,-0.0408307,-0.0263653,-0.0573581,-0.0394557,-0.0608255,-0.054484,-0.0411553,-0.0246914,-0.03878
0.0375145,0.0358124,0.0315946,0.0220499,0.0348153,0.0250898,0.0425216,0.0359244,0.0196686,0.0277334,0.0218654,0.0437493,0.029567,0.0289661,0.0257981,0.0481661,0.0316012,0.0336605,0.0256692,0.037228	-0.300843,-0.348364,-0.361563,-0.390779,-0.387304,-0.389683,-0.355558,-0.376714,-0.410376,-0.406252,-0.415938,-0.375924,-0.368841,-0.370146,-0.367041,-0.369117,-0.389383,-0.40749,-0.404022,-0.404771	0.334581,0.379442,0.388717,0.409302,0.416503,0.410757,0.39215,0.407128,0.426601,0.42915,0.433858,0.412883,0.39411,0.394878,0.389154,0.409994,0.415867,0.435181,0.425281,0.435438
