P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TstrZim	TstrZam	TimbAby	0.0178764	9.94486	2.3e-16	2.28038e+06	43246.9	41727.9
TimbKen	TimbSom	TimbEth	0.0251162	5.33548	9.52945e-08	36424.4	32155.4	30579.8
TimbKen	TimbTan	TimbEth	0.0226948	4.56546	4.98392e-06	36769.6	32073.6	30650.1
TimbEth	TimbUga	TimbKen	0.0151872	4.48967	7.13332e-06	34818.4	32234.6	31270.2
TimbKen	TimbEth	ToryBot	0.0450409	11.3762	2.3e-16	1.30169e+06	33612.5	30715.1
TimbKen	TimbEth	ToryEth	0.0443655	11.4343	2.3e-16	1.30657e+06	33755.5	30887.5
TimbKen	TimbEth	ToryKen	0.0436047	10.8111	2.3e-16	1.28654e+06	33094.3	30328.8
TimbKen	TimbEth	ToryNam	0.045629	11.4207	2.3e-16	1.30608e+06	33768	30820.9
TimbKen	TimbEth	ToryRSA	0.0456129	10.768	2.3e-16	1.22654e+06	31604.5	28847.1
TimbKen	TimbEth	ToryTan	0.0439116	11.2044	2.3e-16	1.30141e+06	33549.2	30726.7
TimbKen	TimbEth	ToryZam	0.0445824	10.9422	2.3e-16	1.30557e+06	33699.2	30822.7
TimbKen	TimbEth	ToryZim	0.0437713	10.9666	2.3e-16	1.27444e+06	32838.9	30084.7
TimbKen	TimbEth	TscrGha	0.0225394	5.04454	4.54616e-07	1.23793e+06	31222.8	29846.3
TimbKen	TimbEth	TspeBot	0.0468561	10.3935	2.3e-16	1.31216e+06	33957.9	30918.1
TimbKen	TimbEth	TspeCam	0.0470118	10.8596	2.3e-16	1.32029e+06	34166	31097.8
TimbKen	TimbEth	TspeCon	0.0455019	10.2497	2.3e-16	1.31805e+06	34084.1	31117.4
TimbKen	TimbEth	TspeDRC	0.0460084	10.391	2.3e-16	1.31984e+06	34099	31099.3
TimbKen	TimbEth	TspeGha	0.0462902	10.2002	2.3e-16	1.31192e+06	33972.1	30966.1
TimbKen	TimbEth	TspeTan	0.0474915	11.0632	2.3e-16	1.31455e+06	34050	30962.5
TimbKen	TimbEth	TspeZam	0.0471988	10.348	2.3e-16	1.30316e+06	33676.2	30640.5
TimbKen	TimbEth	TstrBot	0.0512993	11.2582	2.3e-16	1.31173e+06	34021.2	30701
TimbKen	TimbEth	TstrNA-	0.0513942	11.8582	2.3e-16	1.30939e+06	33605.6	30320.2
TimbKen	TimbEth	TstrNam	0.0523959	11.8649	2.3e-16	1.3112e+06	34006.3	30620.2
TimbKen	TimbEth	TstrRSA	0.052743	11.9334	2.3e-16	1.30017e+06	33647.4	30275.9
TimbKen	TimbEth	TstrTan	0.0513891	11.5125	2.3e-16	1.31058e+06	33986.9	30664.5
TimbKen	TimbEth	TstrZam	0.0512598	11.7825	2.3e-16	1.30041e+06	33723.2	30434.5
TimbKen	TimbEth	TstrZim	0.0515072	11.5709	2.3e-16	1.30592e+06	33861.3	30544
TimbTan	TimbSom	TimbEth	0.00234304	0.623963	0.532652	36467.4	31042	30896.9
TimbSom	TimbEth	TimbUga	0.0141581	2.23321	0.0255351	31319.4	33281.4	32352.2
TimbSom	TimbEth	ToryBot	0.0608074	15.3945	2.3e-16	1.30421e+06	33232.7	29422.8
TimbSom	TimbEth	ToryEth	0.0603991	15.2148	2.3e-16	1.30914e+06	33366.2	29565.2
TimbSom	TimbEth	ToryKen	0.0601822	15.541	2.3e-16	1.28906e+06	32724.7	29009.4
TimbSom	TimbEth	ToryNam	0.0615493	15.442	2.3e-16	1.30865e+06	33374.3	29504.2
TimbSom	TimbEth	ToryRSA	0.0606971	14.6533	2.3e-16	1.22894e+06	31244.3	27668.4
TimbSom	TimbEth	ToryTan	0.0608095	15.3072	2.3e-16	1.30399e+06	33200.7	29394.3
TimbSom	TimbEth	ToryZam	0.0610056	15.1285	2.3e-16	1.30813e+06	33330.5	29497.7
TimbSom	TimbEth	ToryZim	0.0604398	15.3054	2.3e-16	1.27694e+06	32465.9	28765.1
TimbSom	TimbEth	TscrGha	0.034517	9.60568	2.3e-16	1.24019e+06	30801.7	28746.3
TimbSom	TimbEth	TspeBot	0.0717546	14.3343	2.3e-16	1.31483e+06	33737.3	29219.8
TimbSom	TimbEth	TspeCam	0.0709474	14.9574	2.3e-16	1.323e+06	33950.4	29452.2
TimbSom	TimbEth	TspeCon	0.0712677	15.475	2.3e-16	1.32078e+06	33890	29380.8
TimbSom	TimbEth	TspeDRC	0.0699969	14.9153	2.3e-16	1.32255e+06	33894.6	29460
TimbSom	TimbEth	TspeGha	0.0702045	14.8289	2.3e-16	1.31455e+06	33720	29296
TimbSom	TimbEth	TspeTan	0.0737483	16.069	2.3e-16	1.31727e+06	33888.8	29233.6
TimbSom	TimbEth	TspeZam	0.0713075	15.4327	2.3e-16	1.30577e+06	33452	28998.8
TimbSom	TimbEth	TstrBot	0.0805108	17.8527	2.3e-16	1.3146e+06	33918	28863.4
TimbSom	TimbEth	TstrNA-	0.0798806	18.0485	2.3e-16	1.31224e+06	33479.3	28526.3
TimbSom	TimbEth	TstrNam	0.0804326	17.6965	2.3e-16	1.31405e+06	33882.5	28837.8
TimbSom	TimbEth	TstrRSA	0.0809171	18.0492	2.3e-16	1.30299e+06	33531.3	28511
TimbSom	TimbEth	TstrTan	0.0804907	17.9756	2.3e-16	1.31344e+06	33886.1	28837.5
TimbSom	TimbEth	TstrZam	0.0798173	18.2358	2.3e-16	1.30325e+06	33608.7	28640.2
TimbSom	TimbEth	TstrZim	0.0802116	18.2224	2.3e-16	1.30876e+06	33744.4	28733
TimbEth	TimbUga	TimbTan	0.0125697	3.8926	9.91743e-05	33679.4	32294.8	31493
TimbTan	TimbEth	ToryBot	0.0728828	14.18	2.3e-16	1.30476e+06	33672	29097.2
TimbTan	TimbEth	ToryEth	0.0725287	13.839	2.3e-16	1.30969e+06	33805.5	29233.4
TimbTan	TimbEth	ToryKen	0.073252	14.3317	2.3e-16	1.28962e+06	33200.6	28668.6
TimbTan	TimbEth	ToryNam	0.0742908	14.2271	2.3e-16	1.3092e+06	33823.4	29145.4
TimbTan	TimbEth	ToryRSA	0.0739581	13.5973	2.3e-16	1.22946e+06	31667.6	27306.1
TimbTan	TimbEth	ToryTan	0.0737933	14.1424	2.3e-16	1.30456e+06	33659.4	29033.1
TimbTan	TimbEth	ToryZam	0.0732677	14.0202	2.3e-16	1.30869e+06	33767.4	29157.1
TimbTan	TimbEth	ToryZim	0.0720229	13.7651	2.3e-16	1.27746e+06	32885.4	28466.6
TimbTan	TimbEth	TscrGha	0.0421263	10.3785	2.3e-16	1.24067e+06	31128.3	28611.7
TimbTan	TimbEth	TspeBot	0.0803372	15.103	2.3e-16	1.31537e+06	34161.8	29081
TimbTan	TimbEth	TspeCam	0.0801473	15.0849	2.3e-16	1.32354e+06	34363.9	29264.3
TimbTan	TimbEth	TspeCon	0.0798627	14.9415	2.3e-16	1.3213e+06	34291.9	29219.7
TimbTan	TimbEth	TspeDRC	0.0790484	14.7767	2.3e-16	1.32308e+06	34298.2	29273
TimbTan	TimbEth	TspeGha	0.0793206	14.9742	2.3e-16	1.31511e+06	34152.6	29132.8
TimbTan	TimbEth	TspeTan	0.0824315	16.5091	2.3e-16	1.31781e+06	34290.7	29068
TimbTan	TimbEth	TspeZam	0.0803897	15.0978	2.3e-16	1.30632e+06	33858.3	28819.7
TimbTan	TimbEth	TstrBot	0.0874232	17.1124	2.3e-16	1.31509e+06	34270.5	28760.1
TimbTan	TimbEth	TstrNA-	0.0864968	16.6378	2.3e-16	1.31272e+06	33826.6	28440.6
TimbTan	TimbEth	TstrNam	0.0873695	17.1235	2.3e-16	1.31455e+06	34235.9	28734.2
TimbTan	TimbEth	TstrRSA	0.0886027	17.4482	2.3e-16	1.30349e+06	33901.6	28383
TimbTan	TimbEth	TstrTan	0.0860106	16.613	2.3e-16	1.3139e+06	34194.6	28778.3
TimbTan	TimbEth	TstrZam	0.0867682	17.2885	2.3e-16	1.30376e+06	33979.4	28553.5
TimbTan	TimbEth	TstrZim	0.0866756	17.307	2.3e-16	1.30924e+06	34098.8	28659.2
TimbUga	TimbEth	ToryBot	0.0356222	8.39793	2.3e-16	1.27613e+06	31839.1	29648.8
TimbUga	TimbEth	ToryEth	0.0356992	8.20209	2.36248e-16	1.28079e+06	31979.5	29774.9
TimbUga	TimbEth	ToryKen	0.0353138	8.42235	2.3e-16	1.26149e+06	31382	29241.1
TimbUga	TimbEth	ToryNam	0.0367734	8.86962	2.3e-16	1.28036e+06	31977.9	29709.5
TimbUga	TimbEth	ToryRSA	0.0375918	9.21242	2.3e-16	1.20254e+06	29972.4	27800.6
TimbUga	TimbEth	ToryTan	0.0359185	8.46411	2.3e-16	1.27568e+06	31801.2	29595.9
TimbUga	TimbEth	ToryZam	0.0352917	8.31597	2.3e-16	1.27974e+06	31927.8	29751.1
TimbUga	TimbEth	ToryZim	0.0370106	8.88635	2.3e-16	1.24926e+06	31174.4	28949.2
TimbUga	TimbEth	TscrGha	0.0411362	11.4356	2.3e-16	1.21212e+06	29849.4	27490.6
TimbUga	TimbEth	TspeBot	0.0574207	12.2287	2.3e-16	1.28561e+06	32421.3	28900.2
TimbUga	TimbEth	TspeCam	0.0559412	12.7576	2.3e-16	1.29356e+06	32593.2	29139.8
TimbUga	TimbEth	TspeCon	0.0564178	12.8184	2.3e-16	1.29148e+06	32559.1	29081.5
TimbUga	TimbEth	TspeDRC	0.0554568	11.9491	2.3e-16	1.29324e+06	32542.1	29122.4
TimbUga	TimbEth	TspeGha	0.0562776	11.9489	2.3e-16	1.28535e+06	32414.5	28960.5
TimbUga	TimbEth	TspeTan	0.0574632	12.7631	2.3e-16	1.2879e+06	32490.7	28959.5
TimbUga	TimbEth	TspeZam	0.0575453	12.6725	2.3e-16	1.27732e+06	32166.6	28665.9
TimbUga	TimbEth	TstrBot	0.0654954	13.4116	2.3e-16	1.2851e+06	32580.2	28574.9
TimbUga	TimbEth	TstrNA-	0.0649553	13.2738	2.3e-16	1.28261e+06	32166.4	28242.5
TimbUga	TimbEth	TstrNam	0.0644127	13.484	2.3e-16	1.2845e+06	32519.6	28583.7
TimbUga	TimbEth	TstrRSA	0.0649612	13.002	2.3e-16	1.27418e+06	32180.4	28254.4
TimbUga	TimbEth	TstrTan	0.0644585	12.5562	2.3e-16	1.28391e+06	32513.4	28575.7
TimbUga	TimbEth	TstrZam	0.0643421	12.9963	2.3e-16	1.27404e+06	32277.8	28375.2
TimbUga	TimbEth	TstrZim	0.0639035	12.8217	2.3e-16	1.27921e+06	32364.5	28476.6
ToryEth	ToryBot	TimbEth	0.00106822	0.606872	0.543936	2.65799e+06	85182.2	85000.4
ToryKen	ToryBot	TimbEth	0.00165418	0.835035	0.403698	2.60777e+06	83739.5	83462.9
ToryNam	ToryBot	TimbEth	0.00185106	0.86919	0.384743	2.67044e+06	77373.7	77087.7
ToryRSA	ToryBot	TimbEth	0.000224373	0.123164	0.901977	2.49341e+06	71883.2	71851
ToryTan	ToryBot	TimbEth	0.00127585	0.605466	0.54487	2.64165e+06	85346.2	85128.7
ToryZam	ToryBot	TimbEth	0.00528381	2.16234	0.0305917	2.66193e+06	81113.1	80260.5
ToryZim	ToryBot	TimbEth	0.00374254	1.6764	0.0936591	2.57577e+06	82616.3	82000.2
TscrGha	ToryBot	TimbEth	0.00706692	3.8497	0.000118262	1.20852e+06	541846	534242
TspeBot	ToryBot	TimbEth	0.0100969	5.37067	7.84439e-08	1.51441e+06	494079	484202
TspeCam	ToryBot	TimbEth	0.0125431	6.77938	1.20694e-11	1.52265e+06	498837	486478
TspeCon	ToryBot	TimbEth	0.011478	6.89933	5.22493e-12	1.52334e+06	497000	485720
TspeDRC	ToryBot	TimbEth	0.0128606	6.9453	3.77657e-12	1.52209e+06	498766	486100
TspeGha	ToryBot	TimbEth	0.00936122	5.67648	1.37494e-08	1.51654e+06	493058	483912
TspeTan	ToryBot	TimbEth	0.0109394	6.12955	8.81257e-10	1.51626e+06	495746	485018
TspeZam	ToryBot	TimbEth	0.0102687	5.71593	1.09107e-08	1.49937e+06	490368	480400
TstrBot	ToryBot	TimbEth	0.0037283	1.70842	0.0875581	1.45791e+06	498957	495251
TstrNA-	ToryBot	TimbEth	0.0128638	5.63138	1.78772e-08	1.4327e+06	501605	488864
TstrNam	ToryBot	TimbEth	0.00431211	1.98745	0.0468726	1.45576e+06	498897	494613
TstrRSA	ToryBot	TimbEth	0.00282397	1.28428	0.199044	1.44139e+06	493538	490758
TstrTan	ToryBot	TimbEth	0.00379038	1.76249	0.0779863	1.45619e+06	498335	494572
TstrZam	ToryBot	TimbEth	0.00205235	0.95538	0.339386	1.44158e+06	493658	491636
TstrZim	ToryBot	TimbEth	0.0034205	1.59867	0.109894	1.44876e+06	496259	492875
ToryKen	ToryEth	TimbEth	0.000491302	0.21566	0.829253	2.6325e+06	76068.4	75993.7
ToryNam	ToryEth	TimbEth	0.00061395	0.414952	0.678177	2.66892e+06	85326.7	85222
ToryEth	ToryRSA	TimbEth	0.000658728	0.390565	0.696119	2.49107e+06	79814.8	79709.7
ToryTan	ToryEth	TimbEth	0.000126503	0.0592967	0.952716	2.66248e+06	80376.9	80356.6
ToryZam	ToryEth	TimbEth	0.00405623	1.71639	0.086091	2.66866e+06	84295.7	83614.6
ToryZim	ToryEth	TimbEth	0.00255999	1.2128	0.225207	2.58335e+06	85333.9	84898.1
TscrGha	ToryEth	TimbEth	0.00722959	3.9205	8.83665e-05	1.21506e+06	543901	536094
TspeBot	ToryEth	TimbEth	0.0102058	5.21684	1.81997e-07	1.52243e+06	496028	486005
TspeCam	ToryEth	TimbEth	0.0126497	6.5381	6.23072e-11	1.53048e+06	501079	488561
TspeCon	ToryEth	TimbEth	0.0116011	6.74336	1.54767e-11	1.53127e+06	499099	487651
TspeDRC	ToryEth	TimbEth	0.012972	6.75166	1.46164e-11	1.52994e+06	500963	488132
TspeGha	ToryEth	TimbEth	0.00948482	5.56734	2.58663e-08	1.52443e+06	495227	485921
TspeTan	ToryEth	TimbEth	0.011082	5.9424	2.80882e-09	1.52425e+06	497846	486933
TspeZam	ToryEth	TimbEth	0.0104003	5.48701	4.08792e-08	1.50724e+06	492461	482323
TstrBot	ToryEth	TimbEth	0.00381878	1.71894	0.085626	1.46435e+06	501254	497440
TstrNA-	ToryEth	TimbEth	0.0130302	5.6363	1.73745e-08	1.43905e+06	503938	490974
TstrNam	ToryEth	TimbEth	0.00441838	1.99613	0.0459201	1.46221e+06	501157	496748
TstrRSA	ToryEth	TimbEth	0.00296743	1.32112	0.186461	1.44774e+06	495821	492887
TstrTan	ToryEth	TimbEth	0.00389565	1.77987	0.0750972	1.4627e+06	500678	496792
TstrZam	ToryEth	TimbEth	0.00215142	0.982426	0.32589	1.448e+06	495951	493821
TstrZim	ToryEth	TimbEth	0.00352699	1.61818	0.105623	1.45523e+06	498569	495065
ToryNam	ToryKen	TimbEth	0.000283696	0.146555	0.883483	2.61852e+06	83887	83839.4
ToryKen	ToryRSA	TimbEth	0.000608388	0.274192	0.783937	2.44488e+06	78636.6	78541
ToryTan	ToryKen	TimbEth	0.000106292	0.0516702	0.958791	2.61267e+06	78604.9	78588.2
ToryZam	ToryKen	TimbEth	0.00386896	1.56623	0.117295	2.61813e+06	83078.1	82437.8
ToryZim	ToryKen	TimbEth	0.0025351	0.96603	0.334029	2.5356e+06	83631.9	83208.9
TscrGha	ToryKen	TimbEth	0.00605112	3.23726	0.00120684	1.19164e+06	533784	527363
TspeBot	ToryKen	TimbEth	0.00905947	4.84965	1.23678e-06	1.49291e+06	486773	478032
TspeCam	ToryKen	TimbEth	0.0114847	6.15205	7.64864e-10	1.50094e+06	491617	480453
TspeCon	ToryKen	TimbEth	0.0104066	6.36952	1.89624e-10	1.50158e+06	489656	479569
TspeDRC	ToryKen	TimbEth	0.0117616	6.32811	2.48179e-10	1.50035e+06	491509	480082
TspeGha	ToryKen	TimbEth	0.00834686	5.13693	2.79258e-07	1.49494e+06	485844	477801
TspeTan	ToryKen	TimbEth	0.0100243	5.53878	3.0458e-08	1.49473e+06	488557	478859
TspeZam	ToryKen	TimbEth	0.00926132	5.12426	2.98708e-07	1.478e+06	483247	474378
TstrBot	ToryKen	TimbEth	0.00257809	1.16076	0.245738	1.43629e+06	491711	489183
TstrNA-	ToryKen	TimbEth	0.0116708	5.02689	4.98511e-07	1.4115e+06	494324	482919
TstrNam	ToryKen	TimbEth	0.00319256	1.44162	0.14941	1.43421e+06	491663	488534
TstrRSA	ToryKen	TimbEth	0.00175623	0.785979	0.43188	1.42006e+06	486421	484715
TstrTan	ToryKen	TimbEth	0.00259468	1.1856	0.235781	1.43462e+06	491128	488586
TstrZam	ToryKen	TimbEth	0.000893727	0.408941	0.682583	1.42027e+06	486508	485639
TstrZim	ToryKen	TimbEth	0.00220345	1.00965	0.312663	1.42731e+06	489021	486871
ToryNam	ToryRSA	TimbEth	0.00139375	1.04068	0.298022	2.50329e+06	72268.1	72066.9
ToryNam	ToryTan	TimbEth	0.000370946	0.163217	0.870347	2.65259e+06	85567.4	85504
ToryZam	ToryNam	TimbEth	0.00365086	1.39548	0.16287	2.67316e+06	81097.9	80507.9
ToryZim	ToryNam	TimbEth	0.00204408	0.958512	0.337805	2.58671e+06	82714.1	82376.7
TscrGha	ToryNam	TimbEth	0.0070424	3.89251	9.92124e-05	1.21405e+06	543791	536185
TspeBot	ToryNam	TimbEth	0.00996187	5.11946	3.06404e-07	1.52095e+06	495857	486075
TspeCam	ToryNam	TimbEth	0.0123941	6.40039	1.54985e-10	1.52905e+06	500720	488460
TspeCon	ToryNam	TimbEth	0.0113245	6.50816	7.60753e-11	1.52965e+06	498830	487659
TspeDRC	ToryNam	TimbEth	0.0127083	6.62534	3.46443e-11	1.52844e+06	500688	488122
TspeGha	ToryNam	TimbEth	0.0092755	5.46352	4.66783e-08	1.52303e+06	494922	485825
TspeTan	ToryNam	TimbEth	0.0108494	5.86681	4.44267e-09	1.52274e+06	497650	486968
TspeZam	ToryNam	TimbEth	0.0101177	5.40854	6.35412e-08	1.50568e+06	492224	482364
TstrBot	ToryNam	TimbEth	0.00367176	1.67676	0.0935902	1.46371e+06	500753	497089
TstrNA-	ToryNam	TimbEth	0.0128278	5.59484	2.20824e-08	1.43839e+06	503464	490711
TstrNam	ToryNam	TimbEth	0.00426905	1.95319	0.0507969	1.4616e+06	500678	496421
TstrRSA	ToryNam	TimbEth	0.00280796	1.2731	0.202983	1.4472e+06	495317	492543
TstrTan	ToryNam	TimbEth	0.00373569	1.73387	0.0829404	1.46205e+06	500192	496468
TstrZam	ToryNam	TimbEth	0.0020325	0.9413	0.346551	1.44735e+06	495439	493429
TstrZim	ToryNam	TimbEth	0.00339081	1.57916	0.1143	1.45457e+06	498086	494719
ToryTan	ToryRSA	TimbEth	0.000747671	0.289587	0.772132	2.47555e+06	80281.3	80161.4
ToryZam	ToryRSA	TimbEth	0.00480912	1.54216	0.123034	2.49446e+06	76414.9	75683.4
ToryZim	ToryRSA	TimbEth	0.0033335	1.31724	0.187758	2.41607e+06	77202.6	76689.6
TscrGha	ToryRSA	TimbEth	0.00459757	2.36997	0.0177893	1.13338e+06	506497	501861
TspeBot	ToryRSA	TimbEth	0.00713903	3.51094	0.000446525	1.41938e+06	461007	454471
TspeCam	ToryRSA	TimbEth	0.00953133	4.72156	2.34043e-06	1.42693e+06	465687	456893
TspeCon	ToryRSA	TimbEth	0.00862342	4.655	3.23984e-06	1.42764e+06	463964	456031
TspeDRC	ToryRSA	TimbEth	0.00996887	5.02182	5.11831e-07	1.42634e+06	465709	456516
TspeGha	ToryRSA	TimbEth	0.00650054	3.64039	0.000272223	1.42136e+06	460388	454441
TspeTan	ToryRSA	TimbEth	0.00816771	4.16425	3.12375e-05	1.42097e+06	462875	455375
TspeZam	ToryRSA	TimbEth	0.00729597	3.67072	0.000241865	1.40517e+06	457733	451102
TstrBot	ToryRSA	TimbEth	0.000893102	0.388227	0.697848	1.36511e+06	465975	465143
TstrNA-	ToryRSA	TimbEth	0.00994544	4.09934	4.14321e-05	1.34182e+06	468427	459201
TstrNam	ToryRSA	TimbEth	0.00141615	0.6207	0.534797	1.36303e+06	465842	464525
ToryRSA	TstrRSA	TimbEth	4.83229e-05	0.020831	0.98338	1.34955e+06	460898	460853
TstrTan	ToryRSA	TimbEth	0.000901131	0.399024	0.689876	1.36342e+06	465367	464529
ToryRSA	TstrZam	TimbEth	0.000743436	0.325896	0.744503	1.34988e+06	461799	461112
TstrZim	ToryRSA	TimbEth	0.000513018	0.226325	0.820948	1.35654e+06	463469	462993
ToryZam	ToryTan	TimbEth	0.00360084	1.66561	0.0957918	2.65257e+06	84275.8	83671
ToryZim	ToryTan	TimbEth	0.00254242	1.08352	0.278579	2.56856e+06	84911.4	84480.7
TscrGha	ToryTan	TimbEth	0.00704956	3.69776	0.00021751	1.20759e+06	541849	534263
TspeBot	ToryTan	TimbEth	0.0099476	5.28363	1.26652e-07	1.51309e+06	494046	484314
TspeCam	ToryTan	TimbEth	0.0123387	6.58294	4.61245e-11	1.52132e+06	498815	486655
TspeCon	ToryTan	TimbEth	0.0113329	6.6655	2.63762e-11	1.522e+06	496877	485741
TspeDRC	ToryTan	TimbEth	0.0126927	6.7719	1.27101e-11	1.52069e+06	498804	486300
TspeGha	ToryTan	TimbEth	0.00930239	5.61639	1.94994e-08	1.51527e+06	493118	484028
TspeTan	ToryTan	TimbEth	0.0108312	6.01876	1.75757e-09	1.51498e+06	495732	485109
TspeZam	ToryTan	TimbEth	0.010064	5.4627	4.68935e-08	1.49797e+06	490429	480656
TstrBot	ToryTan	TimbEth	0.00351211	1.59304	0.111151	1.45571e+06	498854	495362
TstrNA-	ToryTan	TimbEth	0.0127141	5.52686	3.2601e-08	1.43058e+06	501523	488930
TstrNam	ToryTan	TimbEth	0.00411902	1.8795	0.0601766	1.45362e+06	498807	494715
TstrRSA	ToryTan	TimbEth	0.00266099	1.18846	0.234654	1.43927e+06	493467	490847
TstrTan	ToryTan	TimbEth	0.00359087	1.66161	0.096591	1.45401e+06	498302	494736
TstrZam	ToryTan	TimbEth	0.00185788	0.857834	0.390984	1.43954e+06	493591	491760
TstrZim	ToryTan	TimbEth	0.0032534	1.50525	0.13226	1.44667e+06	496232	493014
ToryZam	ToryZim	TimbEth	0.00134308	0.448032	0.65413	2.58423e+06	82570.3	82348.8
TscrGha	ToryZam	TimbEth	0.00660198	3.41857	0.00062952	1.21244e+06	543072	535948
TspeBot	ToryZam	TimbEth	0.00943002	4.82026	1.43368e-06	1.51956e+06	495354	486099
TspeCam	ToryZam	TimbEth	0.0118846	6.14782	7.85544e-10	1.52773e+06	500177	488428
TspeCon	ToryZam	TimbEth	0.0108125	6.133	8.62363e-10	1.5283e+06	498313	487653
TspeDRC	ToryZam	TimbEth	0.0121755	6.29464	3.0812e-10	1.52684e+06	500210	488176
TspeGha	ToryZam	TimbEth	0.00873588	5.04017	4.65121e-07	1.52163e+06	494425	485861
TspeTan	ToryZam	TimbEth	0.0103392	5.61772	1.93495e-08	1.52125e+06	497108	486934
TspeZam	ToryZam	TimbEth	0.00959098	5.07143	3.94833e-07	1.50427e+06	491763	482420
TstrBot	ToryZam	TimbEth	0.00309693	1.39758	0.162239	1.46235e+06	500028	496941
TstrNA-	ToryZam	TimbEth	0.012238	5.33595	9.50438e-08	1.43695e+06	502743	490586
TstrNam	ToryZam	TimbEth	0.00372701	1.69354	0.0903536	1.46016e+06	499965	496252
TstrRSA	ToryZam	TimbEth	0.00224623	1.00687	0.313996	1.44578e+06	494629	492412
TstrTan	ToryZam	TimbEth	0.00317096	1.458	0.144839	1.46047e+06	499515	496357
TstrZam	ToryZam	TimbEth	0.00144826	0.66248	0.507664	1.44592e+06	494743	493312
TstrZim	ToryZam	TimbEth	0.00283857	1.31953	0.186993	1.45316e+06	497432	494616
TscrGha	ToryZim	TimbEth	0.00548443	2.99347	0.00275821	1.17636e+06	528656	522889
TspeBot	ToryZim	TimbEth	0.00830352	4.34309	1.40492e-05	1.47342e+06	481754	473820
TspeCam	ToryZim	TimbEth	0.0106864	5.73642	9.66964e-09	1.4812e+06	486527	476239
TspeCon	ToryZim	TimbEth	0.00962895	5.72008	1.06477e-08	1.48187e+06	484620	475376
TspeDRC	ToryZim	TimbEth	0.0110299	6.02821	1.6579e-09	1.48046e+06	486428	475814
TspeGha	ToryZim	TimbEth	0.00762741	4.48098	7.43026e-06	1.47537e+06	480941	473660
TspeTan	ToryZim	TimbEth	0.00915341	5.17325	2.30062e-07	1.47519e+06	483467	474696
TspeZam	ToryZim	TimbEth	0.00848965	4.59719	4.28235e-06	1.45854e+06	478280	470228
TstrBot	ToryZim	TimbEth	0.00169334	0.787293	0.43111	1.42084e+06	485169	483528
TstrNA-	ToryZim	TimbEth	0.01084	4.77444	1.80208e-06	1.39649e+06	487776	477314
TstrNam	ToryZim	TimbEth	0.00230752	1.07294	0.283297	1.41877e+06	485141	482907
TstrRSA	ToryZim	TimbEth	0.000844197	0.390392	0.696246	1.40465e+06	479953	479144
TstrTan	ToryZim	TimbEth	0.00177819	0.839092	0.401417	1.41915e+06	484663	482942
TstrZam	ToryZim	TimbEth	0.000107539	0.0506713	0.959587	1.40502e+06	480112	480009
TstrZim	ToryZim	TimbEth	0.00131376	0.619682	0.535467	1.41208e+06	482599	481333
TspeBot	TscrGha	TimbEth	0.00125417	0.84789	0.396499	1.3907e+06	492143	490910
TspeCam	TscrGha	TimbEth	0.0035246	2.21422	0.0268137	1.40099e+06	496077	492593
TspeCon	TscrGha	TimbEth	0.00258137	2.14756	0.0317486	1.40113e+06	494081	491537
TspeDRC	TscrGha	TimbEth	0.00381218	2.37271	0.0176582	1.39941e+06	495947	492180
TspeGha	TscrGha	TimbEth	0.000610233	0.550075	0.582268	1.39415e+06	490925	490326
TspeTan	TscrGha	TimbEth	0.00178529	1.09934	0.271619	1.39307e+06	493459	491700
TspeZam	TscrGha	TimbEth	0.00147015	0.986367	0.323953	1.37674e+06	488736	487301
TscrGha	TstrBot	TimbEth	0.00484461	3.53105	0.000413911	1.13497e+06	541124	535906
TstrNA-	TscrGha	TimbEth	0.00299209	2.037	0.04165	1.1142e+06	538675	535461
TscrGha	TstrNam	TimbEth	0.00425612	3.07384	0.00211324	1.1336e+06	540290	535710
TscrGha	TstrRSA	TimbEth	0.00533344	3.86176	0.000112572	1.12255e+06	536080	530392
TscrGha	TstrTan	TimbEth	0.00488625	3.64583	0.000266535	1.13346e+06	540481	535224
TscrGha	TstrZam	TimbEth	0.00623056	4.55592	5.21579e-06	1.12197e+06	537567	530909
TscrGha	TstrZim	TimbEth	0.00514797	3.60239	0.000315307	1.12774e+06	538930	533410
TspeCam	TspeBot	TimbEth	0.0119254	6.16719	6.95164e-10	2.48324e+06	113005	110342
TspeCon	TspeBot	TimbEth	0.0068171	2.06916	0.0385307	2.47894e+06	112321	110800
TspeDRC	TspeBot	TimbEth	0.013122	6.03334	1.606e-09	2.48243e+06	112766	109844
TspeBot	TspeGha	TimbEth	0.00283883	1.04663	0.295269	2.46358e+06	113734	113090
TspeTan	TspeBot	TimbEth	0.00401434	1.74604	0.0808048	2.46523e+06	115351	114429
TspeBot	TspeZam	TimbEth	0.000129855	0.0466035	0.962829	2.46979e+06	98840.8	98815.2
TspeBot	TstrBot	TimbEth	0.00604086	4.79309	1.64235e-06	1.32525e+06	514516	508338
TstrNA-	TspeBot	TimbEth	0.00281173	2.04693	0.0406645	1.30262e+06	511283	508416
TspeBot	TstrNam	TimbEth	0.00547082	4.58389	4.56415e-06	1.32356e+06	513890	508298
TspeBot	TstrRSA	TimbEth	0.00697028	5.66756	1.44847e-08	1.31121e+06	509963	502903
