P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TimbAby	TimbTan	TstrZam	0.0403276	17.1723	2.3e-16	4.02041e+06	68712.3	63385.1
TimbAby	TimbTan	TstrZim	0.0409023	17.3602	2.3e-16	4.01517e+06	68840.9	63430.7
TimbUga	TimbAby	ToryBot	0.0321586	8.44914	2.3e-16	3.82341e+06	68679	64399.4
TimbUga	TimbAby	ToryEth	0.0323136	8.45745	2.3e-16	3.82163e+06	68713.7	64411.9
TimbUga	TimbAby	ToryKen	0.0323722	8.27951	2.3e-16	3.82098e+06	68720.8	64411
TimbUga	TimbAby	ToryNam	0.032087	8.40737	2.3e-16	3.8219e+06	68726.5	64453.2
TimbUga	TimbAby	ToryRSA	0.0321094	8.21812	2.3e-16	3.8206e+06	68720.9	64445
TimbUga	TimbAby	ToryTan	0.0322775	8.42039	2.3e-16	3.82143e+06	68707.2	64410.5
TimbUga	TimbAby	ToryZam	0.0321517	8.39427	2.3e-16	3.82165e+06	68733.8	64451.7
TimbUga	TimbAby	ToryZim	0.0319155	8.26226	2.3e-16	3.82335e+06	68653	64406.4
TimbAby	TimbUga	TscrGha	0.0049133	2.40237	0.0162893	3.64905e+06	64848.6	64214.4
TimbAby	TimbUga	TspeBot	0.0104933	3.49545	0.000473258	3.76012e+06	65837.2	64469.8
TimbAby	TimbUga	TspeCam	0.0113863	3.80636	0.000141027	3.76622e+06	66098.9	64610.5
TimbAby	TimbUga	TspeCon	0.0115597	3.69131	0.000223105	3.768e+06	65816.2	64312
TimbAby	TimbUga	TspeDRC	0.011267	3.68103	0.000232289	3.76712e+06	66067.4	64595.2
TimbAby	TimbUga	TspeGha	0.0111418	3.57343	0.000352335	3.76339e+06	65679.2	64231.7
TimbAby	TimbUga	TspeTan	0.0120824	3.81904	0.00013397	3.76411e+06	65994.6	64418.9
TimbAby	TimbUga	TspeZam	0.0106098	3.528	0.000418718	3.75954e+06	65868	64485
TimbAby	TimbUga	TstrBot	0.00210108	0.684153	0.493879	4.03477e+06	64716.9	64445.5
TimbAby	TimbUga	TstrNA-	0.0023701	0.782228	0.434081	4.04043e+06	64636.9	64331.2
TimbAby	TimbUga	TstrNam	0.00187236	0.615406	0.538287	4.03153e+06	64675.6	64433.8
TimbAby	TimbUga	TstrRSA	0.00208851	0.675948	0.499074	4.02225e+06	64779.3	64509.2
TimbAby	TimbUga	TstrTan	0.00251641	0.820604	0.411872	4.02436e+06	64886.3	64560.6
TimbAby	TimbUga	TstrZam	0.00217798	0.718927	0.472186	4.02635e+06	64822.5	64540.7
TimbAby	TimbUga	TstrZim	0.00253277	0.836184	0.403052	4.02111e+06	64921.1	64593.1
ToryBot	ToryEth	TimbAby	0.00547545	7.58817	3.24444e-14	6.09772e+06	167225	165403
ToryBot	ToryKen	TimbAby	0.00740493	6.97485	3.062e-12	6.09348e+06	168414	165938
ToryBot	ToryNam	TimbAby	0.00506852	10.0141	2.3e-16	6.15069e+06	154716	153156
ToryBot	ToryRSA	TimbAby	0.00926586	8.08069	6.44016e-16	6.14768e+06	155475	152620
ToryBot	ToryTan	TimbAby	0.00602037	9.05906	2.3e-16	6.09675e+06	167778	165770
ToryBot	ToryZam	TimbAby	0.00572225	6.53511	6.35636e-11	6.1338e+06	159555	157740
ToryBot	ToryZim	TimbAby	0.000120561	0.168889	0.865884	6.11367e+06	164966	164926
ToryBot	TscrGha	TimbAby	0.085711	46.1496	2.3e-16	2.17941e+06	1.07605e+06	906152
ToryBot	TspeBot	TimbAby	0.0333428	19.1288	2.3e-16	2.56074e+06	915585	856499
ToryBot	TspeCam	TimbAby	0.0298822	17.5544	2.3e-16	2.56808e+06	915439	862316
ToryBot	TspeCon	TimbAby	0.0288584	17.5099	2.3e-16	2.56746e+06	909901	858857
ToryBot	TspeDRC	TimbAby	0.0293724	18.0716	2.3e-16	2.56792e+06	914787	862582
ToryBot	TspeGha	TimbAby	0.0314651	20.3667	2.3e-16	2.56396e+06	910971	855392
ToryBot	TspeTan	TimbAby	0.0310368	18.9503	2.3e-16	2.55913e+06	914327	859280
ToryBot	TspeZam	TimbAby	0.0336486	20.5509	2.3e-16	2.55861e+06	916578	856903
TstrBot	ToryBot	TimbAby	0.105625	29.7331	2.3e-16	2.33603e+06	1.12833e+06	912744
TstrNA-	ToryBot	TimbAby	0.107789	31.0938	2.3e-16	2.31793e+06	1.13751e+06	916151
TstrNam	ToryBot	TimbAby	0.104071	29.6397	2.3e-16	2.33534e+06	1.12647e+06	914108
TstrRSA	ToryBot	TimbAby	0.0994278	28.8333	2.3e-16	2.33379e+06	1.12236e+06	919358
TstrTan	ToryBot	TimbAby	0.100239	28.5204	2.3e-16	2.33245e+06	1.1254e+06	920335
TstrZam	ToryBot	TimbAby	0.101392	29.0072	2.3e-16	2.33741e+06	1.12469e+06	917617
TstrZim	ToryBot	TimbAby	0.0985902	28.26	2.3e-16	2.33143e+06	1.12424e+06	922460
ToryEth	ToryKen	TimbAby	0.00215033	2.16034	0.030746	6.14379e+06	152528	151873
ToryNam	ToryEth	TimbAby	0.000788773	1.12471	0.260714	6.10299e+06	165470	165209
ToryEth	ToryRSA	TimbAby	0.00310613	2.69167	0.00710944	6.09648e+06	166878	165844
ToryEth	ToryTan	TimbAby	0.000594332	0.962036	0.336031	6.12771e+06	157238	157051
ToryZam	ToryEth	TimbAby	1.72773e-05	0.0220577	0.982402	6.11155e+06	163392	163386
ToryZim	ToryEth	TimbAby	0.00525758	8.43229	2.3e-16	6.09304e+06	170314	168533
ToryEth	TscrGha	TimbAby	0.0848779	44.9512	2.3e-16	2.18172e+06	1.07414e+06	906063
ToryEth	TspeBot	TimbAby	0.0323452	18.3528	2.3e-16	2.5636e+06	913847	856582
ToryEth	TspeCam	TimbAby	0.0288824	16.7169	2.3e-16	2.57068e+06	913769	862467
ToryEth	TspeCon	TimbAby	0.0278533	16.5037	2.3e-16	2.57017e+06	908210	858988
ToryEth	TspeDRC	TimbAby	0.0283724	17.1591	2.3e-16	2.57051e+06	913102	862718
ToryEth	TspeGha	TimbAby	0.0304612	19.3422	2.3e-16	2.56641e+06	909273	855515
ToryEth	TspeTan	TimbAby	0.0300368	18.1109	2.3e-16	2.56179e+06	912621	859395
ToryEth	TspeZam	TimbAby	0.0326501	19.7574	2.3e-16	2.56138e+06	914894	857040
TstrBot	ToryEth	TimbAby	0.106558	30.0481	2.3e-16	2.33635e+06	1.12886e+06	911447
TstrNA-	ToryEth	TimbAby	0.108719	31.4405	2.3e-16	2.31821e+06	1.13803e+06	914842
TstrNam	ToryEth	TimbAby	0.105005	29.9637	2.3e-16	2.33567e+06	1.12699e+06	912799
TstrRSA	ToryEth	TimbAby	0.100359	29.1649	2.3e-16	2.33406e+06	1.12287e+06	918048
TstrTan	ToryEth	TimbAby	0.10117	28.8501	2.3e-16	2.33277e+06	1.12589e+06	919010
TstrZam	ToryEth	TimbAby	0.102322	29.338	2.3e-16	2.33774e+06	1.12522e+06	916321
TstrZim	ToryEth	TimbAby	0.0995193	28.5934	2.3e-16	2.33177e+06	1.12475e+06	921146
ToryNam	ToryKen	TimbAby	0.00275356	2.80564	0.00502167	6.09856e+06	166678	165762
ToryKen	ToryRSA	TimbAby	0.00113273	0.706434	0.479918	6.09188e+06	167448	167069
ToryTan	ToryKen	TimbAby	0.00148917	2.29115	0.0219548	6.12711e+06	157291	156823
ToryZam	ToryKen	TimbAby	0.00201292	2.60427	0.00920696	6.10846e+06	164323	163662
ToryZim	ToryKen	TimbAby	0.00718949	9.62748	2.3e-16	6.09227e+06	170637	168201
ToryKen	TscrGha	TimbAby	0.084514	44.4586	2.3e-16	2.18102e+06	1.0742e+06	906781
ToryKen	TspeBot	TimbAby	0.0319665	18.1853	2.3e-16	2.56298e+06	913768	857158
ToryKen	TspeCam	TimbAby	0.028508	16.5524	2.3e-16	2.57025e+06	913624	862976
ToryKen	TspeCon	TimbAby	0.0274765	16.4603	2.3e-16	2.56963e+06	908087	859519
ToryKen	TspeDRC	TimbAby	0.0279979	16.9724	2.3e-16	2.57018e+06	912962	863232
ToryKen	TspeGha	TimbAby	0.0300842	19.3204	2.3e-16	2.5662e+06	909122	856019
ToryKen	TspeTan	TimbAby	0.029661	17.913	2.3e-16	2.56149e+06	912485	859914
ToryKen	TspeZam	TimbAby	0.0322746	19.4727	2.3e-16	2.56084e+06	914736	857537
TstrBot	ToryKen	TimbAby	0.106864	30.4995	2.3e-16	2.33662e+06	1.12933e+06	911261
TstrNA-	ToryKen	TimbAby	0.109023	31.9067	2.3e-16	2.31851e+06	1.13849e+06	914646
TstrNam	ToryKen	TimbAby	0.105312	30.4185	2.3e-16	2.33594e+06	1.12745e+06	912605
TstrRSA	ToryKen	TimbAby	0.100667	29.6101	2.3e-16	2.33438e+06	1.12333e+06	917847
TstrTan	ToryKen	TimbAby	0.101473	29.2841	2.3e-16	2.33305e+06	1.12639e+06	918849
TstrZam	ToryKen	TimbAby	0.102629	29.7919	2.3e-16	2.33807e+06	1.12568e+06	916134
TstrZim	ToryKen	TimbAby	0.0998249	29.027	2.3e-16	2.33205e+06	1.12523e+06	920966
ToryNam	ToryRSA	TimbAby	0.00429055	3.81192	0.000137892	6.16153e+06	151480	150186
ToryNam	ToryTan	TimbAby	0.00134706	1.923	0.0544806	6.10074e+06	166372	165924
ToryNam	ToryZam	TimbAby	0.000808399	1.25291	0.210238	6.13876e+06	157961	157706
ToryZim	ToryNam	TimbAby	0.00461611	7.20223	5.9237e-13	6.11618e+06	165475	163955
ToryNam	TscrGha	TimbAby	0.0849617	44.5556	2.3e-16	2.18094e+06	1.07483e+06	906491
ToryNam	TspeBot	TimbAby	0.0324782	18.2267	2.3e-16	2.56267e+06	914370	856844
ToryNam	TspeCam	TimbAby	0.0290177	16.6299	2.3e-16	2.56998e+06	914253	862690
ToryNam	TspeCon	TimbAby	0.0279883	16.5089	2.3e-16	2.56936e+06	908738	859254
ToryNam	TspeDRC	TimbAby	0.0285072	17.0668	2.3e-16	2.56983e+06	913611	862966
ToryNam	TspeGha	TimbAby	0.0305981	19.3062	2.3e-16	2.56588e+06	909716	855698
ToryNam	TspeTan	TimbAby	0.0301708	17.9966	2.3e-16	2.56105e+06	913138	859652
ToryNam	TspeZam	TimbAby	0.0327838	19.538	2.3e-16	2.56049e+06	915390	857275
TstrBot	ToryNam	TimbAby	0.10641	30.0167	2.3e-16	2.33655e+06	1.12893e+06	911775
TstrNA-	ToryNam	TimbAby	0.10857	31.4004	2.3e-16	2.31843e+06	1.1381e+06	915180
TstrNam	ToryNam	TimbAby	0.104856	29.9243	2.3e-16	2.33587e+06	1.12705e+06	913129
TstrRSA	ToryNam	TimbAby	0.100213	29.1251	2.3e-16	2.33435e+06	1.12293e+06	918366
TstrTan	ToryNam	TimbAby	0.10102	28.8115	2.3e-16	2.33298e+06	1.12598e+06	919360
TstrZam	ToryNam	TimbAby	0.102175	29.3051	2.3e-16	2.33795e+06	1.12527e+06	916639
TstrZim	ToryNam	TimbAby	0.0993709	28.5456	2.3e-16	2.33196e+06	1.12484e+06	921491
ToryTan	ToryRSA	TimbAby	0.0025311	1.90393	0.0569195	6.09366e+06	167680	166833
ToryZam	ToryRSA	TimbAby	0.0032592	2.34915	0.0188164	6.12983e+06	159934	158895
ToryZim	ToryRSA	TimbAby	0.00851394	6.32376	2.55277e-10	6.11077e+06	166724	163909
ToryRSA	TscrGha	TimbAby	0.0842858	45.2426	2.3e-16	2.17978e+06	1.07445e+06	907403
ToryRSA	TspeBot	TimbAby	0.0317449	17.9799	2.3e-16	2.5622e+06	913793	857562
ToryRSA	TspeCam	TimbAby	0.028286	16.3493	2.3e-16	2.5697e+06	913708	863439
ToryRSA	TspeCon	TimbAby	0.0272536	16.3212	2.3e-16	2.56908e+06	908176	859988
ToryRSA	TspeDRC	TimbAby	0.0277757	16.8437	2.3e-16	2.56945e+06	913058	863707
ToryRSA	TspeGha	TimbAby	0.0298612	19.22	2.3e-16	2.56549e+06	909179	856454
ToryRSA	TspeTan	TimbAby	0.0294377	17.6928	2.3e-16	2.56057e+06	912583	860391
ToryRSA	TspeZam	TimbAby	0.0320522	19.2313	2.3e-16	2.56029e+06	914783	857963
TstrBot	ToryRSA	TimbAby	0.107055	30.1899	2.3e-16	2.33679e+06	1.12947e+06	911023
TstrNA-	ToryRSA	TimbAby	0.10921	31.5993	2.3e-16	2.31865e+06	1.13866e+06	914438
TstrNam	ToryRSA	TimbAby	0.105499	30.1016	2.3e-16	2.33607e+06	1.12762e+06	912401
TstrRSA	ToryRSA	TimbAby	0.100856	29.3123	2.3e-16	2.33458e+06	1.12349e+06	917630
TstrTan	ToryRSA	TimbAby	0.101663	29.0002	2.3e-16	2.33319e+06	1.12653e+06	918617
TstrZam	ToryRSA	TimbAby	0.102819	29.4682	2.3e-16	2.33816e+06	1.12583e+06	915899
TstrZim	ToryRSA	TimbAby	0.100013	28.7331	2.3e-16	2.33221e+06	1.12539e+06	920746
ToryZam	ToryTan	TimbAby	0.000589855	0.876117	0.380966	6.11338e+06	163220	163027
ToryZim	ToryTan	TimbAby	0.00586222	12.2274	2.3e-16	6.10012e+06	168865	166897
ToryTan	TscrGha	TimbAby	0.0847264	44.8774	2.3e-16	2.18051e+06	1.07471e+06	906824
ToryTan	TspeBot	TimbAby	0.0322199	18.3847	2.3e-16	2.56234e+06	914299	857221
ToryTan	TspeCam	TimbAby	0.0287623	16.7837	2.3e-16	2.56964e+06	914136	863021
ToryTan	TspeCon	TimbAby	0.0277321	16.6591	2.3e-16	2.56904e+06	908608	859573
ToryTan	TspeDRC	TimbAby	0.0282522	17.2271	2.3e-16	2.56948e+06	913481	863284
ToryTan	TspeGha	TimbAby	0.0303399	19.4954	2.3e-16	2.5655e+06	909628	856057
ToryTan	TspeTan	TimbAby	0.0299156	18.1169	2.3e-16	2.56074e+06	912997	859958
ToryTan	TspeZam	TimbAby	0.0325277	19.7197	2.3e-16	2.56023e+06	915264	857597
TstrBot	ToryTan	TimbAby	0.106612	30.1178	2.3e-16	2.33614e+06	1.12931e+06	911714
TstrNA-	ToryTan	TimbAby	0.108772	31.4993	2.3e-16	2.31802e+06	1.13848e+06	915106
TstrNam	ToryTan	TimbAby	0.105058	30.0303	2.3e-16	2.3355e+06	1.12745e+06	913072
TstrRSA	ToryTan	TimbAby	0.100414	29.2213	2.3e-16	2.33396e+06	1.12334e+06	918331
TstrTan	ToryTan	TimbAby	0.101224	28.9066	2.3e-16	2.33256e+06	1.12637e+06	919296
TstrZam	ToryTan	TimbAby	0.102378	29.3999	2.3e-16	2.33757e+06	1.12566e+06	916584
TstrZim	ToryTan	TimbAby	0.0995757	28.6478	2.3e-16	2.33157e+06	1.1252e+06	921411
ToryZim	ToryZam	TimbAby	0.00537673	8.04548	8.59122e-16	6.1163e+06	166032	164256
ToryZam	TscrGha	TimbAby	0.0848016	43.97	2.3e-16	2.18062e+06	1.07506e+06	906984
ToryZam	TspeBot	TimbAby	0.0323194	18.0389	2.3e-16	2.56264e+06	914644	857373
ToryZam	TspeCam	TimbAby	0.0288617	16.3937	2.3e-16	2.57001e+06	914505	863197
ToryZam	TspeCon	TimbAby	0.0278318	16.2576	2.3e-16	2.56931e+06	908997	859769
ToryZam	TspeDRC	TimbAby	0.0283517	16.8023	2.3e-16	2.56984e+06	913853	863463
ToryZam	TspeGha	TimbAby	0.0304402	19.0799	2.3e-16	2.56591e+06	909977	856214
ToryZam	TspeTan	TimbAby	0.0300131	17.6881	2.3e-16	2.561e+06	913418	860186
ToryZam	TspeZam	TimbAby	0.0326249	19.2902	2.3e-16	2.56049e+06	915668	857808
TstrBot	ToryZam	TimbAby	0.106515	30.1546	2.3e-16	2.33682e+06	1.12924e+06	911833
TstrNA-	ToryZam	TimbAby	0.108673	31.548	2.3e-16	2.31869e+06	1.13843e+06	915248
TstrNam	ToryZam	TimbAby	0.104961	30.0662	2.3e-16	2.33617e+06	1.12737e+06	913193
TstrRSA	ToryZam	TimbAby	0.100317	29.2611	2.3e-16	2.33465e+06	1.12327e+06	918448
TstrTan	ToryZam	TimbAby	0.101127	28.9466	2.3e-16	2.33326e+06	1.12629e+06	919414
TstrZam	ToryZam	TimbAby	0.102283	29.4467	2.3e-16	2.3383e+06	1.12557e+06	916686
TstrZim	ToryZam	TimbAby	0.0994785	28.6859	2.3e-16	2.33223e+06	1.12514e+06	921540
ToryZim	TscrGha	TimbAby	0.0855913	45.3058	2.3e-16	2.17704e+06	1.07718e+06	907327
ToryZim	TspeBot	TimbAby	0.0332763	18.8949	2.3e-16	2.55795e+06	916739	857693
ToryZim	TspeCam	TimbAby	0.0298197	17.2663	2.3e-16	2.56522e+06	916616	863533
ToryZim	TspeCon	TimbAby	0.0287974	17.0212	2.3e-16	2.56465e+06	911063	860059
ToryZim	TspeDRC	TimbAby	0.0293107	17.6834	2.3e-16	2.56504e+06	915960	863794
ToryZim	TspeGha	TimbAby	0.0314022	19.796	2.3e-16	2.56114e+06	912086	856547
ToryZim	TspeTan	TimbAby	0.0309736	18.6827	2.3e-16	2.55632e+06	915475	860468
ToryZim	TspeZam	TimbAby	0.0335798	20.3014	2.3e-16	2.55579e+06	917783	858148
TstrBot	ToryZim	TimbAby	0.105689	29.6394	2.3e-16	2.33987e+06	1.12793e+06	912296
TstrNA-	ToryZim	TimbAby	0.107853	31.0117	2.3e-16	2.32164e+06	1.13711e+06	915710
TstrNam	ToryZim	TimbAby	0.104133	29.5526	2.3e-16	2.3392e+06	1.12608e+06	913672
TstrRSA	ToryZim	TimbAby	0.0994863	28.7413	2.3e-16	2.33761e+06	1.12198e+06	918938
TstrTan	ToryZim	TimbAby	0.1003	28.4414	2.3e-16	2.33626e+06	1.12499e+06	919890
TstrZam	ToryZim	TimbAby	0.101452	28.9255	2.3e-16	2.34118e+06	1.1243e+06	917183
TstrZim	ToryZim	TimbAby	0.0986501	28.1789	2.3e-16	2.33523e+06	1.12385e+06	922020
TspeBot	TscrGha	TimbAby	0.0603002	48.3697	2.3e-16	2.53378e+06	974227	863417
TspeCam	TscrGha	TimbAby	0.0633506	51.5306	2.3e-16	2.53993e+06	980029	863256
TspeCon	TscrGha	TimbAby	0.0648896	47.3079	2.3e-16	2.54529e+06	975236	856383
TspeDRC	TscrGha	TimbAby	0.0638882	50.2941	2.3e-16	2.54209e+06	979914	862223
TspeGha	TscrGha	TimbAby	0.0624483	46.3174	2.3e-16	2.54027e+06	972459	858141
TspeTan	TscrGha	TimbAby	0.0624756	50.1255	2.3e-16	2.53564e+06	976579	861730
TspeZam	TscrGha	TimbAby	0.0599155	46.9404	2.3e-16	2.53114e+06	974917	864695
TstrBot	TscrGha	TimbAby	0.169189	53.802	2.3e-16	2.02306e+06	1.33196e+06	946478
TstrNA-	TscrGha	TimbAby	0.170584	55.3066	2.3e-16	2.00494e+06	1.34245e+06	951192
TstrNam	TscrGha	TimbAby	0.167701	54.0878	2.3e-16	2.02048e+06	1.33085e+06	948584
TstrRSA	TscrGha	TimbAby	0.163669	53.8394	2.3e-16	2.02155e+06	1.32564e+06	952742
TstrTan	TscrGha	TimbAby	0.164266	52.7952	2.3e-16	2.02043e+06	1.32879e+06	953832
TstrZam	TscrGha	TimbAby	0.165251	53.158	2.3e-16	2.02066e+06	1.32908e+06	952113
TstrZim	TscrGha	TimbAby	0.162745	52.6159	2.3e-16	2.01896e+06	1.32775e+06	956070
TspeCam	TspeBot	TimbAby	0.014477	11.8114	2.3e-16	4.86412e+06	208929	202966
TspeCon	TspeBot	TimbAby	0.0202837	7.33301	2.25044e-13	4.87334e+06	202277	194234
TspeDRC	TspeBot	TimbAby	0.0168527	11.1177	2.3e-16	4.87205e+06	207581	200700
TspeGha	TspeBot	TimbAby	0.00861863	3.67589	0.000237024	4.84926e+06	205235	201727
TspeTan	TspeBot	TimbAby	0.00970033	7.28389	3.24324e-13	4.854e+06	210219	206180
TspeBot	TspeZam	TimbAby	0.00161853	1.13527	0.256262	4.91238e+06	182237	181648
TstrBot	TspeBot	TimbAby	0.128228	42.4029	2.3e-16	2.2212e+06	1.20838e+06	933704
TstrNA-	TspeBot	TimbAby	0.130172	44.1144	2.3e-16	2.20647e+06	1.21745e+06	937004
TstrNam	TspeBot	TimbAby	0.126728	42.5581	2.3e-16	2.2201e+06	1.20673e+06	935278
TstrRSA	TspeBot	TimbAby	0.122404	42.014	2.3e-16	2.22184e+06	1.20164e+06	939548
TstrTan	TspeBot	TimbAby	0.123157	41.1551	2.3e-16	2.22197e+06	1.20447e+06	940324
TstrZam	TspeBot	TimbAby	0.124175	41.5654	2.3e-16	2.22203e+06	1.20479e+06	938629
TstrZim	TspeBot	TimbAby	0.121609	40.9312	2.3e-16	2.22234e+06	1.20302e+06	942147
TspeCon	TspeCam	TimbAby	0.00564616	2.55985	0.0104717	4.93167e+06	185209	183129
TspeDRC	TspeCam	TimbAby	0.00228296	2.67754	0.00741644	4.89793e+06	201428	200510
TspeCam	TspeGha	TimbAby	0.00628913	2.87359	0.00405839	4.89049e+06	196450	193995
TspeCam	TspeTan	TimbAby	0.00453429	3.26856	0.00108095	4.85766e+06	213102	211179
TspeCam	TspeZam	TimbAby	0.015989	9.58479	2.3e-16	4.86419e+06	208166	201614
TstrBot	TspeCam	TimbAby	0.124991	40.921	2.3e-16	2.22268e+06	1.20929e+06	940573
TstrNA-	TspeCam	TimbAby	0.126946	42.5045	2.3e-16	2.20787e+06	1.21836e+06	943876
TstrNam	TspeCam	TimbAby	0.123498	41.0416	2.3e-16	2.22156e+06	1.20761e+06	942126
TstrRSA	TspeCam	TimbAby	0.119185	40.4551	2.3e-16	2.22328e+06	1.20256e+06	946428
TstrTan	TspeCam	TimbAby	0.119944	39.6318	2.3e-16	2.22344e+06	1.20536e+06	947180
TstrZam	TspeCam	TimbAby	0.120954	40.0414	2.3e-16	2.22345e+06	1.2057e+06	945501
TstrZim	TspeCam	TimbAby	0.118401	39.371	2.3e-16	2.22373e+06	1.20392e+06	949007
TspeCon	TspeDRC	TimbAby	0.00303883	1.62634	0.103878	4.91823e+06	191787	190625
TspeCon	TspeGha	TimbAby	0.0123408	7.02869	2.08485e-12	4.92023e+06	186017	181482
TspeCon	TspeTan	TimbAby	0.009744	3.59646	0.000322581	4.86529e+06	207436	203433
TspeCon	TspeZam	TimbAby	0.0218554	7.00803	2.41699e-12	4.87306e+06	201788	193156
TstrBot	TspeCon	TimbAby	0.124545	40.5073	2.3e-16	2.22091e+06	1.20374e+06	937110
TstrNA-	TspeCon	TimbAby	0.126512	41.9258	2.3e-16	2.20613e+06	1.21281e+06	940399
TstrNam	TspeCon	TimbAby	0.123046	40.6137	2.3e-16	2.21986e+06	1.20207e+06	938661
TstrRSA	TspeCon	TimbAby	0.118712	39.9636	2.3e-16	2.22148e+06	1.19704e+06	942992
TstrTan	TspeCon	TimbAby	0.119475	39.1827	2.3e-16	2.22163e+06	1.19984e+06	943735
TstrZam	TspeCon	TimbAby	0.120491	39.5744	2.3e-16	2.22172e+06	1.20016e+06	942041
TstrZim	TspeCon	TimbAby	0.117927	38.8878	2.3e-16	2.22198e+06	1.19838e+06	945556
TspeDRC	TspeGha	TimbAby	0.00855222	4.57013	4.87411e-06	4.89073e+06	198897	195524
TspeDRC	TspeTan	TimbAby	0.00748824	4.69334	2.68775e-06	4.92403e+06	191147	188305
TspeDRC	TspeZam	TimbAby	0.0182869	10.1349	2.3e-16	4.86925e+06	207968	200498
TstrBot	TspeDRC	TimbAby	0.12462	41.1675	2.3e-16	2.22279e+06	1.20834e+06	940547
TstrNA-	TspeDRC	TimbAby	0.126581	42.7493	2.3e-16	2.20812e+06	1.21739e+06	943823
TstrNam	TspeDRC	TimbAby	0.123127	41.3084	2.3e-16	2.22171e+06	1.20667e+06	942095
TstrRSA	TspeDRC	TimbAby	0.118814	40.6874	2.3e-16	2.22347e+06	1.20159e+06	946380
TstrTan	TspeDRC	TimbAby	0.119572	39.8552	2.3e-16	2.22366e+06	1.20442e+06	947150
TstrZam	TspeDRC	TimbAby	0.120581	40.2689	2.3e-16	2.22364e+06	1.20476e+06	945481
TstrZim	TspeDRC	TimbAby	0.118029	39.6064	2.3e-16	2.22398e+06	1.20296e+06	948974
TspeTan	TspeGha	TimbAby	0.0012737	0.528747	0.596981	4.8451e+06	209006	208475
TspeGha	TspeZam	TimbAby	0.0101256	3.56966	0.000357438	4.85055e+06	204329	200233
TstrBot	TspeGha	TimbAby	0.126916	43.2382	2.3e-16	2.22317e+06	1.20389e+06	932717
TstrNA-	TspeGha	TimbAby	0.128868	44.838	2.3e-16	2.20831e+06	1.21299e+06	936052
TstrNam	TspeGha	TimbAby	0.125412	43.3863	2.3e-16	2.22202e+06	1.20223e+06	934283
TstrRSA	TspeGha	TimbAby	0.12108	42.8155	2.3e-16	2.22364e+06	1.19711e+06	938528
TstrTan	TspeGha	TimbAby	0.121833	41.8926	2.3e-16	2.2239e+06	1.19998e+06	939342
TstrZam	TspeGha	TimbAby	0.12285	42.3857	2.3e-16	2.22397e+06	1.20032e+06	937671
TstrZim	TspeGha	TimbAby	0.120282	41.6241	2.3e-16	2.22422e+06	1.19852e+06	941155
TspeTan	TspeZam	TimbAby	0.0110629	9.30834	2.3e-16	4.84846e+06	211490	206862
TstrBot	TspeTan	TimbAby	0.126255	42.1372	2.3e-16	2.2205e+06	1.20711e+06	936469
TstrNA-	TspeTan	TimbAby	0.128223	43.8831	2.3e-16	2.20627e+06	1.21605e+06	939642
TstrNam	TspeTan	TimbAby	0.124763	42.3036	2.3e-16	2.21949e+06	1.20539e+06	937978
TstrRSA	TspeTan	TimbAby	0.12044	41.7634	2.3e-16	2.22128e+06	1.20031e+06	942256
TstrTan	TspeTan	TimbAby	0.121204	40.8908	2.3e-16	2.22175e+06	1.20308e+06	942967
TstrZam	TspeTan	TimbAby	0.122212	41.3245	2.3e-16	2.22157e+06	1.20346e+06	941342
TstrZim	TspeTan	TimbAby	0.119658	40.6631	2.3e-16	2.22214e+06	1.20161e+06	944779
TstrBot	TspeZam	TimbAby	0.128619	41.5404	2.3e-16	2.22789e+06	1.20771e+06	932446
TstrNA-	TspeZam	TimbAby	0.130553	43.2037	2.3e-16	2.21297e+06	1.21686e+06	935821
TstrNam	TspeZam	TimbAby	0.127116	41.7056	2.3e-16	2.22674e+06	1.20607e+06	934030
TstrRSA	TspeZam	TimbAby	0.122787	41.1396	2.3e-16	2.22848e+06	1.20099e+06	938310
TstrTan	TspeZam	TimbAby	0.123542	40.3209	2.3e-16	2.22883e+06	1.20381e+06	939074
TstrZam	TspeZam	TimbAby	0.12456	40.7439	2.3e-16	2.22872e+06	1.20413e+06	937385
TstrZim	TspeZam	TimbAby	0.121991	40.133	2.3e-16	2.22893e+06	1.20237e+06	940908
TstrNA-	TstrBot	TimbAby	0.0259412	15.4817	2.3e-16	4.8326e+06	114173	108399
TstrBot	TstrNam	TimbAby	0.016791	17.6375	2.3e-16	4.87855e+06	97633.7	94409.1
TstrBot	TstrRSA	TimbAby	0.0667606	31.8743	2.3e-16	4.88416e+06	100555	87969.4
TstrBot	TstrTan	TimbAby	0.0559418	42.1807	2.3e-16	4.89028e+06	99369.9	88841.1
TstrBot	TstrZam	TimbAby	0.0457896	27.645	2.3e-16	4.88827e+06	97259.4	88742.5
TstrBot	TstrZim	TimbAby	0.0711182	46.5906	2.3e-16	4.8788e+06	103958	90153.1
TstrNA-	TstrNam	TimbAby	0.0372728	25.2832	2.3e-16	4.80634e+06	125209	116211
TstrNA-	TstrRSA	TimbAby	0.0770446	44.8066	2.3e-16	4.81165e+06	128331	109971
TstrNA-	TstrTan	TimbAby	0.0695846	48.8452	2.3e-16	4.82212e+06	125294	108991
TstrNA-	TstrZam	TimbAby	0.0614592	35.9829	2.3e-16	4.81957e+06	123407	109117
