-0.001502	0.000538	-0.000093	0.000967	-0.064872	0.042016	0.015126	0.038306	-0.068179	-0.077167	-0.080435	0.055102	0.042805	0.018296	0.082489	-0.004521	NA	0.000315	-0.001048	-0.000155	-0.000495	0.000147	0.000740	0.000023	0.000227	0.001094	-0.000779	0.002199	-0.001354	-0.000666	-0.000499	0.000313	-0.011777	
0.000027	0.000179	0.001808	0.008260	-0.000052	-0.001723	0.001369	0.000395	0.000837	0.001352	0.000818	-0.000842	-0.000728	0.000527	-0.002923	-0.000739	0.000315	NA	-0.015200	0.023162	-0.017267	-0.017763	-0.011776	-0.030126	-0.026000	-0.020872	-0.017947	-0.022917	-0.022969	0.047318	0.047757	0.043658	0.001060	
0.002310	0.003173	0.003753	-0.008116	-0.000038	0.001849	-0.001359	0.000952	0.003128	0.001648	0.001198	0.000687	-0.001066	-0.002756	-0.001064	-0.000897	-0.001048	-0.015200	NA	-0.028999	0.016119	0.067895	0.023123	0.023326	0.029045	0.025589	0.028533	0.006796	0.026469	-0.038415	-0.037561	-0.030788	-0.000825	
0.000534	0.001078	0.001133	0.005110	0.001253	0.000590	-0.000113	0.000218	-0.000611	0.001399	0.000318	-0.000087	-0.000910	-0.002565	0.000298	0.001013	-0.000155	0.023162	-0.028999	NA	-0.005274	-0.008940	-0.000837	-0.025413	-0.020174	-0.012297	-0.005025	-0.009514	-0.016987	0.034629	0.031066	0.029470	-0.000501	
0.005131	0.002931	0.005068	-0.018363	0.000110	0.000206	-0.000166	-0.000162	-0.000337	-0.002006	0.000237	0.000408	0.000186	0.001732	0.000977	0.000482	-0.000495	-0.017267	0.016119	-0.005274	NA	0.031117	0.021572	0.007842	0.028718	0.022804	0.034778	0.034723	0.012741	-0.029850	-0.027807	-0.040651	-0.000522	
0.003717	0.004468	0.003138	-0.011224	0.000066	0.001310	-0.000585	0.000197	-0.000784	-0.002851	0.001025	-0.000061	0.001000	0.000274	0.000526	0.001804	0.000147	-0.017763	0.067895	-0.008940	0.031117	NA	0.017921	0.038007	0.021038	0.019808	0.046521	0.008858	0.027632	-0.046133	-0.041595	-0.035837	-0.001388	
0.005615	0.002659	0.001169	-0.004598	-0.000422	0.000592	-0.000307	-0.000635	-0.000482	-0.000122	-0.001045	0.000505	0.001616	-0.000968	0.000403	0.000136	0.000740	-0.011776	0.023123	-0.000837	0.021572	0.017921	NA	0.005947	0.066383	0.007555	0.038264	0.008690	0.015597	-0.034772	-0.028966	-0.023763	0.000111	
0.007980	0.003803	0.006278	-0.019141	0.002415	0.000466	-0.000387	-0.000908	0.000477	0.000050	-0.001244	0.000338	-0.000988	0.000426	0.001137	0.000609	0.000023	-0.030126	0.023326	-0.025413	0.007842	0.038007	0.005947	NA	0.008962	-0.001524	0.010853	-0.002480	0.256131	-0.058030	-0.054479	-0.046570	-0.001632	
0.006317	0.006805	0.005566	-0.015248	-0.003015	0.002162	0.001386	-0.000929	-0.001547	-0.000617	0.001069	0.001065	0.000246	0.000666	0.002147	-0.000976	0.000227	-0.026000	0.029045	-0.020174	0.028718	0.021038	0.066383	0.008962	NA	0.011313	0.033694	0.025979	0.005791	-0.045298	-0.040327	-0.041013	-0.001251	
0.005465	0.005542	0.005115	-0.020016	-0.000145	-0.000420	0.000574	0.001507	-0.000229	0.000457	0.001148	-0.000794	-0.000700	-0.001080	0.000892	-0.000715	0.001094	-0.020872	0.025589	-0.012297	0.022804	0.019808	0.007555	-0.001524	0.011313	NA	0.021513	0.277766	0.006773	-0.054801	-0.049151	-0.064316	-0.000929	
0.003786	0.003875	0.003055	-0.011146	0.000583	0.001455	0.001045	-0.000482	0.000525	-0.000863	0.000755	0.001590	-0.000615	0.001049	-0.001784	-0.000714	-0.000779	-0.017947	0.028533	-0.005025	0.034778	0.046521	0.038264	0.010853	0.033694	0.021513	NA	0.030696	0.033955	-0.047164	-0.043490	-0.035903	-0.001062	
0.003993	0.005015	0.005499	-0.019057	-0.001346	0.000533	0.000678	0.000457	-0.002726	-0.000788	0.000278	0.000124	0.001141	-0.000224	0.001202	-0.000321	0.002199	-0.022917	0.006796	-0.009514	0.034723	0.008858	0.008690	-0.002480	0.025979	0.277766	0.030696	NA	-0.018141	-0.048738	-0.042891	-0.060263	-0.000567	
0.003218	0.004482	0.003806	-0.012988	0.000700	-0.000510	-0.000634	0.001026	0.001544	0.001131	-0.001332	-0.000837	0.000129	-0.001291	-0.000645	0.000757	-0.001354	-0.022969	0.026469	-0.016987	0.012741	0.027632	0.015597	0.256131	0.005791	0.006773	0.033955	-0.018141	NA	-0.057658	-0.049360	-0.043049	0.001344	
-0.004245	-0.002906	-0.003837	0.029361	0.000353	-0.001425	-0.001034	-0.000714	0.000334	0.000377	-0.000313	0.000018	0.000532	0.000502	-0.000749	-0.000192	-0.000666	0.047318	-0.038415	0.034629	-0.029850	-0.046133	-0.034772	-0.058030	-0.045298	-0.054801	-0.047164	-0.048738	-0.057658	NA	0.080214	0.118407	0.002092	
-0.007946	-0.003526	-0.006270	0.048711	-0.000747	-0.002128	0.002176	-0.001225	-0.000604	0.000084	-0.001267	0.000173	-0.000356	0.002149	0.000347	0.000937	-0.000499	0.047757	-0.037561	0.031066	-0.027807	-0.041595	-0.028966	-0.054479	-0.040327	-0.049151	-0.043490	-0.042891	-0.049360	0.080214	NA	0.072293	0.000410	
-0.004015	-0.004389	-0.004250	0.032566	-0.000151	-0.000785	-0.003139	0.000228	0.000353	0.000156	0.000207	-0.001779	0.002557	-0.000062	-0.000019	0.000160	0.000313	0.043658	-0.030788	0.029470	-0.040651	-0.035837	-0.023763	-0.046570	-0.041013	-0.064316	-0.035903	-0.060263	-0.043049	0.118407	0.072293	NA	0.001041	
0.001625	0.001206	-0.000202	0.002015	-0.050434	-0.022579	-0.008471	-0.003084	-0.053776	-0.056027	-0.073319	-0.004092	-0.008937	-0.014204	0.006430	-0.028610	-0.011777	0.001060	-0.000825	-0.000501	-0.000522	-0.001388	0.000111	-0.001632	-0.001251	-0.000929	-0.001062	-0.000567	0.001344	0.002092	0.000410	0.001041	NA	
