P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TspeCam	TderSSu	TstrNam	0.0823534	39.3695	2.3e-16	897505	781157	662285
TspeCam	TderSSu	TstrRSA	0.0817075	38.1375	2.3e-16	887629	772901	656138
TspeCam	TderSSu	TstrTan	0.0814281	38.4559	2.3e-16	895191	780700	663132
TspeCam	TderSSu	TstrZam	0.0821778	38.9585	2.3e-16	894443	781359	662690
TspeCam	TderSSu	TstrZim	0.080968	38.2138	2.3e-16	895352	780075	663215
TspeDRC	TspeCon	TderSSu	0.0110721	3.29384	0.00098829	1.52901e+06	151276	147963
TspeCon	TspeGha	TderSSu	0.00200037	0.961754	0.336173	1.52667e+06	144011	143436
TspeTan	TspeCon	TderSSu	0.0129854	2.64244	0.00823113	1.51056e+06	164553	160334
TspeZam	TspeCon	TderSSu	0.0162844	3.43905	0.000583769	1.49924e+06	155938	150941
TspeCon	TderSSu	TstrBot	0.0808738	43.031	2.3e-16	895781	777849	661447
TspeCon	TderSSu	TstrNA-	0.0797255	42.0693	2.3e-16	899883	764014	651186
TspeCon	TderSSu	TstrNam	0.0806569	43.6346	2.3e-16	897082	777117	661114
TspeCon	TderSSu	TstrRSA	0.0800704	42.1262	2.3e-16	887236	768926	654918
TspeCon	TderSSu	TstrTan	0.0797762	42.2791	2.3e-16	894823	776715	661944
TspeCon	TderSSu	TstrZam	0.0805142	43.1048	2.3e-16	894058	777357	661508
TspeCon	TderSSu	TstrZim	0.0793178	42.2832	2.3e-16	894979	776089	662021
TspeDRC	TspeGha	TderSSu	0.0127202	3.58122	0.000341991	1.51785e+06	155073	151178
TspeTan	TspeDRC	TderSSu	0.00301602	1.05915	0.289532	1.53279e+06	148089	147198
TspeZam	TspeDRC	TderSSu	0.00561497	1.81256	0.0698999	1.50088e+06	157392	155635
TspeDRC	TderSSu	TstrBot	0.0822142	39.291	2.3e-16	896224	781375	662655
TspeDRC	TderSSu	TstrNA-	0.0810326	38.2478	2.3e-16	900307	767439	652387
TspeDRC	TderSSu	TstrNam	0.0819968	39.5975	2.3e-16	897546	780667	662344
TspeDRC	TderSSu	TstrRSA	0.0813696	38.3139	2.3e-16	887689	772442	656194
TspeDRC	TderSSu	TstrTan	0.0810794	38.7837	2.3e-16	895244	780221	663190
TspeDRC	TderSSu	TstrZam	0.0818477	39.2149	2.3e-16	894500	780883	662727
TspeDRC	TderSSu	TstrZim	0.0806212	38.4599	2.3e-16	895393	779585	663261
TspeTan	TspeGha	TderSSu	0.0146975	3.00961	0.00261587	1.50173e+06	166164	161351
TspeZam	TspeGha	TderSSu	0.0177155	3.85638	0.000115079	1.48996e+06	158930	153397
TspeGha	TderSSu	TstrBot	0.0789845	41.553	2.3e-16	890365	772613	659499
TspeGha	TderSSu	TstrNA-	0.0779088	39.8507	2.3e-16	894577	758936	649228
TspeGha	TderSSu	TstrNam	0.0788203	41.931	2.3e-16	891706	771928	659131
TspeGha	TderSSu	TstrRSA	0.0781992	40.3519	2.3e-16	881917	763803	653009
TspeGha	TderSSu	TstrTan	0.0779071	40.888	2.3e-16	889423	771502	659980
TspeGha	TderSSu	TstrZam	0.0786197	41.7308	2.3e-16	888637	772122	659563
TspeGha	TderSSu	TstrZim	0.0774196	40.7108	2.3e-16	889547	770843	660063
TspeZam	TspeTan	TderSSu	0.00287243	1.42593	0.153887	1.49501e+06	161405	160481
TspeTan	TderSSu	TstrBot	0.0807171	32.7654	2.3e-16	893740	779783	663301
TspeTan	TderSSu	TstrNA-	0.0794381	32.002	2.3e-16	897804	765833	653115
TspeTan	TderSSu	TstrNam	0.0805382	32.9812	2.3e-16	895077	779089	662950
TspeTan	TderSSu	TstrRSA	0.0798397	32.0959	2.3e-16	885207	770843	656856
TspeTan	TderSSu	TstrTan	0.0794682	32.3506	2.3e-16	892682	778550	663920
TspeTan	TderSSu	TstrZam	0.080275	32.6353	2.3e-16	891964	779240	663429
TspeTan	TderSSu	TstrZim	0.0790307	32.0486	2.3e-16	892851	777934	663979
TspeZam	TderSSu	TstrBot	0.0798157	35.5156	2.3e-16	879040	768874	655210
TspeZam	TderSSu	TstrNA-	0.0786101	34.4557	2.3e-16	883112	755160	645087
TspeZam	TderSSu	TstrNam	0.0796176	35.695	2.3e-16	880364	768192	654890
TspeZam	TderSSu	TstrRSA	0.0789836	34.6229	2.3e-16	870784	760172	648880
TspeZam	TderSSu	TstrTan	0.0786512	34.9999	2.3e-16	878051	767725	655766
TspeZam	TderSSu	TstrZam	0.0794004	35.4776	2.3e-16	877334	768375	655332
TspeZam	TderSSu	TstrZim	0.07824	34.8717	2.3e-16	878233	767129	655799
TstrNA-	TstrBot	TderSSu	0.146492	38.9934	2.3e-16	1.34836e+06	68269	50823
TstrNam	TstrBot	TderSSu	0.019727	13.95	2.3e-16	1.37052e+06	52487.7	50456.9
TstrBot	TstrRSA	TderSSu	0.00302398	1.58978	0.111883	1.35959e+06	50070.9	49769
TstrTan	TstrBot	TderSSu	0.00172828	1.03053	0.302761	1.37187e+06	50389.9	50216
TstrBot	TstrZam	TderSSu	0.0122813	7.80589	5.90825e-15	1.37143e+06	50724.7	49493.9
TstrZim	TstrBot	TderSSu	0.0093587	8.92109	2.3e-16	1.37035e+06	51714.7	50755.7
TstrNA-	TstrNam	TderSSu	0.122194	36.1585	2.3e-16	1.34417e+06	70984.8	55526
TstrNA-	TstrRSA	TderSSu	0.142087	40.4523	2.3e-16	1.33352e+06	70443.5	52915.7
TstrNA-	TstrTan	TderSSu	0.141349	37.5469	2.3e-16	1.34652e+06	69730.3	52458.9
TstrNA-	TstrZam	TderSSu	0.153051	43.5374	2.3e-16	1.3459e+06	70340.4	51667
TstrNA-	TstrZim	TderSSu	0.133114	39.0264	2.3e-16	1.34495e+06	70286.5	53772.5
TstrNam	TstrRSA	TderSSu	0.0226278	11.3626	2.3e-16	1.35821e+06	51990.6	49689.8
TstrNam	TstrTan	TderSSu	0.0171813	11.4384	2.3e-16	1.36769e+06	54967.2	53110.3
TstrNam	TstrZam	TderSSu	0.0301986	19.4218	2.3e-16	1.36705e+06	55634.1	52372.5
TstrNam	TstrZim	TderSSu	0.00976327	7.1314	9.93513e-13	1.36624e+06	55425.3	54353.5
TstrTan	TstrRSA	TderSSu	0.00433265	1.94207	0.0521289	1.35673e+06	52729.5	52274.6
TstrRSA	TstrZam	TderSSu	0.00876287	3.7324	0.000189664	1.35614e+06	52860.3	51941.9
TstrZim	TstrRSA	TderSSu	0.0115045	5.94069	2.8383e-09	1.35535e+06	53840.8	52616.1
TstrTan	TstrZam	TderSSu	0.0138043	9.11721	2.3e-16	1.37049e+06	51552.8	50148.8
TstrZim	TstrTan	TderSSu	0.00750855	5.52691	3.25922e-08	1.36905e+06	52674	51888.8
TstrZim	TstrZam	TderSSu	0.0208972	19.4517	2.3e-16	1.36826e+06	53481.3	51291.8
TimbAby	TimbEth	TderUga	0.0282013	10.0499	2.3e-16	1.35251e+06	40994.5	38745.7
TimbKen	TimbAby	TderUga	0.00857147	4.76224	1.9146e-06	1.3556e+06	37684	37043.5
TimbSom	TimbAby	TderUga	0.018181	6.51113	7.45874e-11	1.35595e+06	39125.2	37728
TimbTan	TimbAby	TderUga	0.0181234	8.73736	2.3e-16	1.35573e+06	38090.5	36734.5
TimbUga	TimbAby	TderUga	0.0415613	13.383	2.3e-16	1.35799e+06	37984	34952.7
TderUga	ToryBot	TimbAby	0.0522386	29.5836	2.3e-16	2.43932e+06	275163	247842
TderUga	ToryEth	TimbAby	0.0537044	31.3546	2.3e-16	2.44097e+06	274916	246893
TderUga	ToryKen	TimbAby	0.0536119	28.9916	2.3e-16	2.43282e+06	274041	246153
TderUga	ToryNam	TimbAby	0.0539725	32.2179	2.3e-16	2.44108e+06	275160	246978
TderUga	ToryRSA	TimbAby	0.0512397	29.2677	2.3e-16	2.27262e+06	255466	230562
TderUga	ToryTan	TimbAby	0.0529193	30.0744	2.3e-16	2.44012e+06	274922	247287
TderUga	ToryZam	TimbAby	0.0530684	29.4005	2.3e-16	2.44127e+06	274841	247140
TderUga	ToryZim	TimbAby	0.0505016	30.2992	2.3e-16	2.43613e+06	275722	249212
TderUga	TscrGha	TimbAby	0.0137817	9.2352	2.3e-16	1.26906e+06	576573	560897
TderUga	TspeBot	TimbAby	0.014368	8.49857	2.3e-16	1.59524e+06	530092	515075
TderUga	TspeCam	TimbAby	0.0115853	7.44555	9.65418e-14	1.59819e+06	530560	518407
TderUga	TspeCon	TimbAby	0.0128141	8.70746	2.3e-16	1.59758e+06	528752	515373
TderUga	TspeDRC	TimbAby	0.0114262	7.75899	8.56054e-15	1.59875e+06	530352	518369
TderUga	TspeGha	TimbAby	0.014661	10.5742	2.3e-16	1.59014e+06	526903	511677
TderUga	TspeTan	TimbAby	0.014022	8.2381	2.3e-16	1.59581e+06	531043	516357
TderUga	TspeZam	TimbAby	0.0136769	8.7255	2.3e-16	1.57136e+06	523259	509139
TderUga	TstrBot	TimbAby	0.0185164	9.59986	2.3e-16	1.48553e+06	539211	519606
TderUga	TstrNA-	TimbAby	0.0101088	4.89377	9.89207e-07	1.45905e+06	533093	522423
TderUga	TstrNam	TimbAby	0.0177795	9.0564	2.3e-16	1.48438e+06	539238	520398
TderUga	TstrRSA	TimbAby	0.0199341	10.0856	2.3e-16	1.4689e+06	534332	513445
TderUga	TstrTan	TimbAby	0.0208996	10.8216	2.3e-16	1.48402e+06	540323	518200
TderUga	TstrZam	TimbAby	0.0208618	10.8958	2.3e-16	1.48499e+06	539857	517793
TderUga	TstrZim	TimbAby	0.0211922	11.1616	2.3e-16	1.48317e+06	540576	518140
TimbKen	TimbEth	TderUga	0.0383329	15.3371	2.3e-16	1.35473e+06	39128.1	36239
TimbSom	TimbEth	TderUga	0.0468247	14.3201	2.3e-16	1.35482e+06	40743.5	37098.5
TimbTan	TimbEth	TderUga	0.0478038	18.3223	2.3e-16	1.35494e+06	39490.4	35887
TimbUga	TimbEth	TderUga	0.0784738	17.6574	2.3e-16	1.36042e+06	36235.8	30962.5
TderUga	ToryBot	TimbEth	0.0539886	30.3564	2.3e-16	2.43635e+06	275631	247393
TderUga	ToryEth	TimbEth	0.0555484	31.9464	2.3e-16	2.43797e+06	275406	246420
TderUga	ToryKen	TimbEth	0.0553186	29.6503	2.3e-16	2.42986e+06	274490	245714
TderUga	ToryNam	TimbEth	0.0557487	32.9117	2.3e-16	2.43811e+06	275628	246519
TderUga	ToryRSA	TimbEth	0.0530966	29.7912	2.3e-16	2.2698e+06	255935	230127
TderUga	ToryTan	TimbEth	0.0546169	30.7339	2.3e-16	2.43716e+06	275370	246848
TderUga	ToryZam	TimbEth	0.0547348	30.0965	2.3e-16	2.43832e+06	275280	246709
TderUga	ToryZim	TimbEth	0.0522958	31.1073	2.3e-16	2.43315e+06	276209	248756
TderUga	TscrGha	TimbEth	0.0152159	10.264	2.3e-16	1.26587e+06	577193	559891
TderUga	TspeBot	TimbEth	0.0183627	10.6761	2.3e-16	1.59072e+06	532124	512934
TderUga	TspeCam	TimbEth	0.015425	9.81055	2.3e-16	1.59372e+06	532501	516323
TderUga	TspeCon	TimbEth	0.0167026	11.3821	2.3e-16	1.59312e+06	530724	513286
TderUga	TspeDRC	TimbEth	0.0152913	10.2971	2.3e-16	1.59427e+06	532319	516285
TderUga	TspeGha	TimbEth	0.0185433	13.4957	2.3e-16	1.58569e+06	528849	509593
TderUga	TspeTan	TimbEth	0.0180938	10.4359	2.3e-16	1.59125e+06	533134	514184
TderUga	TspeZam	TimbEth	0.0175734	10.9425	2.3e-16	1.56691e+06	525180	507041
TderUga	TstrBot	TimbEth	0.0237159	12.2816	2.3e-16	1.48059e+06	542120	517002
TderUga	TstrNA-	TimbEth	0.015229	7.35833	1.8622e-13	1.45418e+06	535936	519857
TderUga	TstrNam	TimbEth	0.0228959	11.6273	2.3e-16	1.47945e+06	542081	517814
TderUga	TstrRSA	TimbEth	0.0250579	12.5767	2.3e-16	1.46403e+06	537157	510895
TderUga	TstrTan	TimbEth	0.026066	13.4948	2.3e-16	1.47908e+06	543202	515603
TderUga	TstrZam	TimbEth	0.0260374	13.5805	2.3e-16	1.48004e+06	542739	515194
TderUga	TstrZim	TimbEth	0.0263607	13.8634	2.3e-16	1.47822e+06	543457	515541
TimbSom	TimbKen	TderUga	0.010478	5.34058	9.26488e-08	1.35828e+06	36482	35725.4
TimbTan	TimbKen	TderUga	0.0108156	7.312	2.63188e-13	1.36037e+06	33417.3	32702.2
TimbUga	TimbKen	TderUga	0.0348853	12.0375	2.3e-16	1.3601e+06	35453.8	33063.6
TderUga	ToryBot	TimbKen	0.0536044	29.7557	2.3e-16	2.43959e+06	275451	247422
TderUga	ToryEth	TimbKen	0.0550739	31.3654	2.3e-16	2.44124e+06	275206	246475
TderUga	ToryKen	TimbKen	0.0548926	28.8874	2.3e-16	2.43311e+06	274312	245764
TderUga	ToryNam	TimbKen	0.055324	32.1933	2.3e-16	2.44136e+06	275443	246563
TderUga	ToryRSA	TimbKen	0.0527098	29.4026	2.3e-16	2.27286e+06	255758	230146
TderUga	ToryTan	TimbKen	0.0541872	30.074	2.3e-16	2.44041e+06	275178	246889
TderUga	ToryZam	TimbKen	0.0542994	29.4976	2.3e-16	2.44157e+06	275087	246751
TderUga	ToryZim	TimbKen	0.0518967	30.4116	2.3e-16	2.43639e+06	276021	248785
TderUga	TscrGha	TimbKen	0.0162655	10.7757	2.3e-16	1.26783e+06	577569	559081
TderUga	TspeBot	TimbKen	0.0179515	10.5661	2.3e-16	1.5937e+06	531625	512875
TderUga	TspeCam	TimbKen	0.0150681	9.67138	2.3e-16	1.59668e+06	532032	516237
TderUga	TspeCon	TimbKen	0.0163238	11.1513	2.3e-16	1.59607e+06	530241	513208
TderUga	TspeDRC	TimbKen	0.0149188	10.1514	2.3e-16	1.59722e+06	531826	516191
TderUga	TspeGha	TimbKen	0.0182241	13.1488	2.3e-16	1.5886e+06	528379	509466
TderUga	TspeTan	TimbKen	0.0176554	10.3057	2.3e-16	1.59424e+06	532606	514126
TderUga	TspeZam	TimbKen	0.0171946	10.8161	2.3e-16	1.56983e+06	524695	506956
TderUga	TstrBot	TimbKen	0.0222653	11.61	2.3e-16	1.48395e+06	540923	517360
TderUga	TstrNA-	TimbKen	0.013821	6.70529	2.01009e-11	1.4575e+06	534778	520197
TderUga	TstrNam	TimbKen	0.0214494	10.9736	2.3e-16	1.48281e+06	540893	518177
TderUga	TstrRSA	TimbKen	0.0236086	11.9408	2.3e-16	1.46735e+06	535970	511247
TderUga	TstrTan	TimbKen	0.0246106	12.8268	2.3e-16	1.48245e+06	542001	515964
TderUga	TstrZam	TimbKen	0.0245938	12.917	2.3e-16	1.48341e+06	541552	515554
TderUga	TstrZim	TimbKen	0.0249348	13.2171	2.3e-16	1.48158e+06	542276	515891
TimbSom	TimbTan	TderUga	0.000572062	0.247544	0.804487	1.35836e+06	36266.3	36224.8
TimbUga	TimbSom	TderUga	0.0230525	10.4733	2.3e-16	1.3603e+06	36253.7	34619.9
TderUga	ToryBot	TimbSom	0.0529131	29.4898	2.3e-16	2.44069e+06	275452	247767
TderUga	ToryEth	TimbSom	0.054414	31.0693	2.3e-16	2.44233e+06	275213	246808
TderUga	ToryKen	TimbSom	0.0542667	28.6244	2.3e-16	2.43419e+06	274329	246088
TderUga	ToryNam	TimbSom	0.0546583	31.8083	2.3e-16	2.44245e+06	275453	246902
TderUga	ToryRSA	TimbSom	0.0520548	29.2424	2.3e-16	2.27389e+06	255776	230465
TderUga	ToryTan	TimbSom	0.0535672	29.84	2.3e-16	2.4415e+06	275204	247219
TderUga	ToryZam	TimbSom	0.0536924	29.086	2.3e-16	2.44266e+06	275117	247079
TderUga	ToryZim	TimbSom	0.0511954	30.0308	2.3e-16	2.4375e+06	276024	249138
TderUga	TscrGha	TimbSom	0.0148465	9.94802	2.3e-16	1.26987e+06	577296	560405
TderUga	TspeBot	TimbSom	0.0157699	9.28932	2.3e-16	1.59609e+06	531000	514512
TderUga	TspeCam	TimbSom	0.0129862	8.39498	2.3e-16	1.59903e+06	531457	517831
TderUga	TspeCon	TimbSom	0.0142104	9.77013	2.3e-16	1.59843e+06	529643	514801
TderUga	TspeDRC	TimbSom	0.0128224	8.76017	2.3e-16	1.59958e+06	531243	517792
TderUga	TspeGha	TimbSom	0.0160514	11.6933	2.3e-16	1.59097e+06	527769	511094
TderUga	TspeTan	TimbSom	0.0154334	9.03107	2.3e-16	1.59665e+06	531955	515784
TderUga	TspeZam	TimbSom	0.0150411	9.52172	2.3e-16	1.5722e+06	524094	508562
TderUga	TstrBot	TimbSom	0.0195538	10.1369	2.3e-16	1.48657e+06	539937	519226
TderUga	TstrNA-	TimbSom	0.0111431	5.38065	7.42191e-08	1.46008e+06	533810	522045
TderUga	TstrNam	TimbSom	0.0187813	9.55823	2.3e-16	1.48542e+06	539935	520027
TderUga	TstrRSA	TimbSom	0.0209561	10.5429	2.3e-16	1.46994e+06	535040	513075
TderUga	TstrTan	TimbSom	0.0219169	11.3399	2.3e-16	1.48506e+06	541030	517823
TderUga	TstrZam	TimbSom	0.021895	11.4492	2.3e-16	1.48602e+06	540574	517410
TderUga	TstrZim	TimbSom	0.0222219	11.6952	2.3e-16	1.4842e+06	541292	517757
TimbUga	TimbTan	TderUga	0.0244632	7.15934	8.10679e-13	1.36036e+06	35084.4	33408.8
TderUga	ToryBot	TimbTan	0.0535842	30.2015	2.3e-16	2.44028e+06	275412	247398
TderUga	ToryEth	TimbTan	0.0550512	31.8029	2.3e-16	2.44193e+06	275169	246453
TderUga	ToryKen	TimbTan	0.0548838	29.3618	2.3e-16	2.4338e+06	274278	245737
TderUga	ToryNam	TimbTan	0.0553265	32.7982	2.3e-16	2.44204e+06	275411	246534
TderUga	ToryRSA	TimbTan	0.0526856	29.9578	2.3e-16	2.2735e+06	255728	230131
TderUga	ToryTan	TimbTan	0.05417	30.6072	2.3e-16	2.4411e+06	275142	246865
TderUga	ToryZam	TimbTan	0.0543046	29.9005	2.3e-16	2.44226e+06	275054	246719
TderUga	ToryZim	TimbTan	0.0518953	30.9723	2.3e-16	2.43708e+06	275990	248758
TderUga	TscrGha	TimbTan	0.016258	10.7844	2.3e-16	1.26843e+06	577505	559027
TderUga	TspeBot	TimbTan	0.017755	10.4706	2.3e-16	1.59444e+06	531445	512903
TderUga	TspeCam	TimbTan	0.0148868	9.59343	2.3e-16	1.59741e+06	531860	516257
TderUga	TspeCon	TimbTan	0.0160838	11.059	2.3e-16	1.59683e+06	530026	513246
TderUga	TspeDRC	TimbTan	0.0147396	10.0499	2.3e-16	1.59796e+06	531663	516218
TderUga	TspeGha	TimbTan	0.0180491	13.1819	2.3e-16	1.58934e+06	528218	509488
TderUga	TspeTan	TimbTan	0.0174524	10.1574	2.3e-16	1.59498e+06	532420	514155
TderUga	TspeZam	TimbTan	0.0170372	10.6945	2.3e-16	1.57055e+06	524527	506954
TderUga	TstrBot	TimbTan	0.022203	11.4944	2.3e-16	1.48466e+06	540850	517355
TderUga	TstrNA-	TimbTan	0.0137614	6.62671	3.4324e-11	1.45818e+06	534703	520186
TderUga	TstrNam	TimbTan	0.0213925	10.8704	2.3e-16	1.48352e+06	540822	518168
TderUga	TstrRSA	TimbTan	0.0235398	11.8395	2.3e-16	1.46807e+06	535903	511253
TderUga	TstrTan	TimbTan	0.0245647	12.7308	2.3e-16	1.48315e+06	541942	515955
TderUga	TstrZam	TimbTan	0.0245286	12.7974	2.3e-16	1.48412e+06	541482	515554
TderUga	TstrZim	TimbTan	0.0248802	13.094	2.3e-16	1.48229e+06	542212	515886
TderUga	ToryBot	TimbUga	0.0532017	29.5557	2.3e-16	2.44213e+06	275439	247612
TderUga	ToryEth	TimbUga	0.0546922	31.0755	2.3e-16	2.44378e+06	275204	246662
TderUga	ToryKen	TimbUga	0.0545067	28.5356	2.3e-16	2.43564e+06	274296	245939
TderUga	ToryNam	TimbUga	0.0549346	32.0042	2.3e-16	2.4439e+06	275436	246750
TderUga	ToryRSA	TimbUga	0.0522604	29.167	2.3e-16	2.27524e+06	255746	230342
TderUga	ToryTan	TimbUga	0.0538163	29.789	2.3e-16	2.44295e+06	275178	247073
TderUga	ToryZam	TimbUga	0.053976	29.2907	2.3e-16	2.4441e+06	275100	246924
TderUga	ToryZim	TimbUga	0.0514969	30.1339	2.3e-16	2.43894e+06	276013	248978
TderUga	TscrGha	TimbUga	0.0162521	10.7782	2.3e-16	1.27023e+06	577812	559331
TderUga	TspeBot	TimbUga	0.0168371	9.72314	2.3e-16	1.59684e+06	531246	513653
TderUga	TspeCam	TimbUga	0.0140318	8.7853	2.3e-16	1.59978e+06	531695	516980
TderUga	TspeCon	TimbUga	0.0152388	10.1701	2.3e-16	1.59921e+06	529893	513986
TderUga	TspeDRC	TimbUga	0.0138673	9.20527	2.3e-16	1.60034e+06	531484	516945
TderUga	TspeGha	TimbUga	0.0171087	12.1775	2.3e-16	1.59173e+06	528012	510249
TderUga	TspeTan	TimbUga	0.0164847	9.38039	2.3e-16	1.5974e+06	532187	514925
TderUga	TspeZam	TimbUga	0.0161303	10.0261	2.3e-16	1.57292e+06	524344	507697
TderUga	TstrBot	TimbUga	0.0204668	10.341	2.3e-16	1.48742e+06	540118	518453
TderUga	TstrNA-	TimbUga	0.01203	5.67875	1.35685e-08	1.46091e+06	533975	521280
TderUga	TstrNam	TimbUga	0.0197086	9.77218	2.3e-16	1.48626e+06	540125	519246
TderUga	TstrRSA	TimbUga	0.0218615	10.7408	2.3e-16	1.47077e+06	535210	512310
TderUga	TstrTan	TimbUga	0.0228431	11.5087	2.3e-16	1.48591e+06	541223	517049
TderUga	TstrZam	TimbUga	0.0228232	11.5993	2.3e-16	1.48687e+06	540769	516636
TderUga	TstrZim	TimbUga	0.0231536	11.872	2.3e-16	1.48505e+06	541486	516978
ToryBot	ToryEth	TderUga	0.00958659	4.9412	7.76435e-07	607113	137169	134564
ToryBot	ToryKen	TderUga	0.00828847	4.13622	3.53078e-05	604838	137065	134811
ToryBot	ToryNam	TderUga	0.0104821	10.3295	2.3e-16	615919	126691	124062
ToryBot	ToryRSA	TderUga	0.00245209	1.19808	0.230886	574468	117060	116487
ToryBot	ToryTan	TderUga	0.00498653	3.51016	0.000447835	607380	136692	135336
ToryBot	ToryZam	TderUga	0.0102972	5.61038	2.01879e-08	612853	130344	127687
ToryZim	ToryBot	TderUga	0.0168728	9.90654	2.3e-16	611271	137437	132876
ToryBot	TderUga	TscrGha	0.00354452	1.74598	0.0808145	1.65439e+06	313572	311357
ToryBot	TderUga	TspeBot	0.00685911	3.4018	0.000669445	1.46607e+06	355970	351120
ToryBot	TderUga	TspeCam	0.00698513	3.34064	0.000835855	1.46834e+06	356614	351666
ToryBot	TderUga	TspeCon	0.00771204	3.71316	0.000204685	1.46296e+06	356389	350934
ToryBot	TderUga	TspeDRC	0.00746492	3.67607	0.000236855	1.46797e+06	356839	351551
ToryBot	TderUga	TspeGha	0.0068296	3.3218	0.000894377	1.45723e+06	354615	349804
ToryBot	TderUga	TspeTan	0.00641074	3.05973	0.00221537	1.46799e+06	355938	351403
ToryBot	TderUga	TspeZam	0.00545741	2.49607	0.0125577	1.45159e+06	350416	346613
TderUga	ToryBot	TstrBot	0.0597341	28.3215	2.3e-16	1.55043e+06	366134	324858
TderUga	ToryBot	TstrNA-	0.0618183	28.7949	2.3e-16	1.55346e+06	360800	318789
TderUga	ToryBot	TstrNam	0.0595857	27.8855	2.3e-16	1.55216e+06	365768	324630
TderUga	ToryBot	TstrRSA	0.0592038	27.4602	2.3e-16	1.53886e+06	361773	321331
TderUga	ToryBot	TstrTan	0.059999	27.9507	2.3e-16	1.55029e+06	366051	324612
TderUga	ToryBot	TstrZam	0.0605209	28.6024	2.3e-16	1.54869e+06	366197	324401
TderUga	ToryBot	TstrZim	0.0600189	28.4927	2.3e-16	1.5509e+06	365854	324424
ToryKen	ToryEth	TderUga	0.00126608	0.705837	0.480289	611991	124082	123768
ToryEth	ToryNam	TderUga	8.83368e-05	0.0483446	0.961442	607156	134866	134843
ToryRSA	ToryEth	TderUga	0.00804587	3.52939	0.000416519	565729	127256	125225
ToryTan	ToryEth	TderUga	0.00485582	3.66643	0.000245959	611211	129181	127933
ToryEth	ToryZam	TderUga	0.000197797	0.0885995	0.9294	607991	133189	133137
ToryZim	ToryEth	TderUga	0.0257848	14.1536	2.3e-16	606746	142535	135370
ToryEth	TderUga	TscrGha	0.000868698	0.441075	0.659158	1.65509e+06	311876	311335
ToryEth	TderUga	TspeBot	0.00431447	2.13137	0.0330589	1.46665e+06	353966	350925
ToryEth	TderUga	TspeCam	0.00462681	2.19618	0.0280788	1.46905e+06	354724	351456
ToryEth	TderUga	TspeCon	0.0053221	2.52535	0.0115584	1.46363e+06	354471	350718
ToryEth	TderUga	TspeDRC	0.00515247	2.49561	0.012574	1.46869e+06	354956	351317
ToryEth	TderUga	TspeGha	0.00454143	2.22175	0.0263004	1.45796e+06	352782	349593
ToryEth	TderUga	TspeTan	0.00400565	1.85112	0.0641529	1.46867e+06	354020	351195
ToryEth	TderUga	TspeZam	0.00295528	1.34127	0.179832	1.45225e+06	348526	346472
TderUga	ToryEth	TstrBot	0.0606591	27.7415	2.3e-16	1.55192e+06	365550	323738
TderUga	ToryEth	TstrNA-	0.0627961	28.2764	2.3e-16	1.55491e+06	360245	317675
TderUga	ToryEth	TstrNam	0.0605858	27.2507	2.3e-16	1.55362e+06	365210	323485
TderUga	ToryEth	TstrRSA	0.0600718	26.892	2.3e-16	1.54034e+06	361185	320250
TderUga	ToryEth	TstrTan	0.0609642	27.42	2.3e-16	1.55177e+06	365485	323482
TderUga	ToryEth	TstrZam	0.0614843	28.2964	2.3e-16	1.55017e+06	365626	323270
TderUga	ToryEth	TstrZim	0.0610269	28.0127	2.3e-16	1.55236e+06	365304	323282
ToryKen	ToryNam	TderUga	0.00133783	0.622546	0.533583	604914	135052	134691
ToryRSA	ToryKen	TderUga	0.00648781	2.54453	0.0109426	563691	127164	125525
ToryTan	ToryKen	TderUga	0.00358394	2.33667	0.0194563	609546	128236	127320
ToryKen	ToryZam	TderUga	0.00140291	0.628732	0.529524	606001	133091	132718
ToryZim	ToryKen	TderUga	0.024574	11.9183	2.3e-16	604907	141725	134926
ToryKen	TderUga	TscrGha	0.00186098	0.93503	0.349773	1.64985e+06	311286	310129
ToryKen	TderUga	TspeBot	0.0051323	2.59321	0.00950839	1.46181e+06	353160	349553
ToryKen	TderUga	TspeCam	0.00532588	2.67088	0.00756533	1.46414e+06	353858	350108
ToryKen	TderUga	TspeCon	0.00608438	3.13091	0.00174263	1.45873e+06	353607	349330
ToryKen	TderUga	TspeDRC	0.00571657	2.93179	0.00337014	1.46374e+06	354053	350028
ToryKen	TderUga	TspeGha	0.00509675	2.60249	0.00925502	1.45303e+06	351891	348322
ToryKen	TderUga	TspeTan	0.00456817	2.25855	0.0239115	1.46369e+06	353096	349884
ToryKen	TderUga	TspeZam	0.00367038	1.7509	0.0799624	1.4474e+06	347622	345079
TderUga	ToryKen	TstrBot	0.0605191	27.0555	2.3e-16	1.54665e+06	364475	322877
TderUga	ToryKen	TstrNA-	0.0626107	27.4859	2.3e-16	1.54963e+06	359157	316833
TderUga	ToryKen	TstrNam	0.0604574	26.598	2.3e-16	1.54833e+06	364125	322607
TderUga	ToryKen	TstrRSA	0.0600685	26.2973	2.3e-16	1.53507e+06	360186	319366
TderUga	ToryKen	TstrTan	0.06081	26.7904	2.3e-16	1.54649e+06	364391	322614
TderUga	ToryKen	TstrZam	0.0613673	27.4852	2.3e-16	1.54488e+06	364547	322392
TderUga	ToryKen	TstrZim	0.0608712	27.2601	2.3e-16	1.54708e+06	364211	322415
