P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
ToryZim2	ToryZam1	TimbSom	0.0108482	5.87186	4.30943e-09	2.73266e+06	88468.9	86570
TscrGha	ToryZam1	TimbSom	0.00838921	4.50395	6.6702e-06	1.24419e+06	560111	550791
TspeBot	ToryZam1	TimbSom	0.0116852	6.01946	1.75e-09	1.56685e+06	513719	501852
TspeCam	ToryZam1	TimbSom	0.0145065	8.01986	1.05862e-15	1.56964e+06	517105	502317
TspeCon	ToryZam1	TimbSom	0.0133241	7.77046	7.82024e-15	1.56878e+06	514328	500802
TspeDRC	ToryZam1	TimbSom	0.0146928	8.40448	2.3e-16	1.56993e+06	517078	502103
TspeGha	ToryZam1	TimbSom	0.0114817	6.84475	7.66103e-12	1.56195e+06	510323	498738
TspeTan	ToryZam1	TimbSom	0.0120456	6.23526	4.51024e-10	1.56762e+06	514943	502685
TspeZam	ToryZam1	TimbSom	0.0123856	6.50338	7.85371e-11	1.54416e+06	507548	495129
TstrBot	ToryZam1	TimbSom	0.00747845	3.39701	0.000681264	1.50133e+06	516837	509164
TstrNA-	ToryZam1	TimbSom	0.0160738	6.93196	4.15062e-12	1.47526e+06	519249	502820
TstrNam	ToryZam1	TimbSom	0.00826172	3.70286	0.000213183	1.50011e+06	517628	509146
TstrRSA	ToryZam1	TimbSom	0.00588597	2.62159	0.00875207	1.48439e+06	510783	504805
TstrTan	ToryZam1	TimbSom	0.00503977	2.32519	0.0200618	1.50001e+06	515392	510223
TstrZam	ToryZam1	TimbSom	0.00462045	2.10557	0.0352421	1.499e+06	514877	510141
TstrZam1	ToryZam1	TimbSom	0.00649474	3.01703	0.00255262	1.49214e+06	510771	504179
TstrZim	ToryZam1	TimbSom	0.00472507	2.19531	0.0281415	1.49911e+06	515311	510464
ToryZim1	ToryZam2	TimbSom	0.00292331	1.93159	0.0534097	2.737e+06	86861	86354.7
ToryZim2	ToryZam2	TimbSom	0.00800029	4.32986	1.49204e-05	2.73287e+06	88200.6	86800.5
TscrGha	ToryZam2	TimbSom	0.00793	4.28529	1.825e-05	1.24446e+06	559822	551013
TspeBot	ToryZam2	TimbSom	0.011205	5.90204	3.59039e-09	1.56706e+06	513731	502346
TspeCam	ToryZam2	TimbSom	0.0140209	7.97606	1.51073e-15	1.56978e+06	517057	502758
TspeCon	ToryZam2	TimbSom	0.0128335	7.70839	1.27414e-14	1.56892e+06	514294	501261
TspeDRC	ToryZam2	TimbSom	0.0142065	8.35332	2.3e-16	1.57002e+06	517070	502584
TspeGha	ToryZam2	TimbSom	0.0109805	6.73171	1.67677e-11	1.56206e+06	510350	499264
TspeTan	ToryZam2	TimbSom	0.0115583	6.15352	7.5784e-10	1.56762e+06	514949	503181
TspeZam	ToryZam2	TimbSom	0.0118641	6.40317	1.52181e-10	1.54423e+06	507613	495709
TstrBot	ToryZam2	TimbSom	0.00699594	3.24359	0.00118034	1.5016e+06	516635	509456
TstrNA-	ToryZam2	TimbSom	0.015582	6.8671	6.55215e-12	1.47553e+06	519036	503109
TstrNam	ToryZam2	TimbSom	0.00778003	3.56294	0.000366729	1.50035e+06	517432	509443
TstrRSA	ToryZam2	TimbSom	0.00541453	2.46624	0.0136538	1.48469e+06	510570	505071
TstrTan	ToryZam2	TimbSom	0.00455931	2.14799	0.0317143	1.50024e+06	515199	510523
TstrZam	ToryZam2	TimbSom	0.0041413	1.92744	0.0539251	1.49924e+06	514671	510426
TstrZam1	ToryZam2	TimbSom	0.00598637	2.83572	0.00457224	1.49246e+06	510555	504478
TstrZim	ToryZam2	TimbSom	0.00424268	2.01248	0.0441689	1.49934e+06	515113	510760
ToryZim2	ToryZim1	TimbSom	0.00533532	7.37512	1.64197e-13	2.73783e+06	84197.3	83303.6
TscrGha	ToryZim1	TimbSom	0.00756967	4.19384	2.74271e-05	1.24318e+06	560021	551606
TspeBot	ToryZim1	TimbSom	0.0107034	5.69565	1.22904e-08	1.56527e+06	513765	502884
TspeCam	ToryZim1	TimbSom	0.0135195	7.84168	4.44566e-15	1.56805e+06	517111	503315
TspeCon	ToryZim1	TimbSom	0.0123339	7.58305	3.37533e-14	1.56727e+06	514274	501743
TspeDRC	ToryZim1	TimbSom	0.0137042	8.25074	2.3e-16	1.56828e+06	517124	503142
TspeGha	ToryZim1	TimbSom	0.0104798	6.53478	6.37025e-11	1.56034e+06	510395	499808
TspeTan	ToryZim1	TimbSom	0.0110582	5.92658	3.09314e-09	1.56594e+06	514990	503725
TspeZam	ToryZim1	TimbSom	0.0113829	6.17452	6.63658e-10	1.54255e+06	507652	496225
TstrBot	ToryZim1	TimbSom	0.00650523	3.05261	0.00226864	1.50066e+06	516276	509602
TstrNA-	ToryZim1	TimbSom	0.0151273	6.72059	1.8099e-11	1.4746e+06	518716	503256
TstrNam	ToryZim1	TimbSom	0.00728908	3.38185	0.000720007	1.49941e+06	517099	509615
TstrRSA	ToryZim1	TimbSom	0.00491981	2.2574	0.0239834	1.48366e+06	510278	505281
TstrTan	ToryZim1	TimbSom	0.00406599	1.93713	0.05273	1.49927e+06	514867	510697
TstrZam	ToryZim1	TimbSom	0.00365018	1.71775	0.0858426	1.49826e+06	514361	510619
TstrZam1	ToryZim1	TimbSom	0.00551085	2.64291	0.00821963	1.49141e+06	510242	504649
TstrZim	ToryZim1	TimbSom	0.00375173	1.80242	0.0714792	1.49841e+06	514772	510924
TscrGha	ToryZim2	TimbSom	0.00682005	3.77885	0.000157555	1.24223e+06	559781	552197
TspeBot	ToryZim2	TimbSom	0.00982083	5.30547	1.12384e-07	1.56404e+06	513454	503467
TspeCam	ToryZim2	TimbSom	0.0126398	7.4804	7.40949e-14	1.56678e+06	516821	503919
TspeCon	ToryZim2	TimbSom	0.0114477	7.1063	1.19195e-12	1.566e+06	513979	502345
TspeDRC	ToryZim2	TimbSom	0.0128245	7.83904	4.54021e-15	1.56701e+06	516834	503746
TspeGha	ToryZim2	TimbSom	0.00960516	6.01019	1.85302e-09	1.55912e+06	510083	500377
TspeTan	ToryZim2	TimbSom	0.0101787	5.54614	2.9204e-08	1.56471e+06	514659	504287
TspeZam	ToryZim2	TimbSom	0.01049	5.80257	6.53065e-09	1.54128e+06	507335	496802
TstrBot	ToryZim2	TimbSom	0.0056352	2.65772	0.0078672	1.50038e+06	515729	509949
TstrNA-	ToryZim2	TimbSom	0.0142721	6.3753	1.826e-10	1.47431e+06	518198	503615
TstrNam	ToryZim2	TimbSom	0.00641992	2.99361	0.00275694	1.49912e+06	516551	509961
TstrRSA	ToryZim2	TimbSom	0.00405212	1.87222	0.0611767	1.48336e+06	509740	505626
TstrTan	ToryZim2	TimbSom	0.0031952	1.52855	0.126377	1.49898e+06	514323	511047
TstrZam	ToryZim2	TimbSom	0.00277691	1.31232	0.189413	1.49798e+06	513816	510970
TstrZam1	ToryZim2	TimbSom	0.00462778	2.22744	0.0259177	1.4911e+06	509722	505026
TstrZim	ToryZim2	TimbSom	0.00288098	1.3903	0.164438	1.49812e+06	514231	511276
TspeBot	TscrGha	TimbSom	0.00149364	1.02714	0.304354	1.43075e+06	507063	505551
TspeCam	TscrGha	TimbSom	0.00413775	3.03474	0.00240741	1.43433e+06	510016	505813
TspeCon	TscrGha	TimbSom	0.00301907	2.57661	0.00997737	1.4348e+06	506720	503670
TspeDRC	TscrGha	TimbSom	0.00421958	3.23791	0.0012041	1.43486e+06	509775	505491
TspeGha	TscrGha	TimbSom	0.00122373	1.11995	0.262736	1.42759e+06	503564	502333
TspeTan	TscrGha	TimbSom	0.00167848	1.0356	0.300387	1.432e+06	507912	506210
TspeZam	TscrGha	TimbSom	0.00216849	1.46257	0.143584	1.40983e+06	501349	499180
TscrGha	TstrBot	TimbSom	0.00279251	2.00228	0.0452543	1.16223e+06	553758	550674
TstrNA-	TscrGha	TimbSom	0.00455901	3.09292	0.00198197	1.14124e+06	552946	547927
TscrGha	TstrNam	TimbSom	0.00209395	1.48843	0.136637	1.16126e+06	553855	551541
TscrGha	TstrRSA	TimbSom	0.00388114	2.77761	0.00547596	1.14981e+06	548610	544368
TscrGha	TstrTan	TimbSom	0.00495414	3.60241	0.000315286	1.16104e+06	554752	549283
TscrGha	TstrZam	TimbSom	0.00524406	3.8319	0.000127156	1.16023e+06	554731	548943
TscrGha	TstrZam1	TimbSom	0.00358337	2.62611	0.00863677	1.15278e+06	549706	545780
TscrGha	TstrZim	TimbSom	0.00517633	3.7173	0.00020136	1.16039e+06	555037	549320
TspeCam	TspeBot	TimbSom	0.0125616	6.44572	1.1505e-10	2.54775e+06	119187	116230
TspeCon	TspeBot	TimbSom	0.00712338	2.22721	0.0259329	2.54621e+06	116121	114479
TspeDRC	TspeBot	TimbSom	0.0133775	5.97025	2.36891e-09	2.54868e+06	118806	115670
TspeBot	TspeGha	TimbSom	0.00164698	0.591935	0.553894	2.53034e+06	117357	116971
TspeTan	TspeBot	TimbSom	0.00176725	0.893656	0.371506	2.54057e+06	119915	119491
TspeZam	TspeBot	TimbSom	0.0013419	0.508437	0.611147	2.53656e+06	102285	102011
TspeBot	TstrBot	TimbSom	0.00398674	3.30401	0.000953126	1.36417e+06	529183	524980
TstrNA-	TspeBot	TimbSom	0.00435025	3.29224	0.000993918	1.341e+06	527421	522852
TspeBot	TstrNam	TimbSom	0.00321432	2.65596	0.00790821	1.36324e+06	529202	525810
TspeBot	TstrRSA	TimbSom	0.00561408	4.66033	3.15701e-06	1.35e+06	524547	518690
TspeBot	TstrTan	TimbSom	0.00636642	5.32492	1.00997e-07	1.36383e+06	529908	523203
TspeBot	TstrZam	TimbSom	0.00677454	5.81269	6.14768e-09	1.36312e+06	529844	522713
TspeBot	TstrZam1	TimbSom	0.00498231	4.22997	2.33723e-05	1.35401e+06	525151	519944
TspeBot	TstrZim	TimbSom	0.00667088	5.66317	1.48605e-08	1.36358e+06	530032	523007
TspeCam	TspeCon	TimbSom	0.00609712	2.6753	0.0074663	2.5727e+06	107133	105834
TspeDRC	TspeCam	TimbSom	0.000809717	0.786736	0.431437	2.56115e+06	115023	114837
TspeCam	TspeGha	TimbSom	0.0146625	5.79344	6.89584e-09	2.54989e+06	113355	110079
TspeCam	TspeTan	TimbSom	0.0103984	6.14077	8.21244e-10	2.54334e+06	122939	120408
TspeCam	TspeZam	TimbSom	0.0117967	5.67176	1.41342e-08	2.51775e+06	116685	113964
TspeCam	TstrBot	TimbSom	0.00672475	5.62878	1.81487e-08	1.3652e+06	533101	525979
TstrNA-	TspeCam	TimbSom	0.00158255	1.18902	0.234433	1.34199e+06	528444	526774
TspeCam	TstrNam	TimbSom	0.00595519	4.99182	5.98142e-07	1.36432e+06	533099	526787
TspeCam	TstrRSA	TimbSom	0.00835559	6.94913	3.67537e-12	1.35111e+06	528451	519694
TspeCam	TstrTan	TimbSom	0.00909832	7.62049	2.52718e-14	1.36486e+06	533794	524168
TspeCam	TstrZam	TimbSom	0.00950892	8.19654	2.47415e-16	1.36412e+06	533764	523708
TspeCam	TstrZam1	TimbSom	0.00769614	6.53163	6.50589e-11	1.35497e+06	528990	520909
TspeCam	TstrZim	TimbSom	0.00940282	7.98412	1.41521e-15	1.36461e+06	533936	523988
TspeDRC	TspeCon	TimbSom	0.00664849	2.91112	0.00360139	2.56538e+06	111659	110184
TspeCon	TspeGha	TimbSom	0.00914571	4.62874	3.67894e-06	2.55927e+06	107445	105498
TspeCon	TspeTan	TimbSom	0.00510296	1.53783	0.12409	2.54105e+06	120326	119104
TspeCon	TspeZam	TimbSom	0.00616958	1.71362	0.0865981	2.51605e+06	113759	112364
TspeCon	TstrBot	TimbSom	0.00558198	3.87664	0.000105909	1.36386e+06	530167	524281
TstrNA-	TspeCon	TimbSom	0.00271405	1.71899	0.0856166	1.34066e+06	526722	523871
TspeCon	TstrNam	TimbSom	0.00481039	3.35414	0.000796128	1.36301e+06	530152	525076
TspeCon	TstrRSA	TimbSom	0.00718911	5.00247	5.66006e-07	1.34974e+06	525542	518040
TspeCon	TstrTan	TimbSom	0.00796124	5.56779	2.57994e-08	1.36352e+06	530879	522493
TspeCon	TstrZam	TimbSom	0.00836983	5.86573	4.47159e-09	1.36274e+06	530824	522012
TspeCon	TstrZam1	TimbSom	0.00661137	4.69384	2.68126e-06	1.35371e+06	526102	519191
TspeCon	TstrZim	TimbSom	0.00826755	5.77512	7.69005e-09	1.36327e+06	531026	522318
TspeDRC	TspeGha	TimbSom	0.0152515	6.65099	2.9112e-11	2.5482e+06	114996	111541
TspeDRC	TspeTan	TimbSom	0.0124548	5.92114	3.19711e-09	2.56795e+06	110421	107704
TspeDRC	TspeZam	TimbSom	0.0124991	5.51843	3.42047e-08	2.51737e+06	116837	113952
TspeDRC	TstrBot	TimbSom	0.00690354	5.79492	6.83554e-09	1.3655e+06	532916	525608
TstrNA-	TspeDRC	TimbSom	0.00141256	1.06524	0.286767	1.34233e+06	528069	526580
TspeDRC	TstrNam	TimbSom	0.00613354	5.15636	2.51791e-07	1.36465e+06	532905	526408
TspeDRC	TstrRSA	TimbSom	0.00853385	7.10117	1.23701e-12	1.35141e+06	528257	519317
TspeDRC	TstrTan	TimbSom	0.00927847	7.80213	6.08704e-15	1.3652e+06	533614	523802
TspeDRC	TstrZam	TimbSom	0.00968758	8.3775	2.3e-16	1.36443e+06	533572	523334
TspeDRC	TstrZam1	TimbSom	0.00788506	6.7034	2.03621e-11	1.35527e+06	528843	520568
TspeDRC	TstrZim	TimbSom	0.00958325	8.19892	2.42536e-16	1.36494e+06	533749	523616
TspeTan	TspeGha	TimbSom	0.00325598	1.03409	0.301095	2.52684e+06	120882	120097
TspeZam	TspeGha	TimbSom	0.00204032	0.629377	0.529102	2.50114e+06	114956	114488
TspeGha	TstrBot	TimbSom	0.0038626	2.81057	0.00494533	1.35958e+06	526121	522072
TstrNA-	TspeGha	TimbSom	0.00447458	2.93025	0.00338691	1.33641e+06	524580	519907
TspeGha	TstrNam	TimbSom	0.00308153	2.2338	0.0254962	1.35869e+06	526128	522895
TspeGha	TstrRSA	TimbSom	0.0054849	3.92858	8.54487e-05	1.3455e+06	521541	515851
TspeGha	TstrTan	TimbSom	0.00623582	4.57361	4.79396e-06	1.35923e+06	526836	520306
TspeGha	TstrZam	TimbSom	0.00665341	4.89935	9.61562e-07	1.35854e+06	526767	519804
TspeGha	TstrZam1	TimbSom	0.00484071	3.63885	0.00027386	1.34936e+06	522098	517068
TspeGha	TstrZim	TimbSom	0.00654625	4.79781	1.60412e-06	1.35899e+06	526952	520097
TspeTan	TspeZam	TimbSom	0.000866656	0.613123	0.539795	2.50822e+06	118427	118222
TspeTan	TstrBot	TimbSom	0.00434901	3.66452	0.000247801	1.36502e+06	530188	525596
TstrNA-	TspeTan	TimbSom	0.00396171	3.04194	0.00235062	1.34192e+06	527994	523827
TspeTan	TstrNam	TimbSom	0.00357896	3.00217	0.00268065	1.36411e+06	530170	526389
TspeTan	TstrRSA	TimbSom	0.00600295	5.03907	4.67799e-07	1.35097e+06	525545	519273
TspeTan	TstrTan	TimbSom	0.00672828	5.66912	1.43535e-08	1.36482e+06	530819	523723
TspeTan	TstrZam	TimbSom	0.0071348	6.28899	3.19528e-10	1.36407e+06	530804	523284
TspeTan	TstrZam1	TimbSom	0.00534239	4.49169	7.06587e-06	1.35479e+06	526120	520528
TspeTan	TstrZim	TimbSom	0.00703363	6.04069	1.53458e-09	1.36454e+06	530964	523547
TspeZam	TstrBot	TimbSom	0.00466588	3.89313	9.89587e-05	1.34697e+06	522430	517577
TstrNA-	TspeZam	TimbSom	0.00364422	2.79462	0.00519604	1.32417e+06	520002	516226
TspeZam	TstrNam	TimbSom	0.00390574	3.22722	0.00125001	1.34612e+06	522442	518377
TspeZam	TstrRSA	TimbSom	0.00631805	5.20603	1.92926e-07	1.33326e+06	517949	511445
TspeZam	TstrTan	TimbSom	0.00704503	5.82826	5.60069e-09	1.34674e+06	523124	515805
TspeZam	TstrZam	TimbSom	0.00746742	6.48718	8.74552e-11	1.34599e+06	523070	515316
TspeZam	TstrZam1	TimbSom	0.00561249	4.71677	2.39618e-06	1.33697e+06	518407	512620
TspeZam	TstrZim	TimbSom	0.0073551	6.21744	5.05343e-10	1.34643e+06	523277	515636
TstrNA-	TstrBot	TimbSom	0.0843727	27.3541	2.3e-16	2.27529e+06	53178.6	44903.1
TstrNam	TstrBot	TimbSom	0.00932756	8.13904	3.98444e-16	2.31526e+06	43837	43026.8
TstrBot	TstrRSA	TimbSom	0.0268034	12.1436	2.3e-16	2.29444e+06	43431	41163.6
TstrBot	TstrTan	TimbSom	0.0294876	18.4534	2.3e-16	2.31607e+06	43704.2	41200.6
TstrBot	TstrZam	TimbSom	0.0349148	19.1144	2.3e-16	2.31452e+06	43705.3	40756.3
TstrBot	TstrZam1	TimbSom	0.0175457	8.62775	2.3e-16	2.30081e+06	42360.2	40899.4
TstrBot	TstrZim	TimbSom	0.0327828	22.5167	2.3e-16	2.3137e+06	44505.9	41680.5
TstrNA-	TstrNam	TimbSom	0.0721047	26.6347	2.3e-16	2.26969e+06	55702.7	48210.1
TstrNA-	TstrRSA	TimbSom	0.102533	27.8827	2.3e-16	2.24936e+06	55993.9	45579.3
TstrNA-	TstrTan	TimbSom	0.107145	37.2238	2.3e-16	2.2717e+06	55551.1	44799.1
TstrNA-	TstrZam	TimbSom	0.111953	37.0112	2.3e-16	2.27005e+06	55616.5	44417.3
TstrNA-	TstrZam1	TimbSom	0.0975597	30.1003	2.3e-16	2.2567e+06	54243.9	44600.6
TstrNA-	TstrZim	TimbSom	0.108999	39.0279	2.3e-16	2.26929e+06	56351.9	45274.7
TstrNam	TstrRSA	TimbSom	0.0357477	16.0096	2.3e-16	2.29216e+06	44458	41389.1
TstrNam	TstrTan	TimbSom	0.0365	23.9408	2.3e-16	2.31047e+06	47052.3	43738.5
TstrNam	TstrZam	TimbSom	0.0414527	22.1927	2.3e-16	2.30866e+06	47217.1	43458.3
TstrNam	TstrZam1	TimbSom	0.0253289	12.4154	2.3e-16	2.29513e+06	45769	43507.7
TstrNam	TstrZim	TimbSom	0.0395381	25.4312	2.3e-16	2.3082e+06	47794.5	44158.8
TstrRSA	TstrTan	TimbSom	0.00233287	0.905853	0.365014	2.28969e+06	44410.4	44203.7
TstrRSA	TstrZam	TimbSom	0.00746335	2.76751	0.00564863	2.28791e+06	44511	43851.6
TstrZam1	TstrRSA	TimbSom	0.00925458	3.60152	0.000316364	2.27472e+06	43881.8	43077
TstrRSA	TstrZim	TimbSom	0.00617778	2.57399	0.0100534	2.28752e+06	45074.8	44521.3
TstrTan	TstrZam	TimbSom	0.00518571	2.69317	0.00707769	2.31144e+06	43175.1	42729.6
TstrZam1	TstrTan	TimbSom	0.0123639	7.70125	1.34747e-14	2.29911e+06	41906	40882.5
TstrTan	TstrZim	TimbSom	0.00367799	2.95405	0.00313632	2.31067e+06	43906.9	43585.1
TstrZam1	TstrZam	TimbSom	0.0172937	7.73051	1.07114e-14	2.29621e+06	42913.7	41454.6
TstrZim	TstrZam	TimbSom	0.00141078	0.88282	0.377334	2.30858e+06	43966.8	43843
TstrZam1	TstrZim	TimbSom	0.0156788	10.2965	2.3e-16	2.29539e+06	43631	42284
TimbUga	TimbTan	ToryBot1	0.0276725	8.69824	2.3e-16	1.33672e+06	34778.6	32905.6
TimbUga	TimbTan	ToryBot2	0.0276554	8.71909	2.3e-16	1.3356e+06	34794.1	32921.4
TimbUga	TimbTan	ToryEth1	0.0274089	8.48249	2.3e-16	1.33528e+06	34778.2	32922.6
TimbUga	TimbTan	ToryEth2	0.0275548	8.64816	2.3e-16	1.3352e+06	34769.1	32904.4
TimbUga	TimbTan	ToryKen1	0.027809	9.03942	2.3e-16	1.31365e+06	34116	32269.9
TimbUga	TimbTan	ToryKen2	0.0257393	7.82603	5.03503e-15	1.16553e+06	30281.6	28761.9
TimbUga	TimbTan	ToryNam1	0.0275907	8.80079	2.3e-16	1.33531e+06	34802	32933.1
TimbUga	TimbTan	ToryNam2	0.0278163	8.87963	2.3e-16	1.33534e+06	34809.4	32925.2
TimbUga	TimbTan	ToryRSA	0.027928	8.92985	2.3e-16	1.25238e+06	32494.5	30728.8
TimbUga	TimbTan	ToryTan1	0.0273488	8.5405	2.3e-16	1.33586e+06	34767.4	32916.3
TimbUga	TimbTan	ToryTan2	0.0275165	8.58967	2.3e-16	1.33591e+06	34768.5	32906.3
TimbUga	TimbTan	ToryZam1	0.0272866	8.59598	2.3e-16	1.33558e+06	34792.9	32944.6
TimbUga	TimbTan	ToryZam2	0.0271397	8.5058	2.3e-16	1.33603e+06	34772.3	32934.7
TimbUga	TimbTan	ToryZim1	0.0278749	8.80353	2.3e-16	1.33655e+06	34793.8	32906.7
TimbUga	TimbTan	ToryZim2	0.0277579	8.86133	2.3e-16	1.33742e+06	34775.6	32897.1
TimbUga	TimbTan	TscrGha	0.0236368	8.15346	3.53667e-16	1.26407e+06	32517.1	31015.4
TimbUga	TimbTan	TspeBot	0.0388576	11.0527	2.3e-16	1.34528e+06	35163.8	32533.3
TimbUga	TimbTan	TspeCam	0.0379222	10.4166	2.3e-16	1.34913e+06	35208.6	32635.8
TimbUga	TimbTan	TspeCon	0.0377026	10.1306	2.3e-16	1.34619e+06	35112.2	32560.7
TimbUga	TimbTan	TspeDRC	0.0381807	10.4436	2.3e-16	1.3493e+06	35205.3	32615.9
TimbUga	TimbTan	TspeGha	0.039107	10.4882	2.3e-16	1.33998e+06	35016.4	32380.7
TimbUga	TimbTan	TspeTan	0.0396378	10.5151	2.3e-16	1.34653e+06	35252.5	32564.4
TimbUga	TimbTan	TspeZam	0.0388047	10.6196	2.3e-16	1.33101e+06	34696.2	32104
TimbUga	TimbTan	TstrBot	0.0524292	13.1913	2.3e-16	1.34131e+06	35323.2	31803.8
TimbUga	TimbTan	TstrNA-	0.0523857	13.513	2.3e-16	1.33814e+06	34905.1	31430.1
TimbUga	TimbTan	TstrNam	0.0516708	12.9196	2.3e-16	1.3421e+06	35271.4	31805.5
TimbUga	TimbTan	TstrRSA	0.0515169	13.0286	2.3e-16	1.3285e+06	34856.6	31441.2
TimbUga	TimbTan	TstrTan	0.0521922	13.1511	2.3e-16	1.33878e+06	35300.2	31798.2
TimbUga	TimbTan	TstrZam	0.051894	13.026	2.3e-16	1.33804e+06	35290.6	31808.5
TimbUga	TimbTan	TstrZam1	0.0518858	13.1631	2.3e-16	1.33139e+06	35043.2	31586.1
TimbUga	TimbTan	TstrZim	0.0522589	13.2704	2.3e-16	1.33847e+06	35318.2	31810.1
ToryBot1	ToryBot2	TimbTan	0.00726591	7.81963	5.29795e-15	2.74939e+06	79088	77947
ToryBot1	ToryEth1	TimbTan	0.00743886	4.62094	3.82e-06	2.7315e+06	89160.2	87843.5
ToryBot1	ToryEth2	TimbTan	0.0069397	4.31358	1.60635e-05	2.73086e+06	89199.4	87969.9
ToryBot1	ToryKen1	TimbTan	0.0071565	4.23274	2.30864e-05	2.67725e+06	87631	86385.6
ToryBot1	ToryKen2	TimbTan	0.00552488	2.54996	0.0107734	2.33445e+06	77991	77133.9
ToryBot1	ToryNam1	TimbTan	0.00882344	7.25038	4.15597e-13	2.74475e+06	82360.5	80919.8
ToryBot1	ToryNam2	TimbTan	0.00864275	8.0663	7.24681e-16	2.74444e+06	82403.9	80991.7
ToryBot1	ToryRSA	TimbTan	0.00820377	5.04295	4.5841e-07	2.55784e+06	76326.9	75084.7
ToryBot1	ToryTan1	TimbTan	0.00481263	4.36333	1.28099e-05	2.73151e+06	89018.6	88165.9
ToryBot1	ToryTan2	TimbTan	0.00452982	3.99462	6.47972e-05	2.73128e+06	88806.8	88005.8
ToryBot1	ToryZam1	TimbTan	0.00673405	4.1532	3.27855e-05	2.73994e+06	84774.1	83640
ToryBot1	ToryZam2	TimbTan	0.0039439	2.38879	0.0169039	2.74037e+06	84492.7	83828.8
ToryBot1	ToryZim1	TimbTan	0.00110014	0.917993	0.358623	2.73419e+06	86972.5	86781.3
ToryZim2	ToryBot1	TimbTan	0.00397348	3.72243	0.000197316	2.73023e+06	87992.2	87295.7
TscrGha	ToryBot1	TimbTan	0.00622661	3.45835	0.000543502	1.24207e+06	558616	551702
TspeBot	ToryBot1	TimbTan	0.00884673	4.81973	1.43754e-06	1.56392e+06	512005	503025
TspeCam	ToryBot1	TimbTan	0.0117542	6.95069	3.63514e-12	1.56675e+06	515405	503430
TspeCon	ToryBot1	TimbTan	0.0105897	6.51011	7.50965e-11	1.56595e+06	512616	501873
TspeDRC	ToryBot1	TimbTan	0.011921	7.25684	3.96251e-13	1.56698e+06	515401	503258
TspeGha	ToryBot1	TimbTan	0.0086232	5.33988	9.30066e-08	1.55898e+06	508680	499982
TspeTan	ToryBot1	TimbTan	0.0091677	5.02228	5.10623e-07	1.56462e+06	513231	503907
TspeZam	ToryBot1	TimbTan	0.00952837	5.28232	1.27556e-07	1.54121e+06	505886	496336
TstrBot	ToryBot1	TimbTan	0.00393875	1.8472	0.0647183	1.49873e+06	514795	510755
TstrNA-	ToryBot1	TimbTan	0.0125852	5.56572	2.61076e-08	1.47269e+06	517229	504372
TstrNam	ToryBot1	TimbTan	0.00476199	2.20803	0.0272421	1.49746e+06	515630	510742
TstrRSA	ToryBot1	TimbTan	0.00243686	1.12458	0.260766	1.48179e+06	508810	506336
TstrTan	ToryBot1	TimbTan	0.0015027	0.717562	0.473027	1.49735e+06	513380	511839
TstrZam	ToryBot1	TimbTan	0.00110316	0.519112	0.603683	1.49635e+06	512883	511753
TstrZam1	ToryBot1	TimbTan	0.00296585	1.42138	0.155206	1.48953e+06	508782	505773
TstrZim	ToryBot1	TimbTan	0.00117762	0.566195	0.571261	1.49646e+06	513290	512083
ToryBot2	ToryEth1	TimbTan	0.000994073	0.616284	0.537707	2.73428e+06	87816.6	87642.1
ToryBot2	ToryEth2	TimbTan	0.000494584	0.319139	0.749621	2.73357e+06	87892.8	87805.9
ToryBot2	ToryKen1	TimbTan	0.000732278	0.414238	0.6787	2.67995e+06	86296.5	86170.3
ToryKen2	ToryBot2	TimbTan	0.0003755	0.156162	0.875905	2.33662e+06	76983.4	76925.6
ToryBot2	ToryNam1	TimbTan	0.00184514	1.43932	0.150058	2.74694e+06	81361.2	81061.5
ToryBot2	ToryNam2	TimbTan	0.00166818	1.57623	0.114972	2.74663e+06	81417.3	81146.1
ToryBot2	ToryRSA	TimbTan	0.00116955	0.736979	0.461135	2.55935e+06	75655.6	75478.8
ToryTan1	ToryBot2	TimbTan	0.00164132	1.40302	0.160612	2.73426e+06	87962.8	87674.5
ToryTan2	ToryBot2	TimbTan	0.00194016	1.62932	0.103246	2.734e+06	87810.1	87470
ToryZam1	ToryBot2	TimbTan	4.28027e-05	0.0243221	0.980596	2.74268e+06	83441.8	83434.6
ToryZam2	ToryBot2	TimbTan	0.00286087	1.4654	0.142813	2.74318e+06	83584.1	83107.3
ToryZim1	ToryBot2	TimbTan	0.0055209	5.07605	3.8536e-07	2.73708e+06	86497.9	85548.1
ToryZim2	ToryBot2	TimbTan	0.0105821	12.278	2.3e-16	2.73307e+06	87740.1	85902.6
TscrGha	ToryBot2	TimbTan	0.00715659	3.98275	6.8122e-05	1.24303e+06	558802	550861
TspeBot	ToryBot2	TimbTan	0.00997561	5.4329	5.54462e-08	1.5651e+06	512287	502167
TspeCam	ToryBot2	TimbTan	0.0128825	7.65324	1.95976e-14	1.56799e+06	515643	502526
TspeCon	ToryBot2	TimbTan	0.0117225	7.31168	2.63832e-13	1.56716e+06	512846	500961
TspeDRC	ToryBot2	TimbTan	0.0130494	8.01141	1.13408e-15	1.56822e+06	515644	502360
TspeGha	ToryBot2	TimbTan	0.00975425	6.07545	1.23643e-09	1.56019e+06	508921	499089
